,label time,predicted time,
3234,30.066668,32.802803,2.736135
3235,7.8166666,28.48703,20.6703634
3236,23.016666,18.475658,4.541008
3237,18.783333,33.335606,14.552273
3238,49.716667,94.817825,45.101158
3239,46.416668,52.577156,6.160488
3240,23.533333,52.00656,28.473227
3241,36.75,116.818016,80.068016
3242,14.716666,31.344381,16.627715
3243,13.316667,61.198067,47.8814
3244,15.566667,29.238773,13.672106
3245,10.166667,57.31592,47.149253
3246,22.316668,26.637047,4.320379
3247,16.916666,17.252258,0.335592
3248,52.45,97.139435,44.689435
3249,13.633333,55.03264,41.399307
3250,41.4,53.13372,11.73372
3251,27.466667,28.635845,1.169178
3252,27.316668,20.474232,6.842436
3253,23.383333,28.435478,5.052145
3254,20.683332,98.17543,77.492098
3255,36.183334,40.820072,4.636738
3256,9.933333,22.830856,12.897523
3257,12.583333,65.90018,53.316847
3258,24.716667,53.75335,29.036683
3259,5.483333,38.093563,32.61023
3260,86.98333,132.14433,45.161
3261,8.95,7.6194906,1.3305094
3262,30.8,46.361877,15.561877
3263,26.133333,65.1313,38.997967
3264,14,11.490782,2.509218
3265,7.2,11.781611,4.581611
3266,3.1833334,10.793708,7.6103746
3267,5.233333,7.896948,2.663615
3268,7.25,9.367099,2.117099
3269,14.133333,54.427956,40.294623
3270,7,6.731098,0.268902
3271,32.783333,33.214825,0.431492
3272,11.866667,41.432796,29.566129
3273,26.766666,41.40535,14.638684
3274,25.366667,30.737764,5.371097
3275,4.5333333,2,2.5333333
3276,16.416666,34.357063,17.940397
3277,7.6,4.5658827,3.0341173
3278,9.066667,15.694317,6.62765
3279,10.1,24.24284,14.14284
3280,3.5666666,6.926823,3.3601564
3281,28.6,32.460197,3.860197
3282,19.7,24.439331,4.739331
3283,39.016666,84.77288,45.756214
3284,62.6,87.32186,24.72186
3285,7.8,24.765963,16.965963
3286,46.933334,72.88777,25.954436
3287,4.6,5.7337356,1.1337356
3288,10.366667,2,8.366667
3289,16.95,38.82406,21.87406
3290,38.483334,58.399826,19.916492
3291,5.4666667,15.569621,10.1029543
3292,6.1833334,11.196149,5.0128156
3293,7,3.3805785,3.6194215
3294,15.55,25.179283,9.629283
3295,10.266666,80.60495,70.338284
3296,53.283333,71.976456,18.693123
3297,12.783334,15.794116,3.010782
3298,20.533333,8.163305,12.370028
3299,13.75,11.846343,1.903657
3300,11.433333,24.349195,12.915862
3301,9.666667,31.674177,22.00751
3302,5.5333333,11.741873,6.2085397
3303,12.183333,18.604624,6.421291
3304,46,70.765205,24.765205
3305,20.783333,38.853615,18.070282
3306,17.25,37.042587,19.792587
3307,16.95,41.949104,24.999104
3308,19.6,51.673767,32.073767
3309,5.4166665,9.706871,4.2902045
3310,9.116667,14.505732,5.389065
3311,6.0666666,7.7160935,1.6494269
3312,5.516667,28.74403,23.227363
3313,18,26.549538,8.549538
3314,10.616667,24.548061,13.931394
3315,7.05,5.1475506,1.9024494
3316,9.133333,26.45772,17.324387
3317,8.2,14.07844,5.87844
3318,13.566667,32.16059,18.593923
3319,14.333333,29.082867,14.749534
3320,101.7,123.85121,22.15121
3321,110.4,206.08618,95.68618
3322,11.083333,26.61049,15.527157
3323,12.266666,16.342983,4.076317
3324,14.183333,10.404666,3.778667
3325,6.4166665,9.48344,3.0667735
3326,19.633333,68.713394,49.080061
3327,23.85,34.85956,11.00956
3328,5.4166665,5.8875723,0.4709058
3329,27.916666,64.121765,36.205099
3330,11.016666,18.907618,7.890952
3331,15.783334,26.82145,11.038116
3332,10.133333,21.927996,11.794663
3333,5.266667,17.719578,12.452911
3334,18.283333,25.963531,7.680198
3335,9.783334,5.01992,4.763414
3336,3.2,2,1.2
3337,34.9,48.686653,13.786653
3338,13.933333,82.48199,68.548657
3339,19.066668,14.768803,4.297865
3340,13.583333,3.3511992,10.2321338
3341,6.483333,4.991261,1.492072
3342,17.85,78.86732,61.01732
3343,9.066667,17.349064,8.282397
3344,11.783334,6.3263016,5.4570324
3345,57.25,65.14415,7.89415
3346,26.15,44.581554,18.431554
3347,12.2,42.938034,30.738034
3348,24.2,32.38357,8.18357
3349,3.8333333,2,1.8333333
3350,13.55,9.202912,4.347088
3351,14.616667,55.56058,40.943913
3352,19.55,8.480091,11.069909
3353,55,33.747803,21.252197
3354,34.95,68.038246,33.088246
3355,10.633333,5.843992,4.789341
3356,16.816668,31.12524,14.308572
3357,5.616667,19.50498,13.888313
3358,4.2166667,15.139347,10.9226803
3359,23.633333,37.73114,14.097807
3360,18.7,27.158754,8.458754
3361,3.85,5.042692,1.192692
3362,40.733334,77.127426,36.394092
3363,4.5333333,14.933434,10.4001007
3364,24.266666,30.986952,6.720286
3365,30.783333,74.78195,43.998617
3366,17.666666,18.099068,0.432402
3367,6.7833333,88.52672,81.7433867
3368,31.666666,77.5498,45.883134
3369,6.4,4.1345196,2.2654804
3370,9.1,24.833317,15.733317
3371,8,13.669554,5.669554
3372,40.9,52.32557,11.42557
3373,8.533334,40.57831,32.044976
3374,12.183333,49.589848,37.406515
3375,6.133333,10.827303,4.69397
3376,47.65,116.28496,68.63496
3377,16.95,32.847008,15.897008
3378,23.2,16.53545,6.66455
3379,18.133333,19.084183,0.95085
3380,27.966667,64.96855,37.001883
3381,13.016666,18.348648,5.331982
3382,4.766667,7.985795,3.219128
3383,7.4666667,18.123022,10.6563553
3384,20.533333,38.350918,17.817585
3385,26.183332,43.453587,17.270255
3386,27.483334,45.913383,18.430049
3387,10.35,15.349755,4.999755
3388,16.166666,49.039467,32.872801
3389,4.5666666,7.02462,2.4579534
3390,11.533334,141.54356,130.010226
3391,8.816667,25.215435,16.398768
3392,23.7,31.140526,7.440526
3393,15.183333,43.993584,28.810251
3394,61.883335,109.80828,47.924945
3395,6.633333,14.116215,7.482882
3396,42,88.3203,46.3203
3397,8.6,23.752266,15.152266
3398,9.216666,13.543286,4.32662
3399,45.183334,100.17417,54.990836
3400,6.45,19.191154,12.741154
3401,19.1,15.305405,3.794595
3402,22.983334,45.05892,22.075586
3403,37.75,106.32861,68.57861
3404,8.6,2.5711555,6.0288445
3405,34.466667,83.168205,48.701538
3406,33.75,85.976074,52.226074
3407,14.716666,42.684658,27.967992
3408,9.4,4.585566,4.814434
3409,12.583333,24.783306,12.199973
3410,37.55,70.0373,32.4873
3411,44.45,52.766045,8.316045
3412,12.683333,31.832962,19.149629
3413,14.2,23.459665,9.259665
3414,31.2,79.69342,48.49342
3415,3.5833333,2,1.5833333
3416,12.683333,21.854809,9.171476
3417,8.116667,17.595894,9.479227
3418,18.966667,47.75955,28.792883
3419,4.7833333,2,2.7833333
3420,24.9,35.208984,10.308984
3421,5.6666665,21.401848,15.7351815
3422,77.45,99.84118,22.39118
3423,29.45,33.82554,4.37554
3424,8.533334,16.506128,7.972794
3425,37.316666,63.184753,25.868087
3426,8.9,21.569977,12.669977
3427,30.783333,33.097824,2.314491
3428,12.916667,36.37521,23.458543
3429,29.3,63.59633,34.29633
3430,32.4,66.00026,33.60026
3431,56.033333,73.878235,17.844902
3432,4.116667,24.030758,19.914091
3433,20.516666,64.28929,43.772624
3434,21.45,61.039654,39.589654
3435,14.983334,42.562218,27.578884
3436,8.966666,11.92994,2.963274
3437,16.85,8.990198,7.859802
3438,6.983333,6.2806563,0.7026767
3439,11.05,40.464554,29.414554
3440,40.383335,22.750057,17.633278
3441,3.5166667,7.6317396,4.1150729
3442,33.733334,53.08583,19.352496
3443,12.066667,43.60457,31.537903
3444,13.666667,27.884077,14.21741
3445,29.833334,50.469604,20.63627
3446,10,10.166733,0.166733
3447,15,22.22615,7.22615
3448,5.383333,11.933485,6.550152
3449,22.35,51.562477,29.212477
3450,8.65,16.311539,7.661539
3451,14.666667,22.386847,7.72018
3452,7.6,8.485916,0.885916
3453,15.066667,14.4765625,0.5901045
3454,45.1,48.09906,2.99906
3455,9.95,22.183437,12.233437
3456,22.2,22.372421,0.172421
3457,21.033333,35.32047,14.287137
3458,17.75,38.812298,21.062298
3459,22.483334,28.029396,5.546062
3460,13.016666,15.284184,2.267518
3461,5.4333334,4.0369067,1.3964267
3462,5.5,13.516808,8.016808
3463,85.683334,54.42945,31.253884
3464,11.733334,7.206832,4.526502
3465,6.1,59.64826,53.54826
3466,16.2,38.298286,22.098286
3467,6.5333333,23.396257,16.8629237
3468,41.15,60.66868,19.51868
3469,23.65,43.35899,19.70899
3470,58.516666,188.826,130.309334
3471,14.7,50.664955,35.964955
3472,27,84.78717,57.78717
3473,71.23333,113.9751,42.74177
3474,5.016667,9.88659,4.869923
3475,18.966667,49.07675,30.110083
3476,20.066668,87.27325,67.206582
3477,41.55,57.71218,16.16218
3478,15.5,32.85601,17.35601
3479,13.5,17.536293,4.036293
3480,35.433334,45.52755,10.094216
3481,32.933334,53.299095,20.365761
3482,12.35,21.338564,8.988564
3483,15.95,18.006584,2.056584
3484,14.9,24.823858,9.923858
3485,34.8,65.08362,30.28362
3486,4.4166665,4.836791,0.4201245
3487,20.583334,30.805979,10.222645
3488,7.55,2.384635,5.165365
3489,19.9,48.71129,28.81129
3490,17.583334,44.784927,27.201593
3491,16,33.93903,17.93903
3492,19.316668,30.549513,11.232845
3493,28.183332,25.493988,2.689344
3494,21.683332,41.83213,20.148798
3495,27.383333,31.067957,3.684624
3496,31.983334,24.680742,7.302592
3497,9.05,19.721619,10.671619
3498,11.333333,2,9.333333
3499,22.583334,66.72483,44.141496
3500,22.833334,47.69874,24.865406
3501,26.633333,58.491737,31.858404
3502,5.1,10.000637,4.900637
3503,5.8,10.835531,5.035531
3504,20.766666,134.64995,113.883284
3505,84.8,193.039,108.239
3506,97.416664,149.04251,51.625846
3507,9.6,8.117617,1.482383
3508,17.9,15.809086,2.090914
3509,18.65,44.254593,25.604593
3510,3.2,4.937554,1.737554
3511,22.416666,62.377113,39.960447
3512,28.6,32.185944,3.585944
3513,26.75,27.61393,0.86393
3514,37.583332,62.966278,25.382946
3515,30.166666,10.957353,19.209313
3516,42.533333,16.663258,25.870075
3517,7.3333335,15.829357,8.4960235
3518,39.166668,45.909317,6.742649
3519,6.1666665,26.738237,20.5715705
3520,23.116667,44.686047,21.56938
3521,16.283333,44.0159,27.732567
3522,19.2,2.113982,17.086018
3523,53.65,76.02713,22.37713
3524,9,2,7
3525,22.866667,81.93719,59.070523
3526,5.7166667,21.147785,15.4311183
3527,34.65,25.954437,8.695563
3528,8.283334,2,6.283334
3529,16.8,11.445141,5.354859
3530,2.4,2,0.4
3531,9.85,12.143995,2.293995
3532,20.45,2,18.45
3533,17.433332,14.527993,2.905339
3534,10.216666,8.0590515,2.1576145
3535,9.033334,16.490288,7.456954
3536,3.6833334,3.4003465,0.2829869
3537,10.816667,27.379845,16.563178
3538,10.616667,35.410492,24.793825
3539,94.566666,140.59277,46.026104
3540,22,30.3699,8.3699
3541,18.2,24.142511,5.942511
3542,2.2166667,2,0.2166667
3543,9.033334,36.741005,27.707671
3544,8.2,5.1722946,3.0277054
3545,10.566667,10.120901,0.445766
3546,18.983334,13.675544,5.30779
3547,24.433332,51.677147,27.243815
3548,9.4,4.0494227,5.3505773
3549,13.35,26.17128,12.82128
3550,14.116667,17.512188,3.395521
3551,9.533334,23.067045,13.533711
3552,15.533334,35.440178,19.906844
3553,9.35,4.1502914,5.1997086
3554,22.766666,28.940252,6.173586
3555,8.566667,8.062337,0.50433
3556,2.0833333,2,0.0833333
3557,16.233334,24.961456,8.728122
3558,20.35,50.08293,29.73293
3559,10.166667,30.383184,20.216517
3560,2.5333333,3.135097,0.6017637
3561,45.916668,127.01651,81.099842
3562,26.633333,34.985634,8.352301
3563,21.066668,20.188198,0.87847
3564,27.9,30.69643,2.79643
3565,7.516667,95.80945,88.292783
3566,16.633333,26.079054,9.445721
3567,25.216667,29.802853,4.586186
3568,7.366667,12.590499,5.223832
3569,64.23333,93.07211,28.83878
3570,7.4333334,9.891111,2.4577776
3571,8.916667,21.888206,12.971539
3572,12.35,29.402502,17.052502
3573,14.516666,26.820374,12.303708
3574,39.266666,63.33707,24.070404
3575,13.583333,50.104336,36.521003
3576,6.516667,26.129438,19.612771
3577,13.433333,33.830124,20.396791
3578,23.933332,79.8707,55.937368
3579,14.133333,20.242817,6.109484
3580,9.216666,14.797183,5.580517
3581,5,7.625295,2.625295
3582,8.233334,3.8885252,4.3448088
3583,4.7166667,2,2.7166667
3584,5.4,9.478691,4.078691
3585,25.383333,39.129402,13.746069
3586,18.116667,9.710704,8.405963
3587,7.2166667,23.7663,16.5496333
3588,26.416666,25.254694,1.161972
3589,3.65,10.253617,6.603617
3590,78.2,89.4006,11.2006
3591,9,5.0002093,3.9997907
3592,13.266666,12.267799,0.998867
3593,6,6.799113,0.799113
3594,37.9,49.059277,11.159277
3595,73.333336,102.936386,29.60305
3596,14.766666,25.438873,10.672207
3597,39.183334,55.76767,16.584336
3598,6.4166665,8.138933,1.7222665
3599,7.4,17.550102,10.150102
3600,57.766666,124.180786,66.41412
3601,9.9,14.294622,4.394622
3602,8.4,5.43,2.97
3603,3.5833333,16.62336,13.0400267
3604,13.583333,44.969803,31.38647
3605,29.133333,4.1651144,24.9682186
3606,4.7833333,2,2.7833333
3607,2.9166667,23.320217,20.4035503
3608,50.416668,82.22039,31.803722
3609,20.516666,35.878212,15.361546
3610,28.583334,64.28121,35.697876
3611,25.566668,62.358536,36.791868
3612,34.816666,18.84603,15.970636
3613,8.05,47.385693,39.335693
3614,5.4333334,7.6379013,2.2045679
3615,16.35,60.47887,44.12887
3616,26.916666,77.16481,50.248144
3617,23.35,40.071327,16.721327
3618,8.566667,27.737507,19.17084
3619,17.366667,39.22336,21.856693
3620,13.45,26.41493,12.96493
3621,50.683334,84.05881,33.375476
3622,8.216666,3.6846552,4.5320108
3623,16.6,49.741467,33.141467
3624,48.7,59.199734,10.499734
3625,24.433332,40.922844,16.489512
3626,19.266666,14.280488,4.986178
3627,10.75,30.73051,19.98051
3628,15.75,37.42836,21.67836
3629,3.6166666,2.4148407,1.2018259
3630,14.35,30.595486,16.245486
3631,12.083333,23.988434,11.905101
3632,11.6,24.218239,12.618239
3633,13.533334,20.802784,7.26945
3634,2.25,4.8994594,2.6494594
3635,19.233334,46.17441,26.941076
3636,4.8166666,15.537508,10.7208414
3637,4.7833333,3.178358,1.6049753
3638,9.6,26.056444,16.456444
3639,31.75,53.289528,21.539528
3640,18.933332,16.778778,2.154554
3641,10.983334,9.457729,1.525605
3642,16.7,16.047901,0.652099
3643,3.6666667,19.887356,16.2206893
3644,13.733334,28.796755,15.063421
3645,14.2,35.52311,21.32311
3646,11.65,10.211515,1.438485
3647,6.133333,3.0266383,3.1066947
3648,10.45,12.354123,1.904123
3649,7.65,12.096099,4.446099
3650,10.066667,13.951778,3.885111
3651,30.8,19.290102,11.509898
3652,10.816667,13.879417,3.06275
3653,6.0833335,11.899533,5.8161995
3654,6.8,27.705929,20.905929
3655,15,72.41199,57.41199
3656,16.033333,27.889673,11.85634
3657,7.1833334,12.591195,5.4078616
3658,4.616667,21.543629,16.926962
3659,24.516666,38.663322,14.146656
3660,8.216666,25.63467,17.418004
3661,28.75,72.24086,43.49086
3662,17.9,28.958036,11.058036
3663,23.466667,138.59784,115.131173
3664,13.366667,30.561169,17.194502
3665,32.466667,16.417915,16.048752
3666,22.333334,40.880013,18.546679
3667,9.4,2,7.4
3668,4.55,19.614328,15.064328
3669,23.25,16.82205,6.42795
3670,11.55,13.91593,2.36593
3671,5.75,11.864408,6.114408
3672,30.8,45.970974,15.170974
3673,7.1666665,18.198381,11.0317145
3674,36.133335,52.665455,16.53212
3675,9.633333,15.912327,6.278994
3676,9.466666,16.998064,7.531398
3677,12.766666,16.408775,3.642109
3678,39.466667,69.11338,29.646713
3679,9.7,7.6348248,2.0651752
3680,6.266667,10.385307,4.11864
3681,10,9.631546,0.368454
3682,11.383333,18.342123,6.95879
3683,14.75,49.236763,34.486763
3684,18.983334,76.92493,57.941596
3685,27.766666,93.960556,66.19389
3686,48.716667,102.890396,54.173729
3687,15.633333,51.762188,36.128855
3688,6.0833335,11.923683,5.8403495
3689,29.1,37.861076,8.761076
3690,14,14.059636,0.059636
3691,6.1833334,16.356878,10.1735446
3692,7.7833333,13.344368,5.5610347
3693,33.233334,72.64311,39.409776
3694,27.95,60.723354,32.773354
3695,10.666667,27.855085,17.188418
3696,21.566668,33.720345,12.153677
3697,61.283333,39.669464,21.613869
3698,2.9333334,2,0.9333334
3699,16.35,53.47599,37.12599
3700,22.633333,39.357796,16.724463
3701,11,4.781603,6.218397
3702,43.016666,45.397266,2.3806
3703,4.4,2.0892084,2.3107916
3704,22.1,36.788483,14.688483
3705,23.366667,20.911484,2.455183
3706,14.383333,25.290644,10.907311
3707,3.9833333,7.2357574,3.2524241
3708,5.3166666,11.460081,6.1434144
3709,21.633333,44.697197,23.063864
3710,2.5166667,7.4448543,4.9281876
3711,20.983334,42.2656,21.282266
3712,7.366667,5.6264715,1.7401955
3713,47.2,69.22404,22.02404
3714,4.9333334,135.2988,130.3654666
3715,22.833334,61.721596,38.888262
3716,23.4,14.544971,8.855029
3717,5.6833334,29.049192,23.3658586
3718,34.5,36.962776,2.462776
3719,9.4,13.354284,3.954284
3720,5.866667,8.272178,2.405511
3721,27.783333,29.234356,1.451023
3722,16.05,56.913353,40.863353
3723,14.633333,32.390053,17.75672
3724,11.883333,10.401094,1.482239
3725,58.066666,73.40455,15.337884
3726,11,14.027121,3.027121
3727,23.2,68.954926,45.754926
3728,30.533333,52.975502,22.442169
3729,7.516667,14.15328,6.636613
3730,5.05,18.020443,12.970443
3731,7.3333335,24.045359,16.7120255
3732,5.2166667,6.0958605,0.8791938
3733,45.116665,163.64232,118.525655
3734,8,7.1461515,0.8538485
3735,10.633333,13.872646,3.239313
3736,6.383333,3.1782174,3.2051156
3737,31.55,32.903233,1.353233
3738,20.366667,28.12762,7.760953
3739,11.55,20.821365,9.271365
3740,30.35,85.52041,55.17041
3741,22.016666,16.287634,5.729032
3742,9.916667,42.2887,32.372033
3743,3.75,2.3013597,1.4486403
3744,100.76667,103.848526,3.081856
3745,25.4,27.527262,2.127262
3746,18.683332,46.396614,27.713282
3747,28.416666,34.196835,5.780169
3748,25.8,52.513,26.713
3749,14.633333,42.011467,27.378134
3750,3.5,12.335175,8.835175
3751,4.983333,12.271238,7.287905
3752,21.25,73.618286,52.368286
3753,16.016666,10.288055,5.728611
3754,5,15.211566,10.211566
3755,6.4166665,13.530836,7.1141695
3756,2.7333333,6.0102396,3.2769063
3757,26.65,37.711655,11.061655
3758,18.033333,50.26643,32.233097
3759,53.35,78.134094,24.784094
3760,63.933334,120.957855,57.024521
3761,23.85,94.173706,70.323706
3762,15.166667,56.399048,41.232381
3763,8.2,2,6.2
3764,11.883333,32.000347,20.117014
3765,7.4166665,15.304253,7.8875865
3766,5.3166666,2,3.3166666
3767,23.116667,71.82605,48.709383
3768,11.383333,36.28238,24.899047
3769,13.366667,24.045155,10.678488
3770,10.033334,16.45566,6.422326
3771,24.516666,56.462105,31.945439
3772,25.5,24.69708,0.80292
3773,8.8,15.259837,6.459837
3774,20.3,14.781536,5.518464
3775,17.7,15.828634,1.871366
3776,19.633333,23.831387,4.198054
3777,15.683333,24.65509,8.971757
3778,24.566668,22.610044,1.956624
3779,104.95,125.50571,20.55571
3780,40.433334,66.56679,26.133456
3781,11.75,13.115362,1.365362
3782,7.4333334,9.065932,1.6325986
3783,9.433333,16.082535,6.649202
3784,8.6,20.605694,12.005694
3785,54.1,67.41762,13.31762
3786,23.783333,78.64348,54.860147
3787,9.9,19.088078,9.188078
3788,9.783334,29.338467,19.555133
3789,24.466667,57.765427,33.29876
3790,35.85,60.121296,24.271296
3791,40.266666,20.879665,19.387001
3792,5.15,2,3.15
3793,6.65,4.4673543,2.1826457
3794,12.516666,31.440453,18.923787
3795,67.78333,110.42378,42.64045
3796,10.85,13.365092,2.515092
3797,10.266666,9.707526,0.55914
3798,2.3833334,4.708984,2.3256506
3799,6.8,15.783149,8.983149
3800,4.0666666,17.392017,13.3253504
3801,21.766666,87.62807,65.861404
3802,35.266666,101.50313,66.236464
3803,26.5,63.096413,36.596413
3804,21,25.931206,4.931206
3805,7.35,19.254807,11.904807
3806,7.4,3.7958272,3.6041728
3807,51.966667,99.67096,47.704293
3808,9.166667,27.811014,18.644347
3809,32.1,26.704903,5.395097
3810,7.3333335,24.172678,16.8393445
3811,18.633333,53.216515,34.583182
3812,60.983334,108.36395,47.380616
3813,12.95,17.071804,4.121804
3814,14.2,13.844588,0.355412
3815,20.466667,89.75194,69.285273
3816,52.85,139.42863,86.57863
3817,58.083332,76.3369,18.253568
3818,2.2,8.232932,6.032932
3819,6,22.224972,16.224972
3820,10.9,19.947739,9.047739
3821,9.75,16.228117,6.478117
3822,3.05,6.379138,3.329138
3823,13.216666,20.09443,6.877764
3824,13.666667,21.21235,7.545683
3825,17.9,37.206814,19.306814
3826,50.833332,73.50708,22.673748
3827,3.4666667,7.41718,3.9505133
3828,26.083334,15.287641,10.795693
3829,18.2,35.479546,17.279546
3830,26.65,45.92318,19.27318
3831,2.0833333,2,0.0833333
3832,11.083333,25.426727,14.343394
3833,26.916666,56.40334,29.486674
3834,10.983334,22.290455,11.307121
3835,54.633335,33.474525,21.15881
3836,12.066667,4.4505415,7.6161255
3837,17.516666,32.13268,14.616014
3838,41.333332,108.415436,67.082104
3839,8.116667,21.862585,13.745918
3840,17.883333,25.621937,7.738604
3841,4.8,12.651734,7.851734
3842,7.516667,5.426226,2.090441
3843,52.066666,63.155437,11.088771
3844,8.2,3.8622577,4.3377423
3845,4.85,5.50971,0.65971
3846,9.233334,9.318607,0.085273
3847,29.733334,24.983414,4.74992
3848,37.066666,53.277966,16.2113
3849,13.616667,14.644611,1.027944
3850,18.2,26.214684,8.014684
3851,32.5,47.23243,14.73243
3852,5.866667,2,3.866667
3853,7.266667,7.0624566,0.2042104
3854,13.733334,26.200788,12.467454
3855,17.216667,79.810745,62.594078
3856,23.15,38.81884,15.66884
3857,5.983333,6.135736,0.152403
3858,23.016666,30.351418,7.334752
3859,3.6166666,2,1.6166666
3860,25.033333,19.13586,5.897473
3861,25.3,39.93165,14.63165
3862,16.05,60.256927,44.206927
3863,19.016666,42.6715,23.654834
3864,13,25.073223,12.073223
3865,50.633335,56.456146,5.822811
3866,16.416666,16.122562,0.294104
3867,5.35,2,3.35
3868,5.116667,6.140639,1.023972
3869,42.516666,63.73928,21.222614
3870,7.5666666,7.346827,0.2198396
3871,7.9,4.222917,3.677083
3872,4.6,3.0553622,1.5446378
3873,11.683333,16.485718,4.802385
3874,16.35,18.437534,2.087534
3875,5.016667,20.225634,15.208967
3876,13.2,35.599266,22.399266
3877,6.0666666,2,4.0666666
3878,9.9,47.89354,37.99354
3879,17.533333,78.118546,60.585213
3880,26.1,33.432632,7.332632
3881,17.583334,29.561193,11.977859
3882,5.15,13.560919,8.410919
3883,18.816668,32.745407,13.928739
3884,56,85.28989,29.28989
3885,5.1,5.154872,0.054872
3886,12.25,15.8069935,3.5569935
3887,33.683334,43.06459,9.381256
3888,15.766666,81.25338,65.486714
3889,10.8,3.4712214,7.3287786
3890,68.36667,140.24542,71.87875
3891,11.216666,5.328703,5.887963
3892,14.683333,41.174603,26.49127
3893,8.733334,24.45587,15.722536
3894,30.25,30.962254,0.712254
3895,7.95,14.629219,6.679219
3896,14.733334,45.231735,30.498401
3897,43.483334,14.885975,28.597359
3898,18.116667,64.93503,46.818363
3899,13.8,2,11.8
3900,50.583332,43.488243,7.095089
3901,12.516666,18.185297,5.668631
3902,14.683333,32.87414,18.190807
3903,3.8833334,2,1.8833334
3904,7.6,5.6298847,1.9701153
3905,11.75,14.330243,2.580243
3906,5.1833334,3.6916785,1.4916549
3907,42.516666,120.75299,78.236324
3908,23.1,24.878159,1.778159
3909,4.75,2,2.75
3910,13.133333,24.265179,11.131846
3911,3.9166667,2,1.9166667
3912,9.8,2,7.8
3913,52.566666,59.466476,6.89981
3914,16.816668,17.007908,0.19124
3915,14.116667,34.504616,20.387949
3916,3.85,4.6804657,0.8304657
3917,11.3,20.390276,9.090276
3918,110.3,174.74292,64.44292
3919,5.05,8.648491,3.598491
3920,7.2,9.056578,1.856578
3921,31.85,54.702126,22.852126
3922,28.833334,34.53501,5.701676
3923,7.7,15.396417,7.696417
3924,4.633333,22.650759,18.017426
3925,58.433334,111.686264,53.25293
3926,21.3,91.03281,69.73281
3927,10.766666,5.9260645,4.8406015
3928,7.983333,7.109965,0.873368
3929,29.416666,22.948887,6.467779
3930,12.466666,13.48569,1.019024
3931,4.4666667,7.516856,3.0501893
3932,33.2,39.824776,6.624776
3933,8.05,49.541817,41.491817
3934,11.9,10.207994,1.692006
3935,74.4,85.89014,11.49014
3936,7.2,12.254107,5.054107
3937,14.066667,23.798864,9.732197
3938,7.5833335,9.29706,1.7137265
3939,4.366667,23.36655,18.999883
3940,15.733334,30.450336,14.717002
3941,29.166666,82.43558,53.268914
3942,57.766666,89.28485,31.518184
3943,64.98333,97.082054,32.098724
3944,13.433333,26.61598,13.182647
3945,17.783333,45.90251,28.119177
3946,16.783333,28.332819,11.549486
3947,11.25,31.073183,19.823183
3948,6.2,11.746277,5.546277
3949,10.816667,20.951006,10.134339
3950,11.183333,21.75038,10.567047
3951,4.2,4.3023224,0.1023224
3952,20.1,40.733948,20.633948
3953,5.4166665,11.676274,6.2596075
3954,17.3,25.838018,8.538018
3955,24.633333,50.642696,26.009363
3956,19.366667,20.016119,0.649452
3957,12.25,42.797825,30.547825
3958,12.066667,7.1536446,4.9130224
3959,44.583332,65.64083,21.057498
3960,5,2,3
3961,13.233334,9.490902,3.742432
3962,11.25,26.224064,14.974064
3963,16.95,20.512327,3.562327
3964,19.333334,32.08453,12.751196
3965,35.183334,33.519463,1.663871
3966,16.316668,30.707172,14.390504
3967,15.416667,43.817276,28.400609
3968,17.033333,39.735737,22.702404
3969,6.1833334,2,4.1833334
3970,14.666667,44.498432,29.831765
3971,32.85,52.792854,19.942854
3972,15.65,31.129917,15.479917
3973,14.833333,57.933617,43.100284
3974,41.416668,62.936905,21.520237
3975,11.666667,23.425375,11.758708
3976,5.366667,2,3.366667
3977,17.3,20.028818,2.728818
3978,14.5,43.468277,28.968277
3979,11.05,21.327423,10.277423
3980,3.5833333,9.0503,5.4669667
3981,18.716667,64.61222,45.895553
3982,27.3,57.79878,30.49878
3983,6.233333,18.100243,11.86691
3984,10,12.636613,2.636613
3985,6.516667,10.905782,4.389115
3986,57.35,146.00119,88.65119
3987,23.733334,44.081963,20.348629
3988,7.4,17.66844,10.26844
3989,15.316667,9.220984,6.095683
3990,7.4,3.4699414,3.9300586
3991,55.25,29.519709,25.730291
3992,20.3,61.586807,41.286807
3993,43.666668,76.870766,33.204098
3994,7.85,23.327847,15.477847
3995,43.4,52.02632,8.62632
3996,9.4,14.605921,5.205921
3997,37.966667,67.05899,29.092323
3998,22.866667,42.714165,19.847498
3999,32.966667,174.13133,141.164663
4000,5.7833333,2,3.7833333
4001,8.716666,35.148643,26.431977
4002,13.383333,9.794867,3.588466
4003,9.35,17.529501,8.179501
4004,8.35,22.313368,13.963368
4005,5.766667,27.275408,21.508741
4006,26.466667,15.578943,10.887724
4007,15.816667,54.4205,38.603833
4008,49.916668,31.739092,18.177576
4009,14.666667,17.894897,3.22823
4010,14.666667,24.955189,10.288522
4011,32.766666,48.33082,15.564154
4012,25.633333,11.118646,14.514687
4013,20.05,49.946754,29.896754
4014,13.016666,5.3831015,7.6335645
4015,12.15,15.898854,3.748854
4016,34.783333,73.16624,38.382907
4017,4.1833334,6.119862,1.9365286
4018,20.666666,72.30825,51.641584
4019,13.666667,6.476927,7.18974
4020,18.866667,13.147798,5.718869
4021,29.6,15.207888,14.392112
4022,10.45,23.795124,13.345124
