id,traj_id,time,entity_id,holidays,from,to,speed_src,speed_dst,holidays_dst
228470,9580,2013-10-18T15:30:00Z,4279,0,"[116.400803, 39.994511]","[116.396172, 39.935108]",25.5775,12.9425,0.0
228540,9583,2013-10-18T18:00:00Z,4279,0,"[116.292793, 39.947891]","[116.23555, 39.957436]",30.67,29.8325,0.0
228597,9587,2013-10-18T20:15:00Z,4279,0,"[116.343796, 39.967926]","[116.250259, 39.900349]",51.0525,15.9025,0.0
228621,9588,2013-10-18T06:30:00Z,4280,0,"[116.492874, 39.792171]","[116.4198, 39.886761]",34.19,25.96,0.0
228667,9591,2013-10-18T07:45:00Z,4280,0,"[116.4039, 39.933384]","[116.433723, 39.944027]",30.2275,38.3975,0.0
228744,9596,2013-10-18T11:00:00Z,4280,0,"[116.439392, 39.894997]","[116.496559, 39.916378]",26.875,28.1075,0.0
228829,9600,2013-10-18T14:00:00Z,4280,0,"[116.309998, 39.904949]","[116.311615, 39.871845]",39.5,53.24249999999999,0.0
229559,9637,2013-10-18T18:00:00Z,4325,0,"[116.506943, 40.00523]","[116.469856, 39.930073]",32.645,19.94,0.0
229659,9641,2013-10-18T22:00:00Z,4325,0,"[116.284744, 39.932182]","[116.208946, 39.924717]",20.675,55.395,0.0
229812,9649,2013-10-18T09:00:00Z,4347,0,"[116.309601, 39.912407]","[116.334084, 39.889801]",24.38,49.065000000000005,0.0
229825,9650,2013-10-18T09:30:00Z,4347,0,"[116.347832, 39.888908]","[116.363609, 39.883289]",32.972500000000004,16.7075,0.0
229893,9654,2013-10-18T13:30:00Z,4347,0,"[116.340874, 39.871185]","[116.445847, 39.881775]",25.8425,49.375,0.0
230040,9662,2013-10-18T00:00:00Z,4348,0,"[116.421494, 39.940975]","[116.544113, 39.907169]",20.05,52.905,0.0
230174,9667,2013-10-18T07:00:00Z,4348,0,"[116.411491, 39.995209]","[116.356255, 39.914368]",19.6875,49.330000000000005,0.0
230565,9686,2013-10-18T20:00:00Z,4348,0,"[116.256851, 39.907368]","[116.434235, 39.932053]",34.7225,21.315,0.0
230697,9689,2013-10-18T22:30:00Z,4348,0,"[116.449532, 39.923073]","[116.434921, 39.924747]",20.1125,18.9225,0.0
230749,9692,2013-10-18T23:15:00Z,4348,0,"[116.325958, 39.892914]","[116.255661, 39.897022]",16.0,58.8825,0.0
230872,9700,2013-10-18T19:45:00Z,4351,0,"[116.32122, 39.906136]","[116.283119, 39.862785]",34.28,42.8225,0.0
231219,9714,2013-10-18T08:00:00Z,4357,0,"[116.392952, 39.948944]","[116.44297, 39.903587]",27.380000000000003,37.91,0.0
231254,9715,2013-10-18T09:15:00Z,4357,0,"[116.37204, 39.949139]","[116.371803, 39.949757]",20.8275,20.8275,0.0
231649,9732,2013-10-18T08:30:00Z,4363,0,"[116.35569, 39.934967]","[116.317146, 39.897175]",29.5525,44.6225,0.0
231738,9738,2013-10-18T10:45:00Z,4393,0,"[116.274338, 39.909393]","[116.291344, 39.980816]",53.1075,49.935,0.0
231773,9741,2013-10-18T00:00:00Z,4394,0,"[116.336624, 39.957779]","[116.313934, 40.024082]",22.7,53.0425,0.0
231845,9744,2013-10-18T01:45:00Z,4394,0,"[116.362328, 39.889465]","[116.337036, 39.888176]",28.8075,35.192499999999995,0.0
232057,9752,2013-10-18T12:00:00Z,4394,0,"[116.407768, 39.998871]","[116.401886, 39.971573]",19.2175,10.93,0.0
232253,9762,2013-10-18T17:15:00Z,4394,0,"[116.308777, 39.889641]","[116.367119, 39.889221]",24.3,12.765,0.0
232274,9764,2013-10-18T17:45:00Z,4394,0,"[116.392319, 39.90033]","[116.411568, 39.909611]",23.505,11.335,0.0
232283,9765,2013-10-18T22:00:00Z,4394,0,"[116.440231, 39.928764]","[116.351303, 39.881088]",26.0,19.0225,0.0
232323,9766,2013-10-18T22:30:00Z,4394,0,"[116.35334, 39.887932]","[116.417465, 39.927162]",30.925,25.0425,0.0
232374,9768,2013-10-18T23:30:00Z,4394,0,"[116.348145, 39.899368]","[116.253197, 39.90641]",20.7725,36.635,0.0
232664,9783,2013-10-18T12:00:00Z,4396,0,"[116.329147, 39.868145]","[116.28965, 39.8685]",42.55500000000001,18.885,0.0
232704,9784,2013-10-18T14:00:00Z,4396,0,"[116.305084, 39.878292]","[116.302101, 39.91428]",19.0375,32.7625,0.0
232812,9788,2013-10-18T16:45:00Z,4396,0,"[116.504486, 39.799755]","[116.544144, 39.845913]",39.33,63.125,0.0
232831,9789,2013-10-18T17:15:00Z,4396,0,"[116.548012, 39.88903]","[116.544739, 39.94083]",40.9425,16.525,0.0
233057,9794,2013-10-18T06:30:00Z,4397,0,"[116.466385, 39.981544]","[116.461624, 39.929874]",19.41,61.74,0.0
233081,9795,2013-10-18T07:00:00Z,4397,0,"[116.445923, 39.88052]","[116.381371, 39.865089]",44.2375,38.7425,0.0
233121,9797,2013-10-18T08:00:00Z,4397,0,"[116.37468, 39.888275]","[116.394257, 39.886311]",16.314999999999998,13.265,0.0
233240,9802,2013-10-18T10:30:00Z,4397,0,"[116.322868, 39.896679]","[116.325645, 39.93428]",8.605,16.9925,0.0
233480,9813,2013-10-18T16:30:00Z,4397,0,"[116.371208, 39.956551]","[116.360909, 39.967995]",21.215,31.1925,0.0
233561,9817,2013-10-18T19:15:00Z,4397,0,"[116.371346, 39.95602]","[116.390472, 39.988243]",15.5425,37.440000000000005,0.0
233648,9821,2013-10-18T21:00:00Z,4397,0,"[116.500107, 39.87759]","[116.353531, 40.025074]",34.1475,49.98,0.0
233713,9823,2013-10-18T23:00:00Z,4397,0,"[116.350388, 39.993267]","[116.380135, 39.994141]",37.455000000000005,28.3375,0.0
233864,9832,2013-10-18T09:30:00Z,4398,0,"[116.378502, 39.982224]","[116.365677, 39.977798]",36.385,30.9325,0.0
233873,9833,2013-10-18T09:45:00Z,4398,0,"[116.365456, 39.986603]","[116.346985, 39.98671]",42.055,42.99,0.0
233928,9836,2013-10-18T13:30:00Z,4398,0,"[116.23642, 39.97311]","[116.256508, 39.973278]",19.665,24.3175,0.0
234168,9847,2013-10-18T21:00:00Z,4398,0,"[116.490059, 39.912304]","[116.282028, 39.973518]",46.2225,63.125,0.0
234356,9852,2013-10-18T10:15:00Z,4399,0,"[116.301689, 39.913013]","[116.302742, 39.888077]",14.4225,17.765,0.0
234513,9860,2013-10-18T16:00:00Z,4399,0,"[116.317673, 39.980804]","[116.314041, 40.023064]",19.045,22.495,0.0
234678,9865,2013-10-18T20:00:00Z,4399,0,"[116.40464, 39.968899]","[116.229813, 39.896645]",39.9325,21.765,0.0
234739,9866,2013-10-18T21:00:00Z,4399,0,"[116.22625, 39.907482]","[116.19796, 39.922832]",18.775,27.32,0.0
234752,9867,2013-10-18T00:00:00Z,4400,0,"[116.449127, 39.893894]","[116.450043, 39.893379]",35.0375,29.715,0.0
234892,9873,2013-10-18T09:45:00Z,4400,0,"[116.334663, 39.967304]","[116.389679, 39.968163]",38.515,36.1275,0.0
234903,9874,2013-10-18T10:00:00Z,4400,0,"[116.386673, 39.968414]","[116.299194, 39.924206]",37.915,16.044999999999998,0.0
235031,9879,2013-10-18T13:30:00Z,4400,0,"[116.400467, 39.87149]","[116.414093, 39.858635]",47.0075,24.1975,0.0
235054,9882,2013-10-18T14:30:00Z,4400,0,"[116.469673, 39.808136]","[116.488747, 39.779694]",42.975,25.825000000000003,0.0
235077,9884,2013-10-18T20:30:00Z,4400,0,"[116.523605, 39.78265]","[116.499519, 39.783855]",44.3075,27.715,0.0
235090,9885,2013-10-18T21:00:00Z,4400,0,"[116.515755, 39.785801]","[116.462074, 39.907265]",34.41,29.775,0.0
235301,9900,2013-10-18T11:30:00Z,4401,0,"[116.316338, 39.984764]","[116.311195, 39.978092]",30.51,17.76,0.0
235322,9903,2013-10-18T12:45:00Z,4401,0,"[116.310478, 39.893841]","[116.31926, 39.972141]",48.96,25.15,0.0
235357,9907,2013-10-18T14:00:00Z,4401,0,"[116.382835, 39.857082]","[116.462708, 39.863689]",46.3225,17.53,0.0
235371,9908,2013-10-18T14:30:00Z,4401,0,"[116.46051, 39.864922]","[116.457039, 39.884499]",16.975,18.2,0.0
235408,9911,2013-10-18T16:00:00Z,4401,0,"[116.356972, 39.905045]","[116.321655, 39.91013]",25.5725,23.9725,0.0
235456,9914,2013-10-18T18:30:00Z,4401,0,"[116.31649, 39.985409]","[116.203163, 39.92485]",18.4725,23.4775,0.0
235492,9915,2013-10-18T19:45:00Z,4401,0,"[116.21077, 39.90707]","[116.235191, 39.903873]",19.27,21.1475,0.0
235498,9916,2013-10-18T00:00:00Z,4417,0,"[116.405876, 39.93322]","[116.393906, 39.948124]",21.437500000000004,40.8825,0.0
235507,9917,2013-10-18T07:45:00Z,4417,0,"[116.355675, 39.952175]","[116.380432, 39.968117]",43.6175,38.6,0.0
236099,9940,2013-10-18T21:00:00Z,4417,0,"[116.387512, 39.985214]","[116.374496, 40.022465]",42.815,39.5725,0.0
236114,9941,2013-10-18T22:00:00Z,4417,0,"[116.374237, 40.023441]","[116.477386, 39.884068]",47.5625,16.0575,0.0
236252,9944,2013-10-18T13:00:00Z,4423,0,"[116.272552, 39.880718]","[116.3489, 39.892704]",41.19,32.910000000000004,0.0
236484,9949,2013-10-18T17:45:00Z,4423,0,"[116.546097, 39.941456]","[116.542656, 39.930504]",23.14,25.445,0.0
236523,9951,2013-10-18T18:45:00Z,4423,0,"[116.46051, 39.897255]","[116.462273, 39.907322]",11.455,13.485,0.0
236739,9956,2013-10-18T22:45:00Z,4423,0,"[116.285149, 39.819683]","[116.283188, 39.855358]",24.3475,48.32,0.0
236817,9959,2013-10-18T23:45:00Z,4423,0,"[116.421883, 39.859051]","[116.440163, 39.804783]",33.8825,29.6775,0.0
237053,9968,2013-10-18T17:00:00Z,4424,0,"[116.260292, 39.900177]","[116.288223, 39.948601]",15.5575,13.9375,0.0
237473,9984,2013-10-18T08:30:00Z,4425,0,"[116.280235, 40.023647]","[116.316689, 39.964149]",35.095,51.985,0.0
237581,9991,2013-10-18T11:00:00Z,4425,0,"[116.469193, 39.916847]","[116.461815, 39.933662]",19.085,30.652500000000003,0.0
237662,9996,2013-10-18T14:00:00Z,4425,0,"[116.490242, 39.944359]","[116.444588, 39.986912]",44.7325,60.145,0.0
237834,10006,2013-10-19T02:45:00Z,254,1,"[116.429436, 39.940929]","[116.416534, 39.950752]",31.0775,18.9075,1.0
237942,10014,2013-10-19T08:15:00Z,254,1,"[116.314072, 39.91119]","[116.274635, 39.907425]",23.055,26.7025,1.0
237950,10015,2013-10-19T08:30:00Z,254,1,"[116.2743, 39.90921]","[116.274254, 39.925507]",59.3875,46.735,1.0
238029,10020,2013-10-19T11:00:00Z,254,1,"[116.395088, 39.923382]","[116.446053, 39.90757]",29.995,35.91499999999999,1.0
238113,10028,2013-10-19T17:15:00Z,254,1,"[116.288567, 39.927586]","[116.341141, 39.938328]",14.677500000000002,48.105,1.0
238237,10040,2013-10-19T22:15:00Z,254,1,"[116.353691, 39.987274]","[116.44413, 39.934101]",37.6125,15.745,1.0
238359,10047,2013-10-19T18:45:00Z,255,1,"[116.544281, 40.02523]","[116.448799, 39.952698]",33.2975,50.1525,1.0
238471,10053,2013-10-19T22:45:00Z,255,1,"[116.306297, 39.97617]","[116.295868, 39.993889]",22.8875,42.9525,1.0
238481,10055,2013-10-19T23:15:00Z,255,1,"[116.309708, 39.94278]","[116.343582, 39.866165]",46.56,23.7925,1.0
238520,10058,2013-10-19T06:45:00Z,256,1,"[116.309929, 39.903755]","[116.34597, 39.907257]",42.2025,63.1125,1.0
238532,10060,2013-10-19T08:15:00Z,256,1,"[116.302406, 39.964668]","[116.353989, 39.981693]",24.335,42.6275,1.0
238588,10066,2013-10-19T10:30:00Z,256,1,"[116.27005, 39.917652]","[116.235794, 39.900433]",27.2775,27.475,1.0
238634,10070,2013-10-19T12:15:00Z,256,1,"[116.283279, 39.911594]","[116.264481, 39.886116]",19.3675,21.1325,1.0
238750,10077,2013-10-19T16:45:00Z,256,1,"[116.29908, 39.946297]","[116.28875, 39.924156]",27.37,22.8275,1.0
238800,10081,2013-10-19T18:15:00Z,256,1,"[116.325684, 39.936604]","[116.309769, 39.955696]",42.447500000000005,35.2075,1.0
238875,10088,2013-10-19T07:45:00Z,257,1,"[116.25309, 39.877586]","[116.278191, 39.865101]",44.0175,49.565,1.0
239039,10093,2013-10-19T10:45:00Z,257,1,"[116.383705, 39.933182]","[116.280235, 39.961819]",23.2175,16.62,1.0
239129,10096,2013-10-19T11:45:00Z,257,1,"[116.36908, 39.987324]","[116.414619, 39.988621]",29.215,21.445,1.0
239238,10102,2013-10-19T16:45:00Z,257,1,"[116.375145, 39.899857]","[116.342606, 39.895672]",18.9575,26.2925,1.0
239250,10103,2013-10-19T17:15:00Z,257,1,"[116.325836, 39.899651]","[116.213043, 39.900604]",17.18,14.625,1.0
239290,10106,2013-10-19T18:00:00Z,257,1,"[116.233261, 39.896755]","[116.287537, 39.946739]",39.8775,27.192500000000003,1.0
239466,10112,2013-10-19T20:45:00Z,257,1,"[116.329041, 39.902271]","[116.350685, 39.906429]",14.6225,28.5825,1.0
239754,10123,2013-10-19T08:15:00Z,258,1,"[116.477394, 39.908497]","[116.431725, 39.90509]",30.0675,23.73,1.0
239938,10135,2013-10-19T08:00:00Z,4118,1,"[116.377022, 39.968319]","[116.325897, 39.939026]",48.28,39.1875,1.0
239957,10136,2013-10-19T08:15:00Z,4118,1,"[116.310204, 39.948147]","[116.465179, 39.93359]",46.97,35.135,1.0
240104,10142,2013-10-19T11:00:00Z,4118,1,"[116.403458, 39.949074]","[116.375954, 39.932678]",23.6675,15.1325,1.0
240151,10145,2013-10-19T12:15:00Z,4118,1,"[116.39389, 39.988209]","[116.32373, 39.954842]",38.005,22.1125,1.0
240205,10147,2013-10-19T13:45:00Z,4118,1,"[116.365723, 39.979504]","[116.379898, 39.934769]",23.505000000000003,17.3725,1.0
240296,10150,2013-10-19T16:00:00Z,4118,1,"[116.4897, 39.921505]","[116.461288, 39.890812]",23.9225,30.6675,1.0
240715,10160,2013-10-19T03:30:00Z,4119,1,"[116.53772, 40.022972]","[116.45063, 39.922825]",90.88,24.85,1.0
240732,10161,2013-10-19T13:15:00Z,4120,1,"[116.490028, 39.912075]","[116.469063, 39.971645]",25.4125,39.965,1.0
240767,10165,2013-10-19T17:15:00Z,4120,1,"[116.43544, 39.911156]","[116.438896, 39.89769]",24.825,18.6525,1.0
240783,10167,2013-10-19T20:30:00Z,4120,1,"[116.38916, 39.997974]","[116.364807, 40.000336]",19.895,28.3575,1.0
240850,10173,2013-10-19T07:30:00Z,4121,1,"[116.1996, 39.795425]","[116.34639, 39.897751]",86.61250000000001,51.255,1.0
240910,10176,2013-10-19T09:30:00Z,4121,1,"[116.405937, 39.892712]","[116.376701, 39.907162]",43.635,51.005,1.0
240919,10177,2013-10-19T09:45:00Z,4121,1,"[116.375282, 39.907162]","[116.355904, 39.932358]",27.41,27.485,1.0
240930,10178,2013-10-19T10:00:00Z,4121,1,"[116.353912, 39.940647]","[116.381874, 39.870655]",36.1525,43.725,1.0
240951,10179,2013-10-19T10:45:00Z,4121,1,"[116.373795, 39.878532]","[116.353554, 39.882702]",23.065,25.775,1.0
240963,10181,2013-10-19T12:45:00Z,4121,1,"[116.303032, 39.881752]","[116.297661, 39.889709]",51.627500000000005,24.2125,1.0
240981,10183,2013-10-19T10:00:00Z,4122,1,"[116.517204, 39.9403]","[116.395233, 39.949207]",21.6875,30.012500000000003,1.0
241071,10188,2013-10-19T12:30:00Z,4122,1,"[116.280647, 39.961327]","[116.283218, 39.972782]",13.9025,37.5925,1.0
241212,10195,2013-10-19T18:30:00Z,4122,1,"[116.542892, 40.024769]","[116.396072, 39.98819]",33.972500000000004,27.3375,1.0
241304,10197,2013-10-19T19:30:00Z,4122,1,"[116.250687, 39.903797]","[116.318871, 39.896839]",30.0,30.5475,1.0
241606,10207,2013-10-19T13:45:00Z,4123,1,"[116.364578, 39.867546]","[116.363724, 39.887062]",26.53,10.95,1.0
241651,10209,2013-10-19T14:45:00Z,4123,1,"[116.415527, 39.940983]","[116.489822, 39.983295]",18.365,35.412499999999994,1.0
241700,10211,2013-10-19T14:15:00Z,4124,1,"[116.250916, 39.848061]","[116.382599, 39.865353]",17.57,34.01,1.0
241782,10213,2013-10-19T16:00:00Z,4124,1,"[116.477333, 39.884472]","[116.434486, 39.975979]",14.3225,46.865,1.0
242255,10222,2013-10-19T08:30:00Z,4125,1,"[116.351257, 40.024025]","[116.380226, 39.968372]",41.895,43.455,1.0
242330,10225,2013-10-19T11:30:00Z,4126,1,"[116.355904, 39.927853]","[116.360275, 39.915089]",28.387500000000003,25.27,1.0
242371,10230,2013-10-19T12:45:00Z,4126,1,"[116.416962, 39.940281]","[116.444275, 39.941441]",12.7925,25.8925,1.0
242406,10233,2013-10-19T14:00:00Z,4126,1,"[116.416832, 39.941853]","[116.381836, 39.949146]",12.485,53.0325,1.0
242465,10238,2013-10-19T18:00:00Z,4126,1,"[116.333206, 39.985023]","[116.308624, 39.957417]",19.405,31.345,1.0
242590,10248,2013-10-19T01:00:00Z,4127,1,"[116.32402, 39.95158]","[116.308022, 39.964722]",22.9625,44.9,1.0
242695,10253,2013-10-19T12:30:00Z,4127,1,"[116.206886, 39.927174]","[116.402527, 39.804474]",10.6325,23.5925,1.0
242850,10258,2013-10-19T15:15:00Z,4127,1,"[116.263344, 39.889641]","[116.253059, 39.89558]",21.1475,26.155,1.0
243079,10267,2013-10-19T10:00:00Z,4129,1,"[116.331078, 39.776882]","[116.366219, 39.771851]",18.2975,15.2525,1.0
243141,10271,2013-10-19T12:00:00Z,4129,1,"[116.347618, 39.907761]","[116.303001, 39.889763]",50.7725,25.22,1.0
243247,10278,2013-10-19T18:00:00Z,4129,1,"[116.425537, 39.946682]","[116.358742, 39.944599]",20.33,15.9325,1.0
243419,10288,2013-10-19T23:15:00Z,4129,1,"[116.370819, 39.836048]","[116.339081, 39.790531]",20.56,29.1425,1.0
243519,10293,2013-10-19T10:45:00Z,4130,1,"[116.502663, 40.001316]","[116.535995, 40.022232]",38.4775,41.3625,1.0
243540,10295,2013-10-19T13:30:00Z,4130,1,"[116.405907, 40.022591]","[116.354042, 40.024948]",47.4675,20.61,1.0
244011,10314,2013-10-19T16:15:00Z,4131,1,"[116.30365, 39.957264]","[116.27504, 39.928833]",21.1575,32.2325,1.0
244157,10320,2013-10-19T19:45:00Z,4131,1,"[116.353477, 39.885891]","[116.375282, 39.895405]",24.8875,20.845,1.0
244357,10326,2013-10-19T23:30:00Z,4131,1,"[116.352196, 40.000988]","[116.330833, 40.009182]",22.0125,15.3475,1.0
244520,10332,2013-10-19T07:15:00Z,4132,1,"[116.428223, 39.892761]","[116.427361, 39.900284]",33.25,33.54,1.0
244566,10335,2013-10-19T14:30:00Z,4132,1,"[116.450325, 39.935207]","[116.530075, 39.937569]",22.3775,50.9675,1.0
244758,10340,2013-10-19T19:15:00Z,4132,1,"[116.41291, 39.897358]","[116.449669, 39.877914]",31.38,13.055,1.0
244892,10343,2013-10-19T22:00:00Z,4132,1,"[116.400291, 39.933418]","[116.41449, 39.959164]",36.455,29.815,1.0
244906,10344,2013-10-19T22:30:00Z,4132,1,"[116.420273, 39.983517]","[116.411674, 39.918621]",26.28,23.5475,1.0
244942,10345,2013-10-19T23:00:00Z,4132,1,"[116.420685, 39.916012]","[116.435394, 39.933025]",25.28,38.04750000000001,1.0
245144,10350,2013-10-19T02:00:00Z,4135,1,"[116.4617, 39.934956]","[116.458473, 39.865612]",56.370000000000005,50.7175,1.0
245473,10357,2013-10-19T12:00:00Z,4135,1,"[116.479202, 39.989479]","[116.46833, 39.980217]",20.085,17.509999999999998,1.0
245533,10361,2013-10-19T14:00:00Z,4135,1,"[116.49968, 39.935543]","[116.419891, 39.908398]",15.6025,48.2625,1.0
245869,10380,2013-10-19T14:45:00Z,4136,1,"[116.482437, 39.98431]","[116.461716, 39.944382]",17.155,28.2225,1.0
245906,10382,2013-10-19T15:45:00Z,4136,1,"[116.471802, 39.950615]","[116.465508, 39.974075]",15.075,28.6125,1.0
246151,10395,2013-10-19T09:15:00Z,4137,1,"[116.343193, 39.936844]","[116.352745, 39.918388]",33.7825,25.1425,1.0
246160,10396,2013-10-19T09:30:00Z,4137,1,"[116.320251, 39.911041]","[116.410316, 39.907921]",25.72,32.575,1.0
246419,10403,2013-10-19T17:30:00Z,4137,1,"[116.461304, 39.871655]","[116.450058, 39.922966]",16.8825,13.4,1.0
246609,10409,2013-10-19T22:00:00Z,4137,1,"[116.319664, 39.888538]","[116.347542, 39.869217]",21.4775,53.0025,1.0
246623,10410,2013-10-19T07:15:00Z,4269,1,"[116.432297, 39.956909]","[116.409409, 39.981747]",32.185,31.125,1.0
246655,10412,2013-10-19T08:00:00Z,4269,1,"[116.407791, 39.949356]","[116.295746, 39.990135]",56.72,34.545,1.0
247147,10426,2013-10-19T00:15:00Z,4271,1,"[116.541527, 40.024288]","[116.35408, 40.024887]",74.3325,51.71,1.0
247376,10433,2013-10-19T17:15:00Z,4271,1,"[116.541916, 40.024471]","[116.527847, 40.019478]",34.379999999999995,35.095,1.0
247569,10442,2013-10-19T22:00:00Z,4271,1,"[116.453766, 39.919456]","[116.443741, 39.932827]",23.145,24.465,1.0
247700,10449,2013-10-19T10:30:00Z,4273,1,"[116.379387, 39.954876]","[116.378159, 39.990162]",32.6525,24.975,1.0
247719,10451,2013-10-19T15:15:00Z,4274,1,"[116.365623, 39.812855]","[116.384239, 39.857021]",14.715,25.975,1.0
247758,10453,2013-10-19T16:15:00Z,4274,1,"[116.413742, 39.867188]","[116.372284, 39.947254]",16.522499999999997,23.9625,1.0
247930,10457,2013-10-19T20:00:00Z,4274,1,"[116.412498, 39.889084]","[116.38179, 39.880417]",21.425,9.3275,1.0
248257,10473,2013-10-19T00:15:00Z,4276,1,"[116.362526, 39.987076]","[116.461655, 39.94355]",67.14,53.5725,1.0
248459,10478,2013-10-19T05:30:00Z,4276,1,"[116.43187, 39.859756]","[116.353134, 39.924133]",29.4875,38.2225,1.0
248793,10485,2013-10-19T10:30:00Z,4276,1,"[116.399643, 39.988308]","[116.369347, 39.991096]",34.067499999999995,37.8125,1.0
248852,10487,2013-10-19T12:00:00Z,4276,1,"[116.370262, 39.968002]","[116.416763, 39.943176]",37.2825,8.935000000000002,1.0
248871,10488,2013-10-19T12:30:00Z,4276,1,"[116.417938, 39.916218]","[116.335083, 39.962017]",12.9,19.195,1.0
249065,10492,2013-10-19T16:00:00Z,4276,1,"[116.355408, 39.941719]","[116.3815, 39.86488]",20.6225,35.480000000000004,1.0
249292,10503,2013-10-19T02:30:00Z,4277,1,"[116.294968, 39.996822]","[116.298645, 39.961994]",47.1275,25.45,1.0
249537,10516,2013-10-19T05:00:00Z,4278,1,"[116.498268, 39.960224]","[116.431686, 39.858379]",33.4525,59.71,1.0
249599,10517,2013-10-19T05:30:00Z,4278,1,"[116.457283, 39.893322]","[116.461784, 39.946358]",20.0575,63.43000000000001,1.0
249621,10518,2013-10-19T05:45:00Z,4278,1,"[116.461807, 39.95026]","[116.530327, 40.020283]",51.85,86.3225,1.0
249738,10521,2013-10-19T08:00:00Z,4278,1,"[116.443672, 39.898197]","[116.489815, 39.984173]",43.825,50.8825,1.0
249930,10526,2013-10-19T23:15:00Z,4278,1,"[116.376709, 39.967876]","[116.511139, 39.923046]",56.27,42.115,1.0
250050,10531,2013-10-19T07:00:00Z,4280,1,"[116.399536, 39.860344]","[116.340149, 39.823032]",57.4175,26.75,1.0
250107,10535,2013-10-19T10:00:00Z,4289,1,"[116.470398, 39.900341]","[116.517525, 39.892761]",25.55,34.25,1.0
250168,10539,2013-10-19T15:15:00Z,4289,1,"[116.262093, 39.917542]","[116.309982, 39.911674]",23.4175,19.495,1.0
250195,10541,2013-10-19T16:00:00Z,4289,1,"[116.355186, 39.959595]","[116.38945, 39.987915]",44.935,39.705,1.0
250376,10552,2013-10-19T02:30:00Z,4325,1,"[116.407814, 39.957809]","[116.425148, 39.956295]",39.745,33.4,1.0
250409,10554,2013-10-19T11:00:00Z,4347,1,"[116.346634, 39.784931]","[116.345901, 39.838753]",57.1875,20.0925,1.0
250423,10555,2013-10-19T11:30:00Z,4347,1,"[116.347443, 39.857166]","[116.31926, 39.896797]",30.122499999999995,30.65,1.0
250514,10558,2013-10-19T14:15:00Z,4347,1,"[116.321205, 39.904701]","[116.209679, 39.907509]",47.66,22.1175,1.0
250679,10561,2013-10-19T01:45:00Z,4348,1,"[116.264618, 39.910942]","[116.264442, 39.864445]",35.14,35.447500000000005,1.0
250831,10568,2013-10-19T20:45:00Z,4348,1,"[116.270355, 39.881042]","[116.269516, 39.956673]",19.96,17.052500000000002,1.0
250997,10576,2013-10-19T14:30:00Z,4351,1,"[116.444565, 39.995037]","[116.480545, 39.978546]",43.84,9.89,1.0
251020,10578,2013-10-19T15:30:00Z,4351,1,"[116.401917, 39.949245]","[116.379272, 39.943325]",21.435,8.19,1.0
251138,10582,2013-10-19T01:00:00Z,4357,1,"[116.446899, 39.963177]","[116.465721, 39.917931]",39.0925,34.63,1.0
251318,10587,2013-10-19T03:30:00Z,4357,1,"[116.379356, 39.952766]","[116.36731, 39.92857]",61.0975,48.0,1.0
251352,10589,2013-10-19T04:15:00Z,4357,1,"[116.358673, 39.950008]","[116.292435, 39.936974]",15.3625,31.8925,1.0
251478,10592,2013-10-19T09:00:00Z,4357,1,"[116.385544, 39.95137]","[116.368233, 39.934383]",13.58,12.275,1.0
251492,10593,2013-10-19T09:30:00Z,4357,1,"[116.344604, 39.949123]","[116.280525, 39.960484]",21.685,9.1975,1.0
251531,10595,2013-10-19T10:45:00Z,4357,1,"[116.34977, 39.944141]","[116.320526, 39.93927]",24.2525,48.352500000000006,1.0
251691,10601,2013-10-19T14:30:00Z,4357,1,"[116.384636, 39.895981]","[116.481834, 39.867615]",36.455,23.78,1.0
251740,10602,2013-10-19T15:15:00Z,4357,1,"[116.47744, 39.871956]","[116.46212, 39.908886]",26.595,17.767500000000002,1.0
252152,10616,2013-10-19T11:00:00Z,4363,1,"[116.360718, 39.981716]","[116.349083, 39.993393]",10.8475,28.0725,1.0
252158,10617,2013-10-19T11:30:00Z,4363,1,"[116.315071, 40.000164]","[116.314301, 40.022049]",18.25,19.895000000000003,1.0
252210,10623,2013-10-19T09:00:00Z,4393,1,"[116.307106, 39.896801]","[116.342163, 39.868557]",52.3125,55.2925,1.0
252226,10625,2013-10-19T23:30:00Z,4393,1,"[116.287865, 39.924259]","[116.264786, 39.9291]",23.4125,22.665000000000003,1.0
252232,10626,2013-10-19T00:00:00Z,4394,1,"[116.29715, 39.891186]","[116.359566, 39.944584]",32.57,54.32,1.0
252256,10627,2013-10-19T00:15:00Z,4394,1,"[116.36853, 39.938171]","[116.355766, 39.951733]",33.96,48.9975,1.0
252425,10634,2013-10-19T02:45:00Z,4394,1,"[116.310013, 39.934986]","[116.309227, 39.956573]",44.755,48.947500000000005,1.0
252481,10636,2013-10-19T03:30:00Z,4394,1,"[116.352722, 39.997097]","[116.353806, 39.980766]",59.2125,51.3125,1.0
252574,10640,2013-10-19T06:00:00Z,4394,1,"[116.374664, 39.897282]","[116.422958, 39.903526]",55.1875,32.102500000000006,1.0
252623,10642,2013-10-19T06:45:00Z,4394,1,"[116.346283, 39.889866]","[116.356407, 39.847286]",45.055,46.7125,1.0
252763,10647,2013-10-19T09:45:00Z,4394,1,"[116.542358, 40.024632]","[116.510338, 40.008389]",61.03,52.26,1.0
252863,10651,2013-10-19T17:00:00Z,4394,1,"[116.297417, 39.886681]","[116.356171, 39.928204]",17.310000000000002,25.465,1.0
