geo_id,type,coordinates,highway
1598453934,Point,"[116.3784669, 39.8882467]",1
1598453935,Point,"[116.380339, 39.8882576]",0
1598453939,Point,"[116.3922331, 39.8898379]",0
1598459386,Point,"[116.393236, 39.8901829]",0
1598459387,Point,"[116.3938497, 39.8901861]",0
1598459388,Point,"[116.3929441, 39.8903672]",0
1598459389,Point,"[116.394867, 39.8903792]",1
1598459390,Point,"[116.3938532, 39.8904279]",0
1598459392,Point,"[116.3944497, 39.8906033]",0
1598459393,Point,"[116.3948477, 39.8906864]",1
1598502406,Point,"[116.4064377, 39.8869029]",0
1598502415,Point,"[116.4063867, 39.8882202]",0
1598502417,Point,"[116.412871, 39.8889674]",0
1598502424,Point,"[116.4063271, 39.8891788]",0
1598502426,Point,"[116.4129325, 39.8893714]",0
1598502428,Point,"[116.4124135, 39.8904383]",0
1598502430,Point,"[116.4129056, 39.8905322]",0
1598502433,Point,"[116.4125582, 39.8906598]",0
1598502450,Point,"[116.4125451, 39.8909578]",0
1598502457,Point,"[116.4013492, 39.8911354]",0
1598502459,Point,"[116.4127712, 39.8911924]",0
1598502462,Point,"[116.4125208, 39.8912258]",0
1598502467,Point,"[116.3973075, 39.8911973]",0
1598502482,Point,"[116.4060392, 39.8912977]",1
1598502490,Point,"[116.4061942, 39.8913085]",1
1598502511,Point,"[116.4061882, 39.8914078]",1
1598502513,Point,"[116.3997067, 39.8913863]",0
1598502515,Point,"[116.409047, 39.8914758]",0
1598502521,Point,"[116.4102131, 39.8915214]",0
1598502524,Point,"[116.4013684, 39.8914446]",0
1598502534,Point,"[116.40483, 39.89146]",0
1598502539,Point,"[116.4061926, 39.8915095]",1
1598502542,Point,"[116.4107719, 39.8916325]",0
1598502544,Point,"[116.4119161, 39.8916448]",0
1598502546,Point,"[116.4114805, 39.8916516]",0
1598502560,Point,"[116.4132982, 39.8916561]",0
1598502564,Point,"[116.4137626, 39.8916639]",0
1598502568,Point,"[116.4060345, 39.8916541]",1
1598502570,Point,"[116.4061696, 39.8916575]",1
1598502578,Point,"[116.4140803, 39.8916792]",0
1598502584,Point,"[116.4112942, 39.891774]",2
1598502588,Point,"[116.4090875, 39.8917624]",0
1598502594,Point,"[116.4117565, 39.8918024]",0
1598502598,Point,"[116.4119771, 39.8918158]",0
1598502600,Point,"[116.410884, 39.8918526]",0
1598502604,Point,"[116.4141201, 39.8918477]",0
1598502607,Point,"[116.4133245, 39.8918478]",0
1598502616,Point,"[116.4215532, 39.8919301]",1
1598502617,Point,"[116.4145819, 39.8919384]",0
1598502631,Point,"[116.4301628, 39.8921017]",0
1598502640,Point,"[116.4307016, 39.8922329]",0
1598502642,Point,"[116.4128246, 39.8922192]",0
1598502643,Point,"[116.4061114, 39.8922541]",0
1598502645,Point,"[116.4125331, 39.8922616]",0
1598502651,Point,"[116.4307583, 39.892358]",0
1598502653,Point,"[116.4127963, 39.8923784]",0
1598502656,Point,"[116.4302461, 39.8924794]",0
1598502671,Point,"[116.4127227, 39.8958031]",1
1598502673,Point,"[116.4058911, 39.8958712]",1
1598502676,Point,"[116.4126886, 39.8979052]",0
1598502678,Point,"[116.405759, 39.8979455]",1
1598502680,Point,"[116.412132, 39.8979469]",0
1598502682,Point,"[116.4126733, 39.8980128]",0
1598502690,Point,"[116.4057203, 39.8988546]",0
1598502693,Point,"[116.4057051, 39.8994712]",1
1598651985,Point,"[116.4865363, 39.8801866]",0
1598669872,Point,"[116.4868517, 39.8800657]",0
1598669873,Point,"[116.4834087, 39.8808695]",0
1598669874,Point,"[116.4841776, 39.8811274]",0
1598669876,Point,"[116.4836295, 39.8813616]",0
1598669881,Point,"[116.4868234, 39.8816346]",0
1598669882,Point,"[116.4846573, 39.8816558]",0
1598669886,Point,"[116.4840557, 39.8818246]",0
1598814936,Point,"[116.4942755, 39.8709458]",0
1598814937,Point,"[116.4952991, 39.8733754]",0
1598814939,Point,"[116.4951685, 39.873546]",0
1598814943,Point,"[116.4929324, 39.8740019]",0
1598814945,Point,"[116.4837892, 39.8741767]",0
1598814949,Point,"[116.4841229, 39.8742891]",0
1598814951,Point,"[116.4900145, 39.8745849]",1
1598814952,Point,"[116.4857849, 39.874655]",0
1598814953,Point,"[116.4841194, 39.8748092]",0
1598814955,Point,"[116.4857841, 39.8748163]",0
1598814959,Point,"[116.4961442, 39.8753149]",1
1598814960,Point,"[116.496008, 39.8753852]",1
1598814961,Point,"[116.4711087, 39.8781281]",1
1599483419,Point,"[116.4279947, 39.8828115]",0
1599483420,Point,"[116.4251195, 39.8828372]",0
1599483533,Point,"[116.3761856, 39.8878188]",0
1599483534,Point,"[116.3762664, 39.888148]",0
1599489635,Point,"[116.3786235, 39.8881575]",1
1599489637,Point,"[116.3786572, 39.8882427]",1
1599489649,Point,"[116.378531, 39.892637]",0
1599489651,Point,"[116.3783068, 39.8951692]",0
1599489653,Point,"[116.3779449, 39.8984511]",1
1599489656,Point,"[116.3780808, 39.898456]",1
1599489658,Point,"[116.3780651, 39.8986239]",1
1599591020,Point,"[116.3421183, 39.8953756]",0
1599591023,Point,"[116.3362072, 39.8964831]",1
1599591026,Point,"[116.3361294, 39.8979628]",1
1599591031,Point,"[116.3363584, 39.9011716]",1
1599591038,Point,"[116.3292618, 39.9045348]",1
1599591042,Point,"[116.3282346, 39.9045445]",0
1599719696,Point,"[116.3815482, 39.869334]",0
1599719700,Point,"[116.3817167, 39.8693543]",0
1599719708,Point,"[116.3456498, 39.8762251]",0
1599719710,Point,"[116.3439728, 39.8862193]",0
1599719715,Point,"[116.3490481, 39.9507939]",0
1599719716,Point,"[116.3494559, 39.9508534]",0
1599719720,Point,"[116.349087, 39.9561132]",0
1599968918,Point,"[116.3506514, 39.9125404]",1
1599968924,Point,"[116.3512495, 39.9125746]",0
1599968926,Point,"[116.3524479, 39.9125788]",0
1599968927,Point,"[116.3537527, 39.9126116]",1
1599968928,Point,"[116.3548196, 39.9126521]",0
1599968933,Point,"[116.3595655, 39.9126857]",0
1599968935,Point,"[116.3573241, 39.9127164]",1
1599968938,Point,"[116.3574896, 39.9127172]",1
1599968945,Point,"[116.361585, 39.9127846]",0
1599968950,Point,"[116.3627554, 39.9128308]",0
1600000857,Point,"[116.3504012, 39.9192222]",0
1600000863,Point,"[116.3502497, 39.9196599]",0
1600000876,Point,"[116.3458561, 39.9385718]",1
1610662323,Point,"[116.3588993, 39.8689602]",0
1610662328,Point,"[116.3580658, 39.8693851]",0
1610662329,Point,"[116.3821161, 39.8693903]",0
1610662336,Point,"[116.3818399, 39.8705391]",0
1617939353,Point,"[116.4681939, 39.9742472]",0
1621579668,Point,"[116.3260088, 39.9257376]",0
1621579696,Point,"[116.325699, 39.9257472]",0
1621579730,Point,"[116.3260192, 39.9254552]",0
1622355827,Point,"[116.3927371, 39.8879012]",0
1622355885,Point,"[116.3993788, 39.8882298]",0
1622355900,Point,"[116.3972175, 39.8864528]",0
1622355927,Point,"[116.4004838, 39.8879692]",0
1622355937,Point,"[116.4005086, 39.8872246]",0
1622356047,Point,"[116.3928549, 39.8865551]",0
1622356049,Point,"[116.4014386, 39.8882861]",0
1622356070,Point,"[116.4125254, 39.8877448]",0
1622356110,Point,"[116.3935443, 39.8896659]",0
1622356154,Point,"[116.397046, 39.8867877]",0
1622356262,Point,"[116.4004097, 39.8882622]",0
1622356269,Point,"[116.3976306, 39.8878626]",0
1622356306,Point,"[116.3973377, 39.8878435]",0
1622356580,Point,"[116.3934158, 39.8900939]",0
1622356607,Point,"[116.4038946, 39.8912318]",0
1622356648,Point,"[116.3922658, 39.8865513]",0
1622378003,Point,"[116.3992648, 39.8882589]",0
1622378007,Point,"[116.3971659, 39.8892964]",0
1624163744,Point,"[116.3901032, 39.9319789]",1
1624163746,Point,"[116.383399, 39.9335036]",0
1634274078,Point,"[116.3226273, 39.9657954]",0
1634274079,Point,"[116.3216177, 39.9659158]",2
1634274090,Point,"[116.3221816, 39.9660716]",2
1634274093,Point,"[116.3212406, 39.9661885]",0
1634274095,Point,"[116.3562472, 39.9662851]",0
1634274098,Point,"[116.3251244, 39.9663158]",0
1634274099,Point,"[116.3451358, 39.9664992]",0
1634283360,Point,"[116.4116838, 39.9675557]",1
1634283365,Point,"[116.41182, 39.9675602]",1
1634302167,Point,"[116.4373309, 39.9633369]",0
1634302169,Point,"[116.4365239, 39.9638666]",0
1634302173,Point,"[116.4358741, 39.9646458]",0
1634302179,Point,"[116.4238827, 39.9675481]",0
1634302182,Point,"[116.4226817, 39.9675902]",0
1634302185,Point,"[116.4226696, 39.9677067]",0
1634360641,Point,"[116.3675985, 39.8575453]",0
1634360685,Point,"[116.3699526, 39.8597481]",0
1634361059,Point,"[116.3680326, 39.8641931]",0
1634361065,Point,"[116.3679031, 39.8642095]",0
1634361535,Point,"[116.3683842, 39.8660047]",0
1634361538,Point,"[116.3682014, 39.8660061]",0
1634361580,Point,"[116.3682106, 39.8660945]",0
1634361589,Point,"[116.3683824, 39.8661069]",0
1634361684,Point,"[116.3729881, 39.8664673]",1
1634403550,Point,"[116.4553511, 39.9141666]",0
1634403551,Point,"[116.4555009, 39.9149875]",2
1634403553,Point,"[116.4556455, 39.9149901]",0
1634403554,Point,"[116.455641, 39.9151041]",2
1634403555,Point,"[116.4552654, 39.9151466]",0
1634403556,Point,"[116.4558156, 39.9157789]",0
1634403557,Point,"[116.4559025, 39.9422661]",0
1634491093,Point,"[116.438098, 39.8945575]",0
1634491095,Point,"[116.4367308, 39.894625]",0
1634491152,Point,"[116.4835753, 39.8994079]",1
1634491188,Point,"[116.4834778, 39.9014797]",0
1634491189,Point,"[116.4841262, 39.9014641]",0
1634491260,Point,"[116.4433751, 39.9023144]",0
1634491263,Point,"[116.4396245, 39.9023406]",0
1634491313,Point,"[116.4299992, 39.90422]",0
1634491341,Point,"[116.4297984, 39.9044804]",0
1634491368,Point,"[116.4826019, 39.9050629]",0
1634491388,Point,"[116.4824408, 39.9051843]",0
1634491397,Point,"[116.4805905, 39.9053167]",0
1634491436,Point,"[116.487042, 39.9058991]",0
1634491458,Point,"[116.4850002, 39.9060623]",0
1634491479,Point,"[116.48895, 39.9063575]",0
1634491486,Point,"[116.4824444, 39.9063682]",0
1634491493,Point,"[116.4805697, 39.9064765]",0
1634491510,Point,"[116.491219, 39.906651]",0
1634491518,Point,"[116.4830045, 39.9067639]",0
1634491529,Point,"[116.478353, 39.9069842]",2
1634491531,Point,"[116.490506, 39.9070368]",1
1634491543,Point,"[116.4775717, 39.9071542]",0
1634491545,Point,"[116.4782032, 39.9071597]",0
1634491562,Point,"[116.4805535, 39.9072423]",0
1634491584,Point,"[116.4834375, 39.9079141]",0
1634491606,Point,"[116.4824923, 39.9080781]",0
1634491612,Point,"[116.4824263, 39.9081556]",0
1634491619,Point,"[116.4823161, 39.908266]",0
1634491638,Point,"[116.4841886, 39.9090823]",0
1634491643,Point,"[116.4842299, 39.9092386]",0
1634509644,Point,"[116.4390722, 39.9021287]",0
1634509645,Point,"[116.4423117, 39.9021301]",0
1634509648,Point,"[116.4450085, 39.9022892]",0
1634509650,Point,"[116.4455447, 39.9023106]",0
1634509652,Point,"[116.4476632, 39.9024133]",0
1634509657,Point,"[116.4449967, 39.9025855]",0
1634509658,Point,"[116.4496028, 39.9026146]",0
1634509660,Point,"[116.4496567, 39.9027026]",0
1634509662,Point,"[116.4513957, 39.9027357]",0
1634509664,Point,"[116.4487588, 39.9027847]",0
1634509665,Point,"[116.4515407, 39.9028206]",0
1634509666,Point,"[116.449704, 39.9028586]",0
1634509667,Point,"[116.4551894, 39.9029056]",1
1634509668,Point,"[116.4558517, 39.9029669]",1
1634509669,Point,"[116.4524088, 39.9030102]",0
1634509675,Point,"[116.4558045, 39.9032396]",1
1634509676,Point,"[116.4598779, 39.9032715]",0
1634509680,Point,"[116.460061, 39.9033826]",0
1634509681,Point,"[116.4590457, 39.903438]",0
1634509683,Point,"[116.4701206, 39.9036274]",0
1634509686,Point,"[116.4653967, 39.9037612]",0
1634509687,Point,"[116.4670764, 39.9038221]",0
1634509688,Point,"[116.4758795, 39.9039778]",0
1634509690,Point,"[116.4717449, 39.903988]",1
1634509692,Point,"[116.4763231, 39.9040772]",0
1634509693,Point,"[116.4757849, 39.9041524]",0
1634509697,Point,"[116.4765054, 39.9042829]",0
1634509704,Point,"[116.4420842, 39.904363]",0
1634509705,Point,"[116.444884, 39.9044264]",0
1634509726,Point,"[116.4497424, 39.9052689]",0
1634509727,Point,"[116.4495771, 39.9068802]",0
1634509728,Point,"[116.4497993, 39.906882]",0
1634854025,Point,"[116.4449371, 39.8585615]",0
1634854055,Point,"[116.4503096, 39.8626433]",0
1634854056,Point,"[116.4506958, 39.863137]",2
1634854061,Point,"[116.4505624, 39.8632236]",0
1634854064,Point,"[116.4514472, 39.863539]",0
1634854066,Point,"[116.4511454, 39.8638891]",0
1634854068,Point,"[116.453728, 39.8661054]",0
1634854070,Point,"[116.4543406, 39.8666509]",2
1634854074,Point,"[116.4543763, 39.8667365]",0
1634854075,Point,"[116.454882, 39.8670234]",0
1634854077,Point,"[116.4543464, 39.8671375]",0
1634854089,Point,"[116.4550611, 39.8852562]",0
1634854092,Point,"[116.4552649, 39.8860256]",0
1634854095,Point,"[116.4548776, 39.8862067]",0
1634854101,Point,"[116.4554247, 39.8866055]",0
1634854108,Point,"[116.4549379, 39.8884439]",0
1634854125,Point,"[116.4553275, 39.8891614]",0
1634854128,Point,"[116.4551632, 39.8893393]",2
1634854130,Point,"[116.4556174, 39.894177]",0
1634854133,Point,"[116.4554455, 39.8948952]",0
1634854140,Point,"[116.4554623, 39.8956723]",2
1634854149,Point,"[116.455637, 39.8961491]",0
1634865700,Point,"[116.4229441, 39.8568111]",0
1634865703,Point,"[116.4235546, 39.8569906]",0
1634865714,Point,"[116.4389315, 39.8572408]",0
1634865716,Point,"[116.4365422, 39.8575644]",0
1634873716,Point,"[116.4123331, 39.8556454]",2
1634873719,Point,"[116.4108506, 39.8557629]",2
1634873723,Point,"[116.4123409, 39.8557804]",0
1634873726,Point,"[116.409646, 39.8559098]",0
1634873729,Point,"[116.4134566, 39.8560053]",0
1634899800,Point,"[116.3937709, 39.8536253]",0
1634899802,Point,"[116.3933976, 39.8544879]",0
1634899808,Point,"[116.3934678, 39.8549222]",0
1634899810,Point,"[116.3935496, 39.8552455]",0
1634899831,Point,"[116.3908693, 39.8555011]",0
1634899833,Point,"[116.3882487, 39.8555971]",1
1634899834,Point,"[116.3887367, 39.8555717]",0
1634899835,Point,"[116.4059777, 39.8554993]",0
1634899836,Point,"[116.3966978, 39.8556427]",2
1634899837,Point,"[116.4050314, 39.8556046]",2
1634899838,Point,"[116.384285, 39.8558101]",0
1634899863,Point,"[116.394399, 39.8568434]",0
1634899866,Point,"[116.3935279, 39.8580434]",0
1634899867,Point,"[116.3933241, 39.8585392]",0
1634902630,Point,"[116.3780178, 39.855857]",2
1634902631,Point,"[116.3748622, 39.8558516]",0
1634902636,Point,"[116.3754609, 39.8559951]",0
1634952563,Point,"[116.452353, 39.9068141]",0
1634952565,Point,"[116.4516014, 39.9068683]",0
1634952567,Point,"[116.4453686, 39.9069066]",0
1634952569,Point,"[116.4375449, 39.9069451]",1
1634952572,Point,"[116.4376368, 39.9073049]",1
1634952574,Point,"[116.4440883, 39.9073161]",1
1634975412,Point,"[116.4717275, 39.9071519]",1
1634975417,Point,"[116.4634013, 39.9071736]",0
1634975420,Point,"[116.4718109, 39.9122986]",0
1634975422,Point,"[116.4718096, 39.914286]",1
1634975423,Point,"[116.4718089, 39.914359]",1
1634975425,Point,"[116.4634144, 39.9152095]",1
1634975434,Point,"[116.4719694, 39.921532]",1
1634975438,Point,"[116.4720741, 39.9258191]",0
1634975440,Point,"[116.4720933, 39.926912]",0
1634975443,Point,"[116.4609557, 39.9323214]",1
1634975446,Point,"[116.4665942, 39.9323366]",1
1634975448,Point,"[116.4761291, 39.9323465]",1
1634975457,Point,"[116.4721924, 39.9323536]",1
1634975459,Point,"[116.472338, 39.9323537]",1
1634975461,Point,"[116.4787036, 39.9323714]",0
1634975462,Point,"[116.4834816, 39.9323716]",1
1634975465,Point,"[116.4721954, 39.9324948]",1
1637646449,Point,"[116.2572532, 39.8666038]",0
1637646452,Point,"[116.2735893, 39.8706323]",0
1637646457,Point,"[116.2679888, 39.8722076]",0
1637646480,Point,"[116.2685831, 39.8726421]",0
1637646520,Point,"[116.2745306, 39.8748833]",0
1637646526,Point,"[116.2760256, 39.8754396]",0
1637646565,Point,"[116.2832867, 39.8774021]",0
1637646566,Point,"[116.2847054, 39.8775612]",2
1637646567,Point,"[116.2854248, 39.8775691]",0
1637646568,Point,"[116.2839846, 39.8776755]",0
1637646577,Point,"[116.2889405, 39.8782376]",1
1637646583,Point,"[116.2923739, 39.8792683]",0
1637646586,Point,"[116.2930986, 39.8792729]",2
1637646592,Point,"[116.2967994, 39.8800773]",2
1637646599,Point,"[116.3000421, 39.8812206]",0
1637646602,Point,"[116.3005654, 39.8815778]",0
1637646613,Point,"[116.3050559, 39.8837753]",2
1637646617,Point,"[116.3042288, 39.8862238]",0
1637646624,Point,"[116.3040116, 39.8867582]",0
1637646625,Point,"[116.3040308, 39.8914401]",0
1637646626,Point,"[116.3041981, 39.8922053]",2
1637880390,Point,"[116.3045587, 39.8914601]",0
1637880396,Point,"[116.3043809, 39.8922077]",0
1637935532,Point,"[116.354904, 39.8977597]",0
1638688349,Point,"[116.3940712, 39.9319814]",0
1638688353,Point,"[116.3845792, 39.908433]",0
1638688357,Point,"[116.4278451, 39.9281177]",0
1638688358,Point,"[116.4258659, 39.9280645]",0
1638688373,Point,"[116.3988577, 39.9319815]",0
1638688380,Point,"[116.3952582, 39.9306744]",0
1639085074,Point,"[116.3232206, 39.9061352]",0
1639085102,Point,"[116.3247877, 39.9063752]",0
1645754031,Point,"[116.4301648, 39.9034433]",0
1645754036,Point,"[116.4326206, 39.9034481]",0
1646692483,Point,"[116.4426618, 39.9008893]",0
1646692484,Point,"[116.4413813, 39.9058887]",0
1646692485,Point,"[116.4413971, 39.9069066]",0
1647418037,Point,"[116.4299639, 39.9048401]",0
1647461743,Point,"[116.4441513, 39.9010297]",0
1647461750,Point,"[116.4425861, 39.9011339]",0
1647461757,Point,"[116.4427533, 39.9021523]",0
1647461759,Point,"[116.442702, 39.9024987]",0
1651191099,Point,"[116.2844907, 39.8959179]",1
1651191112,Point,"[116.2841765, 39.8958119]",0
1651194764,Point,"[116.2947746, 39.8958046]",0
1651194768,Point,"[116.2935696, 39.8959563]",0
1651194772,Point,"[116.2953461, 39.8959714]",0
1651225609,Point,"[116.3000611, 39.8956607]",0
1653985928,Point,"[116.2785586, 39.9560319]",1
1653985932,Point,"[116.2822124, 39.9562126]",1
1653985934,Point,"[116.2823704, 39.9562234]",1
1653985946,Point,"[116.2898905, 39.9569586]",0
1653985954,Point,"[116.2893067, 39.9575984]",0
1653985956,Point,"[116.2894835, 39.9576291]",0
1653985959,Point,"[116.2926204, 39.9577449]",0
1653985964,Point,"[116.2925782, 39.957912]",0
1653985966,Point,"[116.2936772, 39.957941]",1
1653985968,Point,"[116.2922014, 39.9579458]",0
1653985970,Point,"[116.2935059, 39.9580797]",1
1653985977,Point,"[116.2782193, 39.9583713]",1
1653985984,Point,"[116.2695958, 39.9593139]",0
1653985985,Point,"[116.2931075, 39.959401]",1
1653985989,Point,"[116.269595, 39.9601981]",0
1653985991,Point,"[116.2875074, 39.9602283]",0
1653985993,Point,"[116.2780344, 39.9603222]",1
1653985995,Point,"[116.2922444, 39.962285]",1
1653985996,Point,"[116.277812, 39.9624794]",1
1653985997,Point,"[116.2685277, 39.963344]",0
1653985999,Point,"[116.2690776, 39.9637049]",1
1653986000,Point,"[116.2915771, 39.9645624]",1
1653986001,Point,"[116.2775277, 39.9651804]",1
1653986002,Point,"[116.2837309, 39.9657096]",0
1653986004,Point,"[116.2854035, 39.9661125]",0
1653986009,Point,"[116.2884052, 39.9666653]",0
1653986010,Point,"[116.2909766, 39.9668654]",1
1653986012,Point,"[116.2908786, 39.9669305]",1
1653986014,Point,"[116.2909574, 39.9669392]",1
1653986026,Point,"[116.2904141, 39.9684353]",0
1653986029,Point,"[116.2903341, 39.9706689]",1
1653986034,Point,"[116.2929733, 39.9730974]",0
1653986037,Point,"[116.2949826, 39.9731514]",1
1654411269,Point,"[116.4228247, 39.8222115]",0
1654411289,Point,"[116.4437762, 39.8237491]",0
1654411326,Point,"[116.3503875, 39.8297809]",0
1654411365,Point,"[116.4343985, 39.8311217]",0
1654411371,Point,"[116.4218517, 39.8312267]",0
1654478121,Point,"[116.2585836, 39.8628639]",1
1654478123,Point,"[116.2585736, 39.8647358]",0
1655544249,Point,"[116.2592332, 39.8595916]",0
1656600927,Point,"[116.4855187, 39.8595644]",0
1656600946,Point,"[116.4848262, 39.8578623]",0
1661724019,Point,"[116.4116633, 39.805119]",0
1661724027,Point,"[116.4063826, 39.8038184]",0
1661724086,Point,"[116.4165382, 39.8074895]",0
1661724097,Point,"[116.4145337, 39.8065634]",0
1661724102,Point,"[116.4100277, 39.8075307]",0
1661724123,Point,"[116.4107143, 39.8077944]",0
1661735164,Point,"[116.4129329, 39.8084415]",0
1661735168,Point,"[116.4179212, 39.8002162]",0
1661735170,Point,"[116.4157604, 39.8039165]",0
1661735174,Point,"[116.4297527, 39.8075884]",0
1661735176,Point,"[116.4224582, 39.8039266]",0
1661735179,Point,"[116.4179598, 39.8038959]",0
1661735183,Point,"[116.4121211, 39.8000291]",1
1666827234,Point,"[116.4729629, 39.986126]",0
1667135540,Point,"[116.4871139, 39.9925829]",1
1667135549,Point,"[116.4891728, 39.994785]",0
1667135551,Point,"[116.489501, 39.9951383]",0
1667135623,Point,"[116.4941481, 39.9980236]",0
1667135643,Point,"[116.496089, 39.9990629]",0
1667652097,Point,"[116.2925739, 39.973078]",0
1667652100,Point,"[116.2926087, 39.9720772]",0
1667653354,Point,"[116.2930188, 39.9720723]",0
1670551363,Point,"[116.2620546, 39.9390461]",0
1670551364,Point,"[116.259568, 39.9390975]",0
1670551408,Point,"[116.2538423, 39.9454369]",0
1670551418,Point,"[116.2680293, 39.9455764]",1
1670551422,Point,"[116.2595465, 39.9455988]",1
1670551448,Point,"[116.2680591, 39.9459942]",0
1670551468,Point,"[116.2681385, 39.9461892]",0
1670551493,Point,"[116.2686331, 39.948605]",0
1670551510,Point,"[116.2691614, 39.9498361]",2
1670551524,Point,"[116.2694238, 39.9512529]",0
1670551526,Point,"[116.269697, 39.9514411]",2
1670551528,Point,"[116.2692803, 39.9517606]",0
1670551529,Point,"[116.2699295, 39.9520039]",0
1670551658,Point,"[116.270591, 39.9553825]",0
1670551660,Point,"[116.2705732, 39.9555286]",0
1670551666,Point,"[116.2692981, 39.9560618]",1
1670551667,Point,"[116.2699812, 39.9561343]",0
1670551682,Point,"[116.2694375, 39.9569995]",2
1670551684,Point,"[116.2696385, 39.9570185]",0
1670551763,Point,"[116.2895003, 39.9828814]",0
1670551764,Point,"[116.2888295, 39.9952207]",0
1670551768,Point,"[116.2892692, 39.9952767]",0
1673265463,Point,"[116.277435, 39.8959919]",1
1673265464,Point,"[116.2890602, 39.8959538]",1
1673265477,Point,"[116.3572695, 39.8981507]",1
1673265478,Point,"[116.3584658, 39.8981785]",0
1673265480,Point,"[116.3624278, 39.8982649]",0
1673265482,Point,"[116.3646192, 39.8983219]",0
1673265485,Point,"[116.3646195, 39.8984033]",0
1673265494,Point,"[116.2774469, 39.8989603]",0
1673265497,Point,"[116.2891023, 39.9011887]",0
1673265501,Point,"[116.3680679, 39.9027627]",1
1673265503,Point,"[116.3682244, 39.9027687]",1
1673265508,Point,"[116.3027858, 39.9052187]",0
1673265509,Point,"[116.2683467, 39.9059433]",1
1673265511,Point,"[116.2677672, 39.905941]",1
1673265512,Point,"[116.2586364, 39.905951]",1
1673265516,Point,"[116.2891125, 39.9059553]",1
1673265518,Point,"[116.2773223, 39.9059656]",1
1673265519,Point,"[116.2774524, 39.9059656]",1
1673265521,Point,"[116.2774547, 39.9061406]",1
1673265522,Point,"[116.2891125, 39.9061649]",1
1673265523,Point,"[116.2774504, 39.9062729]",1
1673265524,Point,"[116.289111, 39.9062841]",1
1673265530,Point,"[116.2586352, 39.9064322]",1
1673265534,Point,"[116.2676737, 39.9064885]",1
1673265535,Point,"[116.2683314, 39.9064914]",1
1673265537,Point,"[116.2774474, 39.9064768]",1
1673265538,Point,"[116.2891077, 39.9065022]",1
1673265543,Point,"[116.2984209, 39.9073813]",0
1673265544,Point,"[116.2961167, 39.9076099]",0
1673265552,Point,"[116.2774475, 39.9088516]",0
1673265553,Point,"[116.2890937, 39.9088983]",1
1673265560,Point,"[116.2774336, 39.9116039]",0
1673265561,Point,"[116.2890817, 39.9116662]",1
1673265562,Point,"[116.2774365, 39.9129889]",0
1673265563,Point,"[116.2774368, 39.9131297]",0
1673265568,Point,"[116.2774437, 39.9164155]",0
1673265569,Point,"[116.289848, 39.9172261]",1
1673265570,Point,"[116.2774279, 39.9183991]",0
1673265573,Point,"[116.2773892, 39.9191089]",0
1674351144,Point,"[116.4306799, 39.852686]",0
1674351147,Point,"[116.4306507, 39.8515023]",0
1674351148,Point,"[116.4185566, 39.8482601]",0
1674351150,Point,"[116.4306457, 39.8489502]",0
1674351151,Point,"[116.4305837, 39.8540067]",0
1674351152,Point,"[116.4272158, 39.8513956]",0
1674351153,Point,"[116.4265736, 39.8540205]",0
1674351154,Point,"[116.4188401, 39.8543245]",0
1674351155,Point,"[116.4326021, 39.8540194]",0
1674351156,Point,"[116.4244344, 39.8500426]",0
1674351157,Point,"[116.4185674, 39.8500592]",0
1674351158,Point,"[116.4188241, 39.8528238]",0
1674351159,Point,"[116.4244404, 39.8527786]",0
1674351161,Point,"[116.4327599, 39.8488154]",1
1674674636,Point,"[116.3646724, 39.8334375]",0
1674674660,Point,"[116.364833, 39.8385425]",0
1676493104,Point,"[116.2676901, 39.8989631]",1
1676503779,Point,"[116.2867481, 39.9890379]",1
1676503785,Point,"[116.2864299, 39.992627]",0
1676505370,Point,"[116.2684256, 39.910596]",0
1679698993,Point,"[116.3356756, 39.896056]",0
1679698995,Point,"[116.3369895, 39.8961104]",0
1679698997,Point,"[116.335648, 39.8964583]",0
1679698998,Point,"[116.3369536, 39.8965093]",0
1679699021,Point,"[116.3430623, 39.9098224]",0
1679699026,Point,"[116.3184131, 39.9450515]",1
1679699029,Point,"[116.3185404, 39.9451523]",1
1679699038,Point,"[116.3186633, 39.9452336]",1
1679699040,Point,"[116.318781, 39.9453113]",1
1679792246,Point,"[116.3185516, 39.895946]",0
1679792248,Point,"[116.3275564, 39.9063752]",0
1679867247,Point,"[116.3506602, 39.9233594]",0
1679929316,Point,"[116.3493606, 39.9229504]",0
1679949288,Point,"[116.3424462, 39.8817776]",0
1679949293,Point,"[116.3431892, 39.8819325]",0
1685983272,Point,"[116.3274908, 39.800067]",0
1685983275,Point,"[116.3285564, 39.8007905]",1
1685983278,Point,"[116.3298476, 39.8015141]",0
1685983279,Point,"[116.3304881, 39.8019179]",0
1685983285,Point,"[116.3352492, 39.8049197]",0
1685983289,Point,"[116.332118, 39.8078915]",0
1685983291,Point,"[116.3308429, 39.809171]",0
1685983294,Point,"[116.3303867, 39.8094936]",0
1685983298,Point,"[116.3301242, 39.8098871]",0
1685983313,Point,"[116.3301187, 39.8132091]",0
1685983314,Point,"[116.3312519, 39.8161191]",0
1685983315,Point,"[116.3392751, 39.8208285]",0
1685983316,Point,"[116.3386445, 39.8208855]",0
1685983318,Point,"[116.338689, 39.8211299]",1
1685983319,Point,"[116.3381135, 39.8212169]",0
1685983320,Point,"[116.3393453, 39.8212788]",0
1685983321,Point,"[116.3387227, 39.8213301]",0
