traj_id,entity_id,start_speed,holidays,start_time,final_time,duration(min)
10587,4357,61.0975,1,2013-10-19T03:30:00Z,2013-10-19T03:35:01Z,5.019341469
10589,4357,15.3625,1,2013-10-19T04:15:00Z,2013-10-19T04:36:11Z,21.18337631
10592,4357,13.58,1,2013-10-19T09:00:00Z,2013-10-19T09:08:20Z,8.340129852
10593,4357,21.685,1,2013-10-19T09:30:00Z,2013-10-19T09:52:31Z,22.5227623
10595,4357,24.2525,1,2013-10-19T10:45:00Z,2013-10-19T11:01:28Z,16.47102737
10601,4357,36.455,1,2013-10-19T14:30:00Z,2013-10-19T14:46:04Z,16.07825851
10602,4357,26.595,1,2013-10-19T15:15:00Z,2013-10-19T15:39:46Z,24.78326225
10616,4363,10.8475,1,2013-10-19T11:00:00Z,2013-10-19T11:23:30Z,23.50198936
10617,4363,18.25,1,2013-10-19T11:30:00Z,----,-1
10623,4393,52.3125,1,2013-10-19T09:00:00Z,2013-10-19T09:15:11Z,15.18507957
10625,4393,23.4125,1,2013-10-19T23:30:00Z,2013-10-19T23:35:59Z,5.986294746
10626,4394,32.57,1,2013-10-19T00:00:00Z,2013-10-19T00:10:04Z,10.07785225
10627,4394,33.96,1,2013-10-19T00:15:00Z,2013-10-19T00:19:39Z,4.65848875
10634,4394,44.755,1,2013-10-19T02:45:00Z,2013-10-19T02:52:31Z,7.523049831
10636,4394,59.2125,1,2013-10-19T03:30:00Z,2013-10-19T03:31:25Z,1.425688028
10640,4394,55.1875,1,2013-10-19T06:00:00Z,2013-10-19T06:06:04Z,6.082036495
10642,4394,45.055,1,2013-10-19T06:45:00Z,2013-10-19T06:49:50Z,4.843434334
10647,4394,61.03,1,2013-10-19T09:45:00Z,----,-1
10651,4394,17.31,1,2013-10-19T17:00:00Z,2013-10-19T17:23:31Z,23.51762772
10655,4394,29.4475,1,2013-10-19T19:00:00Z,2013-10-19T19:06:11Z,6.196990013
10659,4394,15.975,1,2013-10-19T20:30:00Z,2013-10-19T20:36:39Z,6.662567139
10674,4395,27.9525,1,2013-10-19T08:15:00Z,2013-10-19T08:29:20Z,14.33389091
10677,4395,22.635,1,2013-10-19T10:45:00Z,2013-10-19T11:17:06Z,32.10725021
10682,4396,37.025,1,2013-10-19T12:15:00Z,2013-10-19T12:22:57Z,7.962097168
10685,4396,27.3875,1,2013-10-19T14:00:00Z,2013-10-19T14:17:29Z,17.49541664
10692,4396,51.095,1,2013-10-19T20:15:00Z,2013-10-19T20:25:19Z,10.32273865
10693,4396,14.9425,1,2013-10-19T21:00:00Z,2013-10-19T21:17:46Z,17.76967239
10695,4396,13.585,1,2013-10-19T22:00:00Z,2013-10-19T22:21:35Z,21.58894539
10698,4396,11.335,1,2013-10-19T23:15:00Z,2013-10-19T23:27:19Z,12.32291126
10699,4397,30.6625,1,2013-10-19T00:15:00Z,2013-10-19T00:29:56Z,14.93525696
10701,4397,35.1425,1,2013-10-19T01:00:00Z,2013-10-19T01:12:20Z,12.33520126
10704,4397,26.9325,1,2013-10-19T09:30:00Z,2013-10-19T09:33:31Z,3.523183823
10706,4397,28.1675,1,2013-10-19T10:00:00Z,2013-10-19T10:07:38Z,7.639966011
10716,4397,30.595,1,2013-10-19T15:00:00Z,2013-10-19T15:27:34Z,27.578125
10717,4397,9.8325,1,2013-10-19T16:00:00Z,2013-10-19T16:16:49Z,16.82658005
10720,4397,21.335,1,2013-10-19T17:00:00Z,2013-10-19T17:31:46Z,31.77929115
10724,4397,21.9025,1,2013-10-19T19:15:00Z,2013-10-19T19:23:33Z,8.553789139
10728,4397,16.7925,1,2013-10-19T21:00:00Z,2013-10-19T21:26:47Z,26.7937088
10729,4397,50.405,1,2013-10-19T22:00:00Z,2013-10-19T22:17:01Z,17.02688599
10736,4398,30.0375,1,2013-10-19T06:30:00Z,----,-1
10738,4398,41.4975,1,2013-10-19T07:00:00Z,2013-10-19T07:06:59Z,6.986628532
10744,4398,18.675,1,2013-10-19T09:45:00Z,----,-1
10745,4398,60.3225,1,2013-10-19T10:00:00Z,2013-10-19T10:07:56Z,7.939211369
10748,4398,22.5925,1,2013-10-19T11:45:00Z,2013-10-19T11:48:01Z,3.017000198
10749,4398,50.025,1,2013-10-19T12:00:00Z,2013-10-19T12:14:53Z,14.89007759
10751,4398,26.165,1,2013-10-19T12:45:00Z,2013-10-19T13:01:57Z,16.96057129
10754,4398,20.44,1,2013-10-19T15:45:00Z,2013-10-19T16:15:34Z,30.56801224
10756,4398,22.2525,1,2013-10-19T17:15:00Z,2013-10-19T17:34:14Z,19.23527145
10757,4398,11.9575,1,2013-10-19T18:00:00Z,2013-10-19T18:23:56Z,23.93511963
10758,4398,18.2275,1,2013-10-19T18:30:00Z,2013-10-19T18:47:39Z,17.66119194
10759,4398,37.365,1,2013-10-19T19:00:00Z,2013-10-19T19:06:43Z,6.722197056
10773,4399,27.155,1,2013-10-19T18:00:00Z,2013-10-19T18:01:56Z,1.933579922
10775,4399,12.105,1,2013-10-19T19:15:00Z,2013-10-19T19:33:28Z,18.47818756
10776,4399,44.6075,1,2013-10-19T20:00:00Z,2013-10-19T20:14:24Z,14.40813255
10785,4400,23.815,1,2013-10-19T09:15:00Z,2013-10-19T09:33:39Z,18.6659565
10787,4400,16.8575,1,2013-10-19T10:15:00Z,2013-10-19T10:22:57Z,7.963422775
10789,4400,25.0225,1,2013-10-19T12:00:00Z,2013-10-19T12:12:39Z,12.66259575
10793,4400,46.8125,1,2013-10-19T13:30:00Z,2013-10-19T14:01:43Z,31.72547531
10799,4401,30.0625,1,2013-10-19T13:00:00Z,2013-10-19T13:21:50Z,21.83626556
10800,4401,12.8325,1,2013-10-19T14:00:00Z,2013-10-19T14:10:32Z,10.54621983
10805,4401,44.81,1,2013-10-19T21:00:00Z,2013-10-19T21:06:47Z,6.799716949
10808,4401,40.3725,1,2013-10-19T22:00:00Z,2013-10-19T22:15:38Z,15.63538933
10816,4417,15.7925,1,2013-10-19T11:00:00Z,2013-10-19T11:46:50Z,46.83952713
10817,4417,12.1975,1,2013-10-19T12:45:00Z,2013-10-19T12:59:24Z,14.40996933
10822,4417,13.9025,1,2013-10-19T16:00:00Z,2013-10-19T16:07:18Z,7.316381454
10825,4417,34.1375,1,2013-10-19T18:45:00Z,2013-10-19T18:55:23Z,10.39533615
10828,4417,16.1025,1,2013-10-19T23:00:00Z,2013-10-19T23:29:27Z,29.46324539
10831,4423,38.9725,1,2013-10-19T05:15:00Z,2013-10-19T05:51:17Z,36.28790665
10837,4423,19.33,1,2013-10-19T16:15:00Z,2013-10-19T16:44:52Z,29.8827877
10847,4424,15.8875,1,2013-10-19T18:15:00Z,----,-1
10849,4424,13.5125,1,2013-10-19T21:15:00Z,2013-10-19T21:26:21Z,11.35683346
10851,4424,32.5125,1,2013-10-19T22:30:00Z,2013-10-19T22:50:39Z,20.66188431
10858,4425,16.4025,1,2013-10-19T10:45:00Z,2013-10-19T10:57:34Z,12.57800865
10860,4425,16.4625,1,2013-10-19T11:30:00Z,2013-10-19T11:52:59Z,22.99355888
10874,4425,22.2925,1,2013-10-19T20:15:00Z,2013-10-19T20:28:59Z,13.99097633
10878,4425,12.4625,1,2013-10-19T22:30:00Z,2013-10-19T22:49:53Z,19.88505554
10886,4427,31.2625,1,2013-10-19T11:00:00Z,----,-1
10893,4427,30.8225,1,2013-10-19T14:00:00Z,2013-10-19T14:25:41Z,25.69877243
10896,4427,15.105,1,2013-10-19T17:00:00Z,2013-10-19T17:25:35Z,25.59222031
10900,4427,35.405,1,2013-10-19T20:00:00Z,2013-10-19T20:19:58Z,19.97902679
10913,4904,22.79,1,2013-10-19T09:15:00Z,2013-10-19T09:30:20Z,15.34726048
10916,4904,29.2625,1,2013-10-19T10:45:00Z,2013-10-19T10:55:49Z,10.82113457
10921,4904,28.0775,1,2013-10-19T14:45:00Z,2013-10-19T15:09:44Z,24.74654007
10922,4904,16.5625,1,2013-10-19T16:00:00Z,2013-10-19T16:27:30Z,27.50730896
10938,4953,58.9775,1,2013-10-19T07:15:00Z,2013-10-19T07:30:49Z,15.82771206
10954,4953,27.6575,1,2013-10-19T17:15:00Z,----,-1
10964,4955,29.915,1,2013-10-19T00:15:00Z,2013-10-19T00:16:51Z,1.855309725
10965,4955,39.0375,1,2013-10-19T00:30:00Z,2013-10-19T00:33:46Z,3.772268772
10966,4955,48.345,1,2013-10-19T01:00:00Z,2013-10-19T01:11:09Z,11.1531601
10973,4955,42.97,1,2013-10-19T05:00:00Z,2013-10-19T05:25:54Z,25.90446854
10975,4955,15.0125,1,2013-10-19T09:15:00Z,2013-10-19T09:22:02Z,7.042017937
10983,4955,20.4525,1,2013-10-19T21:30:00Z,2013-10-19T21:42:39Z,12.65175915
10985,4955,21.1075,1,2013-10-19T22:15:00Z,2013-10-19T22:23:47Z,8.78892231
10996,4956,20.9775,1,2013-10-19T04:00:00Z,2013-10-19T04:01:51Z,1.861355901
10997,4956,32.1225,1,2013-10-19T04:15:00Z,2013-10-19T04:21:23Z,6.390627861
10998,4956,17.825,1,2013-10-19T20:00:00Z,2013-10-19T20:25:29Z,25.49472618
11001,254,33.2625,1,2013-10-20T00:15:00Z,2013-10-20T00:38:36Z,23.60730743
11002,254,13.145,1,2013-10-20T01:45:00Z,2013-10-20T02:14:48Z,29.80076981
11003,254,53.67,1,2013-10-20T02:00:00Z,2013-10-20T02:22:26Z,22.43692589
11005,254,23.17,1,2013-10-20T09:15:00Z,2013-10-20T09:33:25Z,18.42011642
11016,254,15.9875,1,2013-10-20T16:30:00Z,2013-10-20T16:32:56Z,2.949573278
11022,255,31.76,1,2013-10-20T21:45:00Z,----,-1
11023,255,31.195,1,2013-10-20T22:15:00Z,2013-10-20T22:24:50Z,9.837700844
11030,256,21.05,1,2013-10-20T09:30:00Z,2013-10-20T09:32:43Z,2.717534065
11033,256,31.565,1,2013-10-20T11:30:00Z,2013-10-20T11:49:57Z,19.95427322
11035,256,29.015,1,2013-10-20T12:00:00Z,2013-10-20T12:15:16Z,15.28104019
11046,257,19.0175,1,2013-10-20T12:00:00Z,2013-10-20T12:16:39Z,16.66274261
11053,257,32.03,1,2013-10-20T22:00:00Z,2013-10-20T22:07:00Z,7.014996529
11064,258,27.5675,1,2013-10-20T10:00:00Z,2013-10-20T10:17:31Z,17.52548409
11065,258,14.1675,1,2013-10-20T10:45:00Z,2013-10-20T11:02:33Z,17.5605278
11069,258,19.57,1,2013-10-20T12:00:00Z,2013-10-20T12:22:05Z,22.09176254
11083,4118,30.4275,1,2013-10-20T06:30:00Z,2013-10-20T06:35:39Z,5.654690742
11084,4118,33.845,1,2013-10-20T07:00:00Z,2013-10-20T07:31:14Z,31.24784088
11087,4118,26.775,1,2013-10-20T10:00:00Z,2013-10-20T10:07:57Z,7.962788105
11088,4118,10.5,1,2013-10-20T10:15:00Z,2013-10-20T10:44:39Z,29.65863037
11093,4118,25.345,1,2013-10-20T16:00:00Z,2013-10-20T16:22:54Z,22.90484428
11094,4118,34.6275,1,2013-10-20T17:00:00Z,2013-10-20T17:19:42Z,19.71361542
11101,4119,31.5325,1,2013-10-20T10:15:00Z,2013-10-20T10:41:33Z,26.56468201
11104,4119,21.1075,1,2013-10-20T12:30:00Z,2013-10-20T12:40:09Z,10.16644287
11108,4119,30.9875,1,2013-10-20T14:30:00Z,2013-10-20T14:38:00Z,8.014164925
11111,4119,35.665,1,2013-10-20T17:15:00Z,2013-10-20T17:43:33Z,28.55723572
11116,4119,55.0275,1,2013-10-20T20:00:00Z,2013-10-20T20:14:01Z,14.02625561
11120,4119,32.415,1,2013-10-20T22:00:00Z,2013-10-20T22:24:06Z,24.11063576
11122,4119,37.6725,1,2013-10-20T23:00:00Z,2013-10-20T23:04:56Z,4.946798325
11128,4120,23.4375,1,2013-10-20T12:30:00Z,2013-10-20T12:35:34Z,5.572061539
11130,4120,24.6075,1,2013-10-20T15:30:00Z,2013-10-20T15:43:01Z,13.02162266
11138,4120,21.7475,1,2013-10-20T20:00:00Z,2013-10-20T20:13:15Z,13.25484753
11151,4122,23.6875,1,2013-10-20T13:00:00Z,2013-10-20T13:01:56Z,1.939013004
11154,4122,43.2025,1,2013-10-20T16:15:00Z,2013-10-20T16:30:59Z,15.99860764
11156,4123,30.5425,1,2013-10-20T11:45:00Z,2013-10-20T12:04:04Z,19.0803299
11157,4123,37.9,1,2013-10-20T12:00:00Z,2013-10-20T12:03:47Z,3.784557819
11164,4123,19.02,1,2013-10-20T18:00:00Z,2013-10-20T18:31:03Z,31.05500412
11166,4123,46.3125,1,2013-10-20T22:00:00Z,2013-10-20T22:13:53Z,13.88919449
11168,4123,44.075,1,2013-10-20T23:30:00Z,2013-10-20T23:42:11Z,12.19319153
11169,4124,42.535,1,2013-10-20T12:45:00Z,2013-10-20T12:53:33Z,8.562280655
11171,4124,18.74,1,2013-10-20T13:15:00Z,2013-10-20T13:18:37Z,3.628515482
11172,4124,29.8625,1,2013-10-20T13:30:00Z,2013-10-20T13:38:16Z,8.277794838
11173,4124,34.8075,1,2013-10-20T13:45:00Z,2013-10-20T13:53:07Z,8.120940208
11174,4124,36.485,1,2013-10-20T14:00:00Z,2013-10-20T14:15:50Z,15.83781624
11181,4124,29.615,1,2013-10-20T21:15:00Z,2013-10-20T21:30:10Z,15.17438602
11182,4124,45.63,1,2013-10-20T22:00:00Z,2013-10-20T22:09:19Z,9.322576523
11185,4124,51.155,1,2013-10-20T22:45:00Z,2013-10-20T22:47:32Z,2.536628246
11186,4124,30.115,1,2013-10-20T23:00:00Z,2013-10-20T23:08:56Z,8.937615395
11190,4125,63.09,1,2013-10-20T07:30:00Z,2013-10-20T07:31:53Z,1.899219513
11205,4126,25.78,1,2013-10-20T16:00:00Z,2013-10-20T16:20:11Z,20.18985176
11207,4126,46.8775,1,2013-10-20T16:45:00Z,2013-10-20T16:55:07Z,10.1268301
11234,4127,46.7875,1,2013-10-20T21:30:00Z,2013-10-20T21:41:47Z,11.79568672
11240,4129,37.995,1,2013-10-20T07:15:00Z,2013-10-20T07:30:47Z,15.79679298
11246,4129,16.6325,1,2013-10-20T12:00:00Z,2013-10-20T12:17:41Z,17.68890953
11252,4129,23.315,1,2013-10-20T13:30:00Z,2013-10-20T13:38:09Z,8.157589912
11254,4129,26.555,1,2013-10-20T15:00:00Z,2013-10-20T15:12:49Z,12.82886887
11260,4129,25.395,1,2013-10-20T18:00:00Z,2013-10-20T18:02:48Z,2.800071239
11261,4129,21.355,1,2013-10-20T18:15:00Z,2013-10-20T18:35:01Z,20.02197075
11271,4129,44.9425,1,2013-10-20T22:15:00Z,2013-10-20T22:30:27Z,15.45232964
11280,4130,22.2325,1,2013-10-20T18:00:00Z,----,-1
11281,4130,26.67,1,2013-10-20T19:45:00Z,2013-10-20T20:01:58Z,16.96768379
11284,4131,50.2375,1,2013-10-20T01:00:00Z,2013-10-20T01:03:46Z,3.770859718
11296,4131,19.535,1,2013-10-20T18:15:00Z,2013-10-20T18:37:07Z,22.12782097
11302,4131,21.0825,1,2013-10-20T21:45:00Z,2013-10-20T21:59:04Z,14.07350445
11303,4131,43.205,1,2013-10-20T22:00:00Z,2013-10-20T22:12:01Z,12.02131844
11308,4132,61.275,1,2013-10-20T05:30:00Z,2013-10-20T05:37:33Z,7.558753967
11310,4132,39.25,1,2013-10-20T06:15:00Z,2013-10-20T06:25:34Z,10.56723595
11312,4132,71.555,1,2013-10-20T08:30:00Z,2013-10-20T08:34:47Z,4.799720287
11314,4132,19.405,1,2013-10-20T10:00:00Z,----,-1
11328,4132,26.405,1,2013-10-20T23:00:00Z,2013-10-20T23:04:27Z,4.461468697
11329,4132,18.4975,1,2013-10-20T23:15:00Z,2013-10-20T23:33:01Z,18.0202713
11336,4134,31.9175,1,2013-10-20T11:30:00Z,2013-10-20T11:44:46Z,14.77506065
11338,4134,15.33,1,2013-10-20T14:45:00Z,2013-10-20T14:56:04Z,11.07285404
11344,4135,16.665,1,2013-10-20T01:15:00Z,2013-10-20T01:21:04Z,6.070834637
11349,4135,70.6475,1,2013-10-20T10:15:00Z,2013-10-20T10:28:54Z,13.90887356
11362,4135,30.44,1,2013-10-20T19:15:00Z,2013-10-20T19:25:00Z,10.00662708
11363,4135,30.17,1,2013-10-20T20:00:00Z,2013-10-20T20:08:43Z,8.720481873
11371,4137,20.2875,1,2013-10-20T13:30:00Z,----,-1
11372,4137,78.09,1,2013-10-20T14:00:00Z,----,-1
11381,4137,45.5325,1,2013-10-20T20:15:00Z,2013-10-20T20:28:02Z,13.03940773
11382,4137,23.255,1,2013-10-20T20:45:00Z,2013-10-20T21:11:47Z,26.78450394
11383,4137,28.595,1,2013-10-20T21:15:00Z,2013-10-20T21:37:05Z,22.08686829
11390,4269,31.635,1,2013-10-20T10:00:00Z,2013-10-20T10:13:13Z,13.22391605
11394,4269,54.7675,1,2013-10-20T12:45:00Z,2013-10-20T12:56:09Z,11.16281891
11397,4269,34.8875,1,2013-10-20T17:45:00Z,2013-10-20T17:51:46Z,6.778616428
11407,4271,43,1,2013-10-20T04:30:00Z,2013-10-20T04:45:28Z,15.46982765
11411,4271,35.53,1,2013-10-20T14:30:00Z,2013-10-20T14:50:34Z,20.58113861
11413,4271,16.13,1,2013-10-20T15:00:00Z,2013-10-20T15:12:03Z,12.05367947
11421,4271,22.2875,1,2013-10-20T19:30:00Z,2013-10-20T19:43:52Z,13.88109779
11425,4271,22.155,1,2013-10-20T20:45:00Z,----,-1
11431,4272,41.4375,1,2013-10-20T12:45:00Z,2013-10-20T12:59:14Z,14.23430157
11435,4272,25.0575,1,2013-10-20T15:15:00Z,2013-10-20T15:24:04Z,9.07390213
11439,4273,58.2675,1,2013-10-20T06:30:00Z,2013-10-20T06:34:41Z,4.686866283
11442,4273,61.8025,1,2013-10-20T06:45:00Z,2013-10-20T06:49:44Z,4.748047829
11447,4273,43.7775,1,2013-10-20T08:00:00Z,2013-10-20T08:04:13Z,4.224033356
11470,4274,21.105,1,2013-10-20T02:15:00Z,2013-10-20T02:30:59Z,15.98419762
11473,4274,41.945,1,2013-10-20T15:00:00Z,2013-10-20T15:08:38Z,8.639496803
11475,4274,26.1175,1,2013-10-20T15:30:00Z,2013-10-20T15:39:47Z,9.798570633
11477,4276,17.1875,1,2013-10-20T00:00:00Z,2013-10-20T00:19:09Z,19.15159225
11479,4276,27.7825,1,2013-10-20T01:30:00Z,2013-10-20T01:49:15Z,19.26121712
11483,4276,37.9425,1,2013-10-20T02:45:00Z,2013-10-20T02:56:48Z,11.80887222
11485,4276,23.5675,1,2013-10-20T07:45:00Z,2013-10-20T07:59:34Z,14.57331467
11486,4276,22.4375,1,2013-10-20T08:45:00Z,2013-10-20T09:01:08Z,16.13571548
11493,4276,13.5525,1,2013-10-20T12:00:00Z,2013-10-20T12:32:17Z,32.28412628
11494,4276,20.3825,1,2013-10-20T13:00:00Z,2013-10-20T13:21:35Z,21.59432983
11510,4277,36.7225,1,2013-10-20T21:30:00Z,2013-10-20T21:41:21Z,11.35284042
11515,4278,19.8825,1,2013-10-20T00:45:00Z,2013-10-20T00:59:17Z,14.29019928
11516,4278,39.105,1,2013-10-20T01:45:00Z,2013-10-20T01:51:09Z,6.154798508
11528,4278,25.115,1,2013-10-20T22:45:00Z,----,-1
11530,4289,59.285,1,2013-10-20T14:00:00Z,2013-10-20T14:02:05Z,2.090827703
11531,4289,26.2625,1,2013-10-20T17:00:00Z,2013-10-20T17:18:10Z,18.16799736
11534,4325,57.72,1,2013-10-20T20:00:00Z,2013-10-20T20:05:29Z,5.498485565
11536,4325,45.4575,1,2013-10-20T22:30:00Z,2013-10-20T22:44:56Z,14.94528961
11543,4347,16.7675,1,2013-10-20T11:30:00Z,2013-10-20T11:54:10Z,24.17214966
11546,4347,21.355,1,2013-10-20T12:45:00Z,2013-10-20T13:05:55Z,20.92594147
11555,4348,32.1,1,2013-10-20T00:45:00Z,2013-10-20T00:55:13Z,10.23025894
11556,4348,26.22,1,2013-10-20T01:15:00Z,2013-10-20T01:26:26Z,11.44707108
11559,4348,15.63,1,2013-10-20T17:45:00Z,2013-10-20T17:54:52Z,9.875164986
11561,4348,9.8325,1,2013-10-20T18:00:00Z,2013-10-20T18:12:03Z,12.06345081
11563,4348,29.53,1,2013-10-20T19:15:00Z,2013-10-20T19:36:11Z,21.1918335
11565,4348,21.13,1,2013-10-20T20:00:00Z,2013-10-20T20:31:42Z,31.70012283
11577,4357,44.015,1,2013-10-20T06:45:00Z,2013-10-20T06:47:47Z,2.79945302
11580,4357,35,1,2013-10-20T10:30:00Z,2013-10-20T10:53:17Z,23.29708099
11589,4357,19.9975,1,2013-10-20T16:00:00Z,2013-10-20T16:08:37Z,8.620036125
11590,4357,15.505,1,2013-10-20T16:15:00Z,----,-1
11593,4357,35.7275,1,2013-10-20T21:00:00Z,2013-10-20T21:25:54Z,25.91256905
11595,4357,40.0425,1,2013-10-20T21:30:00Z,2013-10-20T21:42:07Z,12.13311195
11599,4363,58.7375,1,2013-10-20T07:00:00Z,----,-1
11601,4363,21.645,1,2013-10-20T12:15:00Z,2013-10-20T12:22:55Z,7.919303894
11613,4394,22.385,1,2013-10-20T00:45:00Z,2013-10-20T01:07:21Z,22.36210251
11618,4394,17.7775,1,2013-10-20T17:30:00Z,2013-10-20T17:44:26Z,14.43797874
11637,4396,27.9325,1,2013-10-20T09:45:00Z,2013-10-20T10:03:27Z,18.46045303
11639,4396,38.3125,1,2013-10-20T10:45:00Z,2013-10-20T10:57:06Z,12.10576439
11641,4396,37.6325,1,2013-10-20T15:30:00Z,2013-10-20T15:43:08Z,13.13429928
11645,4396,16.4575,1,2013-10-20T17:30:00Z,----,-1
11649,4396,40.025,1,2013-10-20T21:00:00Z,2013-10-20T21:25:05Z,25.09437561
11653,4397,22.0825,1,2013-10-20T00:00:00Z,2013-10-20T00:20:35Z,20.58823395
11657,4397,29.15,1,2013-10-20T20:00:00Z,2013-10-20T20:22:19Z,22.32092476
11664,4398,25.725,1,2013-10-20T08:30:00Z,2013-10-20T08:41:39Z,11.6627636
11667,4398,40.505,1,2013-10-20T09:30:00Z,2013-10-20T09:44:16Z,14.28287411
11669,4398,17.4425,1,2013-10-20T11:30:00Z,2013-10-20T11:52:47Z,22.78710175
11676,4398,15.2275,1,2013-10-20T17:00:00Z,2013-10-20T17:17:50Z,17.84434891
11683,4399,21.0175,1,2013-10-20T11:30:00Z,2013-10-20T11:50:19Z,20.32948685
11684,4399,18.67,1,2013-10-20T12:00:00Z,2013-10-20T12:14:06Z,14.10478592
11691,4400,30.7475,1,2013-10-20T09:15:00Z,----,-1
11692,4400,57.03,1,2013-10-20T09:30:00Z,----,-1
11694,4400,30.6225,1,2013-10-20T10:45:00Z,2013-10-20T10:49:48Z,4.807559967
11695,4400,24.5425,1,2013-10-20T11:00:00Z,2013-10-20T11:01:51Z,1.851157665
11700,4400,20.3225,1,2013-10-20T12:45:00Z,2013-10-20T12:50:35Z,5.597794533
11704,4400,22.04,1,2013-10-20T15:15:00Z,2013-10-20T15:24:19Z,9.322397232
11705,4400,21.865,1,2013-10-20T16:30:00Z,2013-10-20T16:53:07Z,23.12807083
11707,4400,18.36,1,2013-10-20T18:45:00Z,2013-10-20T18:55:55Z,10.92203999
11713,4400,19.7525,1,2013-10-20T22:45:00Z,2013-10-20T23:01:12Z,16.21429825
11714,4417,25.9675,1,2013-10-20T08:00:00Z,2013-10-20T08:26:11Z,26.19454384
11718,4417,45.62,1,2013-10-20T11:15:00Z,2013-10-20T11:23:38Z,8.642918587
11722,4417,23.015,1,2013-10-20T15:15:00Z,2013-10-20T15:21:36Z,6.601150513
11737,4423,24.25,1,2013-10-20T14:00:00Z,2013-10-20T14:14:24Z,14.40305424
11738,4423,44.7825,1,2013-10-20T15:15:00Z,2013-10-20T15:21:37Z,6.618831635
11739,4423,28.4825,1,2013-10-20T15:30:00Z,2013-10-20T15:54:35Z,24.58876038
11745,4423,3.5625,1,2013-10-20T18:30:00Z,2013-10-20T18:56:55Z,26.91764069
11748,4423,38.56,1,2013-10-20T23:00:00Z,2013-10-20T23:09:01Z,9.032366753
11749,4424,29.75,1,2013-10-20T00:00:00Z,2013-10-20T00:06:39Z,6.65884161
11754,4424,35.8175,1,2013-10-20T14:00:00Z,2013-10-20T14:02:20Z,2.343137503
11755,4424,24.1,1,2013-10-20T14:00:00Z,2013-10-20T14:01:58Z,1.9694345
11757,4424,63.4175,1,2013-10-20T16:45:00Z,2013-10-20T16:53:16Z,8.27545929
11763,4424,40.9525,1,2013-10-20T20:30:00Z,2013-10-20T20:42:00Z,12.00825405
11767,4424,45.0875,1,2013-10-20T22:45:00Z,2013-10-20T22:50:29Z,5.491793633
11774,4425,29.95,1,2013-10-20T20:00:00Z,2013-10-20T20:09:27Z,9.464998245
11777,4425,22.645,1,2013-10-20T22:00:00Z,2013-10-20T22:11:27Z,11.45018005
11779,4425,30.205,1,2013-10-20T23:30:00Z,2013-10-20T23:37:34Z,7.576627731
11787,4427,23.1725,1,2013-10-20T12:15:00Z,2013-10-20T12:19:57Z,4.960408211
11801,4904,27.48,1,2013-10-20T09:15:00Z,2013-10-20T09:25:31Z,10.51714325
11803,4904,26.795,1,2013-10-20T10:30:00Z,2013-10-20T10:45:27Z,15.45576477
11814,4904,35.8275,1,2013-10-20T16:45:00Z,2013-10-20T16:57:13Z,12.22460175
11821,4953,28.315,1,2013-10-20T00:00:00Z,2013-10-20T00:05:42Z,5.713328838
11824,4953,18.375,1,2013-10-20T00:45:00Z,2013-10-20T00:54:37Z,9.61722374
11826,4953,23.7075,1,2013-10-20T09:30:00Z,2013-10-20T09:48:59Z,18.99750328
11829,4953,37.83,1,2013-10-20T10:45:00Z,2013-10-20T11:04:18Z,19.30743027
11834,4953,29.475,1,2013-10-20T14:00:00Z,2013-10-20T14:01:45Z,1.766310573
11835,4953,30.1625,1,2013-10-20T14:15:00Z,2013-10-20T14:15:44Z,0.736512065
11837,4953,23.78,1,2013-10-20T15:00:00Z,2013-10-20T15:19:57Z,19.95446205
11849,4954,28.2125,1,2013-10-20T10:00:00Z,2013-10-20T10:16:37Z,16.61994362
11851,4954,22.7775,1,2013-10-20T11:15:00Z,2013-10-20T11:34:00Z,19.01423264
11855,4954,20.66,1,2013-10-20T16:30:00Z,2013-10-20T16:49:11Z,19.18856621
11861,4954,34.8825,1,2013-10-20T19:00:00Z,2013-10-20T19:08:29Z,8.489459991
11865,4954,25.585,1,2013-10-20T21:30:00Z,2013-10-20T21:35:05Z,5.085760117
11867,4955,88.1925,1,2013-10-20T00:30:00Z,2013-10-20T00:34:48Z,4.802906036
11870,4955,46.5,1,2013-10-20T02:00:00Z,----,-1
11871,4955,21.76,1,2013-10-20T02:15:00Z,2013-10-20T02:20:05Z,5.090511322
11873,4955,23.81,1,2013-10-20T04:15:00Z,2013-10-20T04:27:13Z,12.22839928
11874,4955,26.1775,1,2013-10-20T04:30:00Z,2013-10-20T04:54:32Z,24.53614426
11889,4955,17.2,1,2013-10-20T15:45:00Z,----,-1
11894,4956,55.3475,1,2013-10-20T00:00:00Z,2013-10-20T00:04:13Z,4.222646713
11905,4956,23.24,1,2013-10-20T10:00:00Z,2013-10-20T10:19:36Z,19.61601639
11908,4956,21.9475,1,2013-10-20T12:45:00Z,2013-10-20T12:56:50Z,11.84373474
11916,4956,35.4425,1,2013-10-20T21:45:00Z,2013-10-20T22:04:00Z,19.00297165
11918,4956,26.68,1,2013-10-20T22:00:00Z,2013-10-20T22:11:16Z,11.27590561
11922,4957,59.9925,1,2013-10-20T01:15:00Z,2013-10-20T01:17:42Z,2.708306789
11927,4957,26.585,1,2013-10-20T04:00:00Z,2013-10-20T04:10:45Z,10.76218987
11929,4957,58.7375,1,2013-10-20T07:00:00Z,2013-10-20T07:09:31Z,9.523303986
