,label time,predicted time,,,±ê×¼²î.
3154,48.3,41.49122,6.80878,,
3155,33.183334,28.67517,4.508164,,
3156,12.033334,16.065685,-4.032351,,
3157,23.616667,18.897339,4.719328,,
3158,10.516666,71.944984,-61.428318,,
3159,2.7833333,25.39425,-22.6109167,,
3160,36.516666,18.111649,18.405017,,
3161,31.2,18.565788,12.634212,,
3162,33.783333,28.673157,5.110176,,
3163,2.75,48.687798,-45.937798,,
3164,18.75,52.8064,-34.0564,,
3165,14.733334,19.918915,-5.185581,,
3166,14.966666,32.36672,-17.400054,,
3167,15.566667,17.874966,-2.308299,,
3168,6.8166666,5.533802,1.2828646,,
3169,44.483334,8.208641,36.274693,,
3170,60.466667,32.283657,28.18301,,
3171,22.616667,28.53999,-5.923323,,
3172,10.533334,26.792595,-16.259261,,
3173,14.766666,2,12.766666,,
3174,33.1,35.74434,-2.64434,,
3175,13.133333,31.58671,-18.453377,,
3176,5.266667,2,3.266667,,
3177,15.133333,2,13.133333,,
3178,9.883333,2,7.883333,,
3179,8.8,49.545208,-40.745208,,
3180,11.433333,12.909691,-1.476358,,
3181,29.383333,30.999115,-1.615782,,
3182,39.533333,2,37.533333,,
3183,50.6,66.81413,-16.21413,,
3184,11.616667,6.835087,4.78158,,
3185,31.883333,26.086159,5.797174,,
3186,65.416664,75.95897,-10.542306,,
3187,2.2,19.461277,-17.261277,,
3188,12.933333,44.023453,-31.09012,,
3189,26.7,32.043118,-5.343118,,
3190,3.95,33.31733,-29.36733,,
3191,21.066668,24.089073,-3.022405,,
3192,10.616667,21.725883,-11.109216,,
3193,6.9,5.581761,1.318239,,
3194,5.0333333,8.373943,-3.3406097,,
3195,7.8333335,27.548706,-19.7153725,,
3196,15.75,8.885681,6.864319,,
3197,12.4,24.91015,-12.51015,,
3198,46.65,34.645546,12.004454,,
3199,2.9166667,30.873222,-27.9565553,,
3200,21.366667,15.60804,5.758627,,
3201,4.983333,4.021244,0.962089,,
3202,13.283334,12.519043,0.764291,,
3203,14.833333,15.14241,-0.309077,,
3204,4.233333,12.852154,-8.618821,,
3205,32.6,28.583076,4.016924,,
3206,8.483334,31.56785,-23.084516,,
3207,11.783334,4.6203556,7.1629784,,
3208,12.2,17.422081,-5.222081,,
3209,14.416667,13.853294,0.563373,,
3210,27.333334,24.995262,2.338072,,
3211,5.866667,5.264517,0.60215,,
3212,20.85,42.28675,-21.43675,,
3213,7.6833334,57.405098,-49.7217646,,
3214,15.783334,22.123287,-6.339953,,
3215,19.633333,42.006016,-22.372683,,
3216,16.033333,27.99311,-11.959777,,
3217,23.15,14.094444,9.055556,,
3218,5.9333334,30.655874,-24.7225406,,
3219,15.216666,7.1331635,8.0835025,,
3220,25.583334,18.738049,6.845285,,
3221,11.383333,66.757095,-55.373762,,
3222,9.95,14.399889,-4.449889,,
3223,8.2,33.09142,-24.89142,,
3224,6.3,19.059141,-12.759141,,
3225,38.733334,35.514122,3.219212,,
3226,7.9333334,11.771866,-3.8385326,,
3227,14.433333,18.963512,-4.530179,,
3228,16.183332,36.803234,-20.619902,,
3229,7.3166666,27.005684,-19.6890174,,
3230,72.96667,40.90891,32.05776,,
3231,42.083332,2,40.083332,,
3232,42.166668,12.027748,30.13892,,
3233,4.7833333,12.899784,-8.1164507,,
3234,30.066668,2,28.066668,,
3235,7.8166666,51.51815,-43.7014834,,
3236,23.016666,2,21.016666,,
3237,18.783333,6.4974976,12.2858354,,
3238,49.716667,48.56955,1.147117,,
3239,46.416668,2,44.416668,,
3240,23.533333,2.8088398,20.7244932,,
3241,36.75,3.1259003,33.6240997,,
3242,14.716666,37.25351,-22.536844,,
3243,13.316667,2,11.316667,,
3244,15.566667,25.939236,-10.372569,,
3245,10.166667,30.309444,-20.142777,,
3246,22.316668,54.798225,-32.481557,,
3247,16.916666,57.08068,-40.164014,,
3248,52.45,10.649094,41.800906,,
3249,13.633333,4.331482,9.301851,,
3250,41.4,22.252708,19.147292,,
3251,27.466667,28.033005,-0.566338,,
3252,27.316668,34.508797,-7.192129,,
3253,23.383333,32.395866,-9.012533,,
3254,20.683332,60.702515,-40.019183,,
3255,36.183334,21.410156,14.773178,,
3256,9.933333,37.96625,-28.032917,,
3257,12.583333,33.32499,-20.741657,,
3258,24.716667,39.873947,-15.15728,,
3259,5.483333,19.456448,-13.973115,,
3260,86.98333,2,84.98333,,
3261,8.95,42.902878,-33.952878,,
3262,30.8,19.918808,10.881192,,
3263,26.133333,25.833298,0.300035,,
3264,14,2.860382,11.139618,,
3265,7.2,2,5.2,,
3266,3.1833334,71.38352,-68.2001866,,
3267,5.233333,47.398476,-42.165143,,
3268,7.25,49.249012,-41.999012,,
3269,14.133333,44.672363,-30.53903,,
3270,7,19.11621,-12.11621,,
3271,32.783333,28.837322,3.946011,,
3272,11.866667,12.681545,-0.814878,,
3273,26.766666,13.761505,13.005161,,
3274,25.366667,16.277534,9.089133,,
3275,4.5333333,19.264694,-14.7313607,,
3276,16.416666,27.785622,-11.368956,,
3277,7.6,17.537472,-9.937472,,
3278,9.066667,14.263142,-5.196475,,
3279,10.1,27.883202,-17.783202,,
3280,3.5666666,31.724987,-28.1583204,,
3281,28.6,23.655342,4.944658,,
3282,19.7,27.767557,-8.067557,,
3283,39.016666,56.79299,-17.776324,,
3284,62.6,48.23941,14.36059,,
3285,7.8,31.335892,-23.535892,,
3286,46.933334,32.519104,14.41423,,
3287,4.6,46.142258,-41.542258,,
3288,10.366667,35.72255,-25.355883,,
3289,16.95,2,14.95,,
3290,38.483334,25.064323,13.419011,,
3291,5.4666667,33.009777,-27.5431103,,
3292,6.1833334,36.380493,-30.1971596,,
3293,7,29.465813,-22.465813,,
3294,15.55,38.99507,-23.44507,,
3295,10.266666,24.524574,-14.257908,,
3296,53.283333,66.308624,-13.025291,,
3297,12.783334,13.839304,-1.05597,,
3298,20.533333,24.99866,-4.465327,,
3299,13.75,45.94904,-32.19904,,
3300,11.433333,55.029945,-43.596612,,
3301,9.666667,26.7468,-17.080133,,
3302,5.5333333,40.1191,-34.5857667,,
3303,12.183333,12.613171,-0.429838,,
3304,46,28.151993,17.848007,,
3305,20.783333,7.255581,13.527752,,
3306,17.25,25.74429,-8.49429,,
3307,16.95,56.707943,-39.757943,,
3308,19.6,60.56719,-40.96719,,
3309,5.4166665,17.212084,-11.7954175,,
3310,9.116667,45.675606,-36.558939,,
3311,6.0666666,41.860893,-35.7942264,,
3312,5.516667,50.147457,-44.63079,,
3313,18,23.69534,-5.69534,,
3314,10.616667,33.306946,-22.690279,,
3315,7.05,56.421555,-49.371555,,
3316,9.133333,43.706673,-34.57334,,
3317,8.2,24.341927,-16.141927,,
3318,13.566667,37.84802,-24.281353,,
3319,14.333333,36.648396,-22.315063,,
3320,101.7,2,99.7,,
3321,110.4,22.044418,88.355582,,
3322,11.083333,27.272427,-16.189094,,
3323,12.266666,26.290024,-14.023358,,
3324,14.183333,14.429901,-0.246568,,
3325,6.4166665,36.21128,-29.7946135,,
3326,19.633333,3.8567886,15.7765444,,
3327,23.85,31.01082,-7.16082,,
3328,5.4166665,4.6639833,0.7526832,,
3329,27.916666,54.75815,-26.841484,,
3330,11.016666,28.374092,-17.357426,,
3331,15.783334,12.282997,3.500337,,
3332,10.133333,23.155373,-13.02204,,
3333,5.266667,23.173351,-17.906684,,
3334,18.283333,33.922543,-15.63921,,
3335,9.783334,39.79686,-30.013526,,
3336,3.2,20.890827,-17.690827,,
3337,34.9,10.004135,24.895865,,
3338,13.933333,26.662338,-12.729005,,
3339,19.066668,75.623405,-56.556737,,
3340,13.583333,62.25148,-48.668147,,
3341,6.483333,54.48941,-48.006077,,
3342,17.85,37.111847,-19.261847,,
3343,9.066667,10.874428,-1.807761,,
3344,11.783334,28.759365,-16.976031,,
3345,57.25,35.90027,21.34973,,
3346,26.15,18.410057,7.739943,,
3347,12.2,7.6607704,4.5392296,,
3348,24.2,19.365257,4.834743,,
3349,3.8333333,15.015296,-11.1819627,,
3350,13.55,21.624935,-8.074935,,
3351,14.616667,20.565697,-5.94903,,
3352,19.55,63.001465,-43.451465,,
3353,55,15.2121315,39.7878685,,
3354,34.95,26.571655,8.378345,,
3355,10.633333,34.645496,-24.012163,,
3356,16.816668,21.6904,-4.873732,,
3357,5.616667,54.129578,-48.512911,,
3358,4.2166667,33.18525,-28.9685833,,
3359,23.633333,25.735107,-2.101774,,
3360,18.7,17.276207,1.423793,,
3361,3.85,6.9666395,-3.1166395,,
3362,40.733334,21.33812,19.395214,,
3363,4.5333333,11.445137,-6.9118037,,
3364,24.266666,17.193665,7.073001,,
3365,30.783333,16.529533,14.2538,,
3366,17.666666,34.078392,-16.411726,,
3367,6.7833333,13.123664,-6.3403307,,
3368,31.666666,58.51252,-26.845854,,
3369,6.4,4.4740305,1.9259695,,
3370,9.1,38.18535,-29.08535,,
3371,8,14.692612,-6.692612,,
3372,40.9,39.466362,1.433638,,
3373,8.533334,65.40188,-56.868546,,
3374,12.183333,2,10.183333,,
3375,6.133333,11.849337,-5.716004,,
3376,47.65,36.20687,11.44313,,
3377,16.95,24.642067,-7.692067,,
3378,23.2,9.721371,13.478629,,
3379,18.133333,21.992582,-3.859249,,
3380,27.966667,7.942337,20.02433,,
3381,13.016666,8.608135,4.408531,,
3382,4.766667,21.930523,-17.163856,,
3383,7.4666667,22.99855,-15.5318833,,
3384,20.533333,17.258186,3.275147,,
3385,26.183332,28.315353,-2.132021,,
3386,27.483334,56.056915,-28.573581,,
3387,10.35,2,8.35,,
3388,16.166666,24.73951,-8.572844,,
3389,4.5666666,41.979355,-37.4126884,,
3390,11.533334,2,9.533334,,
3391,8.816667,76.39036,-67.573693,,
3392,23.7,14.399796,9.300204,,
3393,15.183333,2.432251,12.751082,,
3394,61.883335,64.415016,-2.531681,,
3395,6.633333,29.558279,-22.924946,,
3396,42,58.910675,-16.910675,,
3397,8.6,48.727062,-40.127062,,
3398,9.216666,24.988394,-15.771728,,
3399,45.183334,2,43.183334,,
3400,6.45,6.601036,-0.151036,,
3401,19.1,15.669098,3.430902,,
3402,22.983334,23.019146,-0.035812,,
3403,37.75,59.681328,-21.931328,,
3404,8.6,20.172928,-11.572928,,
3405,34.466667,35.67418,-1.207513,,
3406,33.75,60.72014,-26.97014,,
3407,14.716666,11.317749,3.398917,,
3408,9.4,32.92883,-23.52883,,
3409,12.583333,66.8502,-54.266867,,
3410,37.55,80.55419,-43.00419,,
3411,44.45,38.37504,6.07496,,
3412,12.683333,13.760094,-1.076761,,
3413,14.2,24.611664,-10.411664,,
3414,31.2,45.021477,-13.821477,,
3415,3.5833333,55.9275,-52.3441667,,
3416,12.683333,21.030106,-8.346773,,
3417,8.116667,2,6.116667,,
3418,18.966667,12.802544,6.164123,,
3419,4.7833333,22.52866,-17.7453267,,
3420,24.9,15.367149,9.532851,,
3421,5.6666665,74.75278,-69.0861135,,
3422,77.45,34.104683,43.345317,,
3423,29.45,20.023968,9.426032,,
3424,8.533334,11.415483,-2.882149,,
3425,37.316666,21.812355,15.504311,,
3426,8.9,39.793064,-30.893064,,
3427,30.783333,49.704765,-18.921432,,
3428,12.916667,27.467113,-14.550446,,
3429,29.3,53.407745,-24.107745,,
3430,32.4,16.152153,16.247847,,
3431,56.033333,2,54.033333,,
3432,4.116667,37.75557,-33.638903,,
3433,20.516666,31.519047,-11.002381,,
3434,21.45,43.437195,-21.987195,,
3435,14.983334,35.430294,-20.44696,,
3436,8.966666,21.51965,-12.552984,,
3437,16.85,17.046001,-0.196001,,
3438,6.983333,16.690758,-9.707425,,
3439,11.05,23.826923,-12.776923,,
3440,40.383335,44.27694,-3.893605,,
3441,3.5166667,7.8487453,-4.3320786,,
3442,33.733334,46.96702,-13.233686,,
3443,12.066667,20.317886,-8.251219,,
3444,13.666667,26.840164,-13.173497,,
3445,29.833334,4.73571,25.097624,,
3446,10,7.3954697,2.6045303,,
3447,15,29.986664,-14.986664,,
3448,5.383333,47.511288,-42.127955,,
3449,22.35,25.033642,-2.683642,,
3450,8.65,29.803185,-21.153185,,
3451,14.666667,43.290443,-28.623776,,
3452,7.6,40.37507,-32.77507,,
3453,15.066667,34.909794,-19.843127,,
3454,45.1,28.789818,16.310182,,
3455,9.95,28.895016,-18.945016,,
3456,22.2,22.460999,-0.260999,,
3457,21.033333,3.2248802,17.8084528,,
3458,17.75,6.604767,11.145233,,
3459,22.483334,42.359142,-19.875808,,
3460,13.016666,7.716484,5.300182,,
3461,5.4333334,36.88303,-31.4496966,,
3462,5.5,16.820906,-11.320906,,
3463,85.683334,19.688133,65.995201,,
3464,11.733334,61.742428,-50.009094,,
3465,6.1,5.511492,0.588508,,
3466,16.2,26.772438,-10.572438,,
3467,6.5333333,9.511826,-2.9784927,,
3468,41.15,40.916702,0.233298,,
3469,23.65,63.644096,-39.994096,,
3470,58.516666,67.10522,-8.588554,,
3471,14.7,49.138184,-34.438184,,
3472,27,33.579185,-6.579185,,
3473,71.23333,40.15477,31.07856,,
3474,5.016667,42.349434,-37.332767,,
3475,18.966667,7.803112,11.163555,,
3476,20.066668,32.326286,-12.259618,,
3477,41.55,33.96588,7.58412,,
3478,15.5,17.722393,-2.222393,,
3479,13.5,56.566643,-43.066643,,
3480,35.433334,55.125195,-19.691861,,
3481,32.933334,13.558525,19.374809,,
3482,12.35,30.152037,-17.802037,,
3483,15.95,62.13095,-46.18095,,
3484,14.9,22.620556,-7.720556,,
3485,34.8,15.271164,19.528836,,
3486,4.4166665,14.100864,-9.6841975,,
3487,20.583334,7.3721085,13.2112255,,
3488,7.55,25.388027,-17.838027,,
3489,19.9,12.526863,7.373137,,
3490,17.583334,19.698029,-2.114695,,
3491,16,38.30589,-22.30589,,
3492,19.316668,8.323868,10.9928,,
3493,28.183332,30.258888,-2.075556,,
3494,21.683332,12.529545,9.153787,,
3495,27.383333,10.18462,17.198713,,
3496,31.983334,47.85523,-15.871896,,
3497,9.05,11.5467415,-2.4967415,,
3498,11.333333,51.658394,-40.325061,,
3499,22.583334,2,20.583334,,
3500,22.833334,40.08629,-17.252956,,
3501,26.633333,36.753662,-10.120329,,
3502,5.1,38.83264,-33.73264,,
3503,5.8,17.573446,-11.773446,,
3504,20.766666,19.371841,1.394825,,
3505,84.8,40.013412,44.786588,,
3506,97.416664,12.515945,84.900719,,
3507,9.6,39.302567,-29.702567,,
3508,17.9,16.418812,1.481188,,
3509,18.65,21.686039,-3.036039,,
3510,3.2,47.074654,-43.874654,,
3511,22.416666,14.646591,7.770075,,
3512,28.6,29.66465,-1.06465,,
3513,26.75,16.682423,10.067577,,
3514,37.583332,22.853157,14.730175,,
3515,30.166666,20.605633,9.561033,,
3516,42.533333,19.373672,23.159661,,
3517,7.3333335,20.907467,-13.5741335,,
3518,39.166668,31.36145,7.805218,,
3519,6.1666665,13.896099,-7.7294325,,
3520,23.116667,14.993607,8.12306,,
3521,16.283333,4.911236,11.372097,,
3522,19.2,61.148865,-41.948865,,
3523,53.65,36.71826,16.93174,,
3524,9,104.81828,-95.81828,,
3525,22.866667,23.954994,-1.088327,,
3526,5.7166667,19.906395,-14.1897283,,
3527,34.65,12.600918,22.049082,,
3528,8.283334,10.782514,-2.49918,,
3529,16.8,2.7737255,14.0262745,,
3530,2.4,27.084217,-24.684217,,
3531,9.85,2,7.85,,
3532,20.45,23.568604,-3.118604,,
3533,17.433332,19.163908,-1.730576,,
3534,10.216666,23.490782,-13.274116,,
3535,9.033334,37.88016,-28.846826,,
3536,3.6833334,24.883764,-21.2004306,,
3537,10.816667,14.086937,-3.27027,,
3538,10.616667,5.7642975,4.8523695,,
3539,94.566666,93.99338,0.573286,,
3540,22,17.71592,4.28408,,
3541,18.2,23.033714,-4.833714,,
3542,2.2166667,14.940643,-12.7239763,,
3543,9.033334,22.974098,-13.940764,,
3544,8.2,11.331615,-3.131615,,
3545,10.566667,2,8.566667,,
3546,18.983334,55.50126,-36.517926,,
3547,24.433332,37.2978,-12.864468,,
3548,9.4,3.3012056,6.0987944,,
3549,13.35,26.012758,-12.662758,,
3550,14.116667,6.540104,7.576563,,
3551,9.533334,41.28983,-31.756496,,
3552,15.533334,48.40853,-32.875196,,
3553,9.35,5.7132587,3.6367413,,
3554,22.766666,2,20.766666,,
3555,8.566667,8.7437315,-0.1770645,,
3556,2.0833333,16.145817,-14.0624837,,
3557,16.233334,2,14.233334,,
3558,20.35,2,18.35,,
3559,10.166667,20.64664,-10.479973,,
3560,2.5333333,35.48358,-32.9502467,,
3561,45.916668,2,43.916668,,
3562,26.633333,17.098892,9.534441,,
3563,21.066668,27.03192,-5.965252,,
3564,27.9,37.971443,-10.071443,,
3565,7.516667,11.932024,-4.415357,,
3566,16.633333,6.591057,10.042276,,
3567,25.216667,2,23.216667,,
3568,7.366667,15.978474,-8.611807,,
3569,64.23333,75.071365,-10.838035,,
3570,7.4333334,15.1605,-7.7271666,,
3571,8.916667,55.827187,-46.91052,,
3572,12.35,16.803246,-4.453246,,
3573,14.516666,13.732384,0.784282,,
3574,39.266666,21.745152,17.521514,,
3575,13.583333,38.184456,-24.601123,,
3576,6.516667,68.88189,-62.365223,,
3577,13.433333,17.278912,-3.845579,,
3578,23.933332,74.27864,-50.345308,,
3579,14.133333,40.698845,-26.565512,,
3580,9.216666,27.852629,-18.635963,,
3581,5,32.76671,-27.76671,,
3582,8.233334,68.684616,-60.451282,,
3583,4.7166667,32.15085,-27.4341833,,
3584,5.4,14.484341,-9.084341,,
3585,25.383333,15.797615,9.585718,,
3586,18.116667,24.373314,-6.256647,,
3587,7.2166667,23.372139,-16.1554723,,
3588,26.416666,19.124626,7.29204,,
3589,3.65,48.698296,-45.048296,,
3590,78.2,44.941772,33.258228,,
3591,9,26.447899,-17.447899,,
3592,13.266666,12.929517,0.337149,,
3593,6,4.3861103,1.6138897,,
3594,37.9,30.24522,7.65478,,
3595,73.333336,22.539078,50.794258,,
3596,14.766666,28.916069,-14.149403,,
3597,39.183334,15.863884,23.31945,,
3598,6.4166665,29.405724,-22.9890575,,
3599,7.4,10.84861,-3.44861,,
3600,57.766666,22.188705,35.577961,,
3601,9.9,10.103203,-0.203203,,
3602,8.4,18.409592,-10.009592,,
3603,3.5833333,51.321484,-47.7381507,,
3604,13.583333,38.07204,-24.488707,,
3605,29.133333,8.086076,21.047257,,
3606,4.7833333,30.63302,-25.8496867,,
3607,2.9166667,29.275084,-26.3584173,,
3608,50.416668,45.827263,4.589405,,
3609,20.516666,24.72285,-4.206184,,
3610,28.583334,65.313774,-36.73044,,
3611,25.566668,50.02555,-24.458882,,
3612,34.816666,65.48903,-30.672364,,
3613,8.05,92.57748,-84.52748,,
3614,5.4333334,16.59789,-11.1645566,,
3615,16.35,28.020176,-11.670176,,
3616,26.916666,29.765427,-2.848761,,
3617,23.35,7.2390175,16.1109825,,
3618,8.566667,30.41191,-21.845243,,
3619,17.366667,49.195873,-31.829206,,
3620,13.45,34.597878,-21.147878,,
3621,50.683334,28.237022,22.446312,,
3622,8.216666,46.99909,-38.782424,,
3623,16.6,21.8171,-5.2171,,
3624,48.7,3.059311,45.640689,,
3625,24.433332,12.43483,11.998502,,
3626,19.266666,9.913588,9.353078,,
3627,10.75,21.428688,-10.678688,,
3628,15.75,19.784248,-4.034248,,
3629,3.6166666,58.881313,-55.2646464,,
3630,14.35,20.724014,-6.374014,,
3631,12.083333,56.659103,-44.57577,,
3632,11.6,2,9.6,,
3633,13.533334,4.804779,8.728555,,
3634,2.25,5.112135,-2.862135,,
3635,19.233334,25.260868,-6.027534,,
3636,4.8166666,43.05709,-38.2404234,,
3637,4.7833333,3.1390977,1.6442356,,
3638,9.6,63.99848,-54.39848,,
3639,31.75,11.881271,19.868729,,
3640,18.933332,17.58543,1.347902,,
3641,10.983334,12.01932,-1.035986,,
3642,16.7,11.797079,4.902921,,
3643,3.6666667,30.954262,-27.2875953,,
3644,13.733334,2,11.733334,,
3645,14.2,26.196466,-11.996466,,
3646,11.65,29.840237,-18.190237,,
3647,6.133333,12.884785,-6.751452,,
3648,10.45,3.6177635,6.8322365,,
3649,7.65,3.362236,4.287764,,
3650,10.066667,24.468042,-14.401375,,
3651,30.8,16.16441,14.63559,,
3652,10.816667,2,8.816667,,
3653,6.0833335,41.056423,-34.9730895,,
3654,6.8,20.51616,-13.71616,,
3655,15,6.115509,8.884491,,
3656,16.033333,2,14.033333,,
3657,7.1833334,2,5.1833334,,
3658,4.616667,30.58538,-25.968713,,
3659,24.516666,28.97329,-4.456624,,
3660,8.216666,2,6.216666,,
3661,28.75,2,26.75,,
3662,17.9,2.6974487,15.2025513,,
3663,23.466667,2,21.466667,,
3664,13.366667,65.21433,-51.847663,,
3665,32.466667,12.110104,20.356563,,
3666,22.333334,5.982647,16.350687,,
3667,9.4,51.320816,-41.920816,,
3668,4.55,23.793404,-19.243404,,
3669,23.25,42.400784,-19.150784,,
3670,11.55,20.94619,-9.39619,,
3671,5.75,42.41715,-36.66715,,
3672,30.8,24.303238,6.496762,,
3673,7.1666665,2.5965157,4.5701508,,
3674,36.133335,64.54681,-28.413475,,
3675,9.633333,30.780682,-21.147349,,
3676,9.466666,11.593275,-2.126609,,
3677,12.766666,35.85118,-23.084514,,
3678,39.466667,19.268646,20.198021,,
3679,9.7,40.545555,-30.845555,,
3680,6.266667,28.157017,-21.89035,,
3681,10,2,8,,
3682,11.383333,18.93845,-7.555117,,
3683,14.75,6.305092,8.444908,,
3684,18.983334,14.065792,4.917542,,
3685,27.766666,40.97673,-13.210064,,
3686,48.716667,2,46.716667,,
3687,15.633333,5.291828,10.341505,,
3688,6.0833335,33.704117,-27.6207835,,
3689,29.1,2,27.1,,
3690,14,61.590027,-47.590027,,
3691,6.1833334,18.963923,-12.7805896,,
3692,7.7833333,20.286407,-12.5030737,,
3693,33.233334,29.000793,4.232541,,
3694,27.95,15.614288,12.335712,,
3695,10.666667,16.016012,-5.349345,,
3696,21.566668,32.086155,-10.519487,,
3697,61.283333,5.4919357,55.7913973,,
3698,2.9333334,19.877779,-16.9444456,,
3699,16.35,2,14.35,,
3700,22.633333,21.771431,0.861902,,
3701,11,71.60323,-60.60323,,
3702,43.016666,11.100006,31.91666,,
3703,4.4,38.56788,-34.16788,,
3704,22.1,6.139139,15.960861,,
3705,23.366667,11.137741,12.228926,,
3706,14.383333,21.243986,-6.860653,,
3707,3.9833333,17.161072,-13.1777387,,
3708,5.3166666,21.825935,-16.5092684,,
3709,21.633333,14.177528,7.455805,,
3710,2.5166667,26.304455,-23.7877883,,
3711,20.983334,5.2015533,15.7817807,,
3712,7.366667,12.581432,-5.214765,,
3713,47.2,2,45.2,,
3714,4.9333334,30.979124,-26.0457906,,
3715,22.833334,35.269398,-12.436064,,
3716,23.4,10.242931,13.157069,,
3717,5.6833334,22.972038,-17.2887046,,
3718,34.5,49.55171,-15.05171,,
3719,9.4,20.075071,-10.675071,,
3720,5.866667,10.673828,-4.807161,,
3721,27.783333,21.87135,5.911983,,
3722,16.05,18.064404,-2.014404,,
3723,14.633333,43.21167,-28.578337,,
3724,11.883333,38.200947,-26.317614,,
3725,58.066666,42.056786,16.00988,,
3726,11,15.849526,-4.849526,,
3727,23.2,36.261307,-13.061307,,
3728,30.533333,2,28.533333,,
3729,7.516667,13.675945,-6.159278,,
3730,5.05,12.655566,-7.605566,,
3731,7.3333335,42.1371,-34.8037665,,
3732,5.2166667,31.639782,-26.4231153,,
3733,45.116665,24.681797,20.434868,,
3734,8,34.078262,-26.078262,,
3735,10.633333,21.76424,-11.130907,,
3736,6.383333,27.591557,-21.208224,,
3737,31.55,24.992989,6.557011,,
3738,20.366667,32.885086,-12.518419,,
3739,11.55,35.196163,-23.646163,,
3740,30.35,55.34163,-24.99163,,
3741,22.016666,13.4534,8.563266,,
3742,9.916667,27.66626,-17.749593,,
3743,3.75,32.96364,-29.21364,,
3744,100.76667,2,98.76667,,
3745,25.4,30.908882,-5.508882,,
3746,18.683332,16.339909,2.343423,,
3747,28.416666,16.076527,12.340139,,
3748,25.8,38.271027,-12.471027,,
3749,14.633333,25.423298,-10.789965,,
3750,3.5,46.344383,-42.844383,,
3751,4.983333,24.694565,-19.711232,,
3752,21.25,14.761673,6.488327,,
3753,16.016666,2,14.016666,,
3754,5,26.692265,-21.692265,,
3755,6.4166665,16.356386,-9.9397195,,
3756,2.7333333,2,0.7333333,,
3757,26.65,39.966713,-13.316713,,
3758,18.033333,43.245388,-25.212055,,
3759,53.35,2,51.35,,
3760,63.933334,38.272675,25.660659,,
3761,23.85,2,21.85,,
3762,15.166667,28.955582,-13.788915,,
3763,8.2,36.216053,-28.016053,,
3764,11.883333,30.175915,-18.292582,,
3765,7.4166665,22.130424,-14.7137575,,
3766,5.3166666,38.901695,-33.5850284,,
3767,23.116667,44.43865,-21.321983,,
3768,11.383333,24.531885,-13.148552,,
3769,13.366667,21.728798,-8.362131,,
3770,10.033334,46.242218,-36.208884,,
3771,24.516666,28.363121,-3.846455,,
3772,25.5,22.133053,3.366947,,
3773,8.8,23.122828,-14.322828,,
3774,20.3,22.058796,-1.758796,,
3775,17.7,31.649391,-13.949391,,
3776,19.633333,13.549818,6.083515,,
3777,15.683333,10.847183,4.83615,,
3778,24.566668,16.276161,8.290507,,
3779,104.95,30.052902,74.897098,,
3780,40.433334,30.6904,9.742934,,
3781,11.75,15.972395,-4.222395,,
3782,7.4333334,41.19722,-33.7638866,,
3783,9.433333,3.7374802,5.6958528,,
3784,8.6,11.324675,-2.724675,,
3785,54.1,18.816452,35.283548,,
3786,23.783333,30.197285,-6.413952,,
3787,9.9,20.919277,-11.019277,,
3788,9.783334,14.154335,-4.371001,,
3789,24.466667,36.02072,-11.554053,,
3790,35.85,55.6753,-19.8253,,
3791,40.266666,22.357582,17.909084,,
3792,5.15,81.55247,-76.40247,,
3793,6.65,31.05156,-24.40156,,
3794,12.516666,59.696377,-47.179711,,
3795,67.78333,46.589165,21.194165,,
3796,10.85,11.788799,-0.938799,,
3797,10.266666,55.686146,-45.41948,,
3798,2.3833334,17.005081,-14.6217476,,
3799,6.8,45.13828,-38.33828,,
3800,4.0666666,37.21594,-33.1492734,,
3801,21.766666,19.267868,2.498798,,
3802,35.266666,15.547615,19.719051,,
3803,26.5,34.820114,-8.320114,,
3804,21,44.600525,-23.600525,,
3805,7.35,29.771114,-22.421114,,
3806,7.4,49.85453,-42.45453,,
3807,51.966667,58.144867,-6.1782,,
3808,9.166667,2,7.166667,,
3809,32.1,13.873051,18.226949,,
3810,7.3333335,11.373024,-4.0396905,,
3811,18.633333,13.051933,5.5814,,
3812,60.983334,52.68875,8.294584,,
3813,12.95,2,10.95,,
3814,14.2,58.36595,-44.16595,,
3815,20.466667,9.863724,10.602943,,
3816,52.85,2,50.85,,
3817,58.083332,50.05352,8.029812,,
3818,2.2,15.193856,-12.993856,,
3819,6,14.591122,-8.591122,,
3820,10.9,35.876343,-24.976343,,
3821,9.75,8.85865,0.89135,,
3822,3.05,44.90233,-41.85233,,
3823,13.216666,43.028973,-29.812307,,
3824,13.666667,10.843407,2.82326,,
3825,17.9,11.7744255,6.1255745,,
3826,50.833332,49.18905,1.644282,,
3827,3.4666667,18.544323,-15.0776563,,
3828,26.083334,17.649147,8.434187,,
3829,18.2,32.12079,-13.92079,,
3830,26.65,30.758896,-4.108896,,
3831,2.0833333,27.578743,-25.4954097,,
3832,11.083333,8.646896,2.436437,,
3833,26.916666,2,24.916666,,
3834,10.983334,18.683386,-7.700052,,
3835,54.633335,46.059185,8.57415,,
3836,12.066667,31.690838,-19.624171,,
3837,17.516666,16.023754,1.492912,,
3838,41.333332,35.09781,6.235522,,
3839,8.116667,60.438385,-52.321718,,
3840,17.883333,23.82085,-5.937517,,
3841,4.8,2,2.8,,
3842,7.516667,2,5.516667,,
3843,52.066666,36.79726,15.269406,,
