real time,predict,residuals,|residual|,,,,
8.916667,16.31713,-7.400463,7.400463,,,,
12.35,31.255714,-18.905714,18.905714,,,,
14.516666,20.192535,-5.675869,5.675869,,,,
39.266666,40.231297,-0.964631,0.964631,,,,
13.583333,24.906364,-11.323031,11.323031,,,,
6.516667,23.247253,-16.730586,16.730586,,,,
13.433333,18.862152,-5.428819,5.428819,,,,
23.933332,64.60271,-40.669378,40.669378,,,,
14.133333,16.699043,-2.56571,2.56571,,,,
9.216666,33.583046,-24.36638,24.36638,,,,
5,19.22471,-14.22471,14.22471,,,,
8.233334,17.707327,-9.473993,9.473993,,,,
4.7166667,4.202671,0.5139957,0.5139957,,,,
5.4,11.38918,-5.98918,5.98918,,,,
25.383333,27.712887,-2.329554,2.329554,,,,
18.116667,13.537752,4.578915,4.578915,,,,
7.2166667,16.229937,-9.0132703,9.0132703,,,,
26.416666,9.100614,17.316052,17.316052,,,,
3.65,10.164315,-6.514315,6.514315,,,,
78.2,66.50122,11.69878,11.69878,,,,
9,11.166145,-2.166145,2.166145,,,,
13.266666,5.2584705,8.0081955,8.0081955,,,,
6,4.0737014,1.9262986,1.9262986,,,,
37.9,19.247746,18.652254,18.652254,,,,
73.333336,71.05679,2.276546,2.276546,,,,
14.766666,21.124468,-6.357802,6.357802,,,,
39.183334,35.359447,3.823887,3.823887,,,,
6.4166665,9.735287,-3.3186205,3.3186205,,,,
7.4,14.991482,-7.591482,7.591482,,,,
57.766666,90.87628,-33.109614,33.109614,,,,
9.9,11.43676,-1.53676,1.53676,,,,
8.4,6.4266987,1.9733013,1.9733013,,,,
3.5833333,16.762764,-13.1794307,13.1794307,,,,
13.583333,33.150826,-19.567493,19.567493,,,,
29.133333,8.5241995,20.6091335,20.6091335,,,,
4.7833333,2.6996245,2.0837088,2.0837088,,,,
2.9166667,18.703613,-15.7869463,15.7869463,,,,
50.416668,50.61702,-0.200352,0.200352,,,,
20.516666,21.600952,-1.084286,1.084286,,,,
28.583334,43.347404,-14.76407,14.76407,,,,
25.566668,38.83281,-13.266142,13.266142,,,,
34.816666,34.289364,0.527302,0.527302,,,,
8.05,44.33267,-36.28267,36.28267,,,,
5.4333334,6.235877,-0.8025436,0.8025436,,,,
16.35,39.4105,-23.0605,23.0605,,,,
26.916666,43.083755,-16.167089,16.167089,,,,
23.35,25.54526,-2.19526,2.19526,,,,
8.566667,25.858673,-17.292006,17.292006,,,,
17.366667,26.29971,-8.933043,8.933043,,,,
13.45,19.01942,-5.56942,5.56942,,,,
50.683334,53.68853,-3.005196,3.005196,,,,
8.216666,14.095882,-5.879216,5.879216,,,,
16.6,37.308197,-20.708197,20.708197,,,,
48.7,29.05517,19.64483,19.64483,,,,
24.433332,19.558987,4.874345,4.874345,,,,
19.266666,11.371506,7.89516,7.89516,,,,
10.75,28.643444,-17.893444,17.893444,,,,
15.75,26.320644,-10.570644,10.570644,,,,
3.6166666,9.292652,-5.6759854,5.6759854,,,,
14.35,16.69802,-2.34802,2.34802,,,,
12.083333,22.998966,-10.915633,10.915633,,,,
11.6,9.662931,1.937069,1.937069,,,,
13.533334,11.091005,2.442329,2.442329,,,,
2.25,6.2202044,-3.9702044,3.9702044,,,,
19.233334,31.283571,-12.050237,12.050237,,,,
4.8166666,23.517986,-18.7013194,18.7013194,,,,
4.7833333,3.0096626,1.7736707,1.7736707,,,,
9.6,27.162971,-17.562971,17.562971,,,,
31.75,39.19384,-7.44384,7.44384,,,,
18.933332,17.348099,1.585233,1.585233,,,,
10.983334,12.739702,-1.756368,1.756368,,,,
16.7,15.443512,1.256488,1.256488,,,,
3.6666667,14.918447,-11.2517803,11.2517803,,,,
13.733334,16.62261,-2.889276,2.889276,,,,
14.2,28.881512,-14.681512,14.681512,,,,
11.65,11.251096,0.398904,0.398904,,,,
6.133333,12.12685,-5.993517,5.993517,,,,
10.45,8.80216,1.64784,1.64784,,,,
7.65,6.6093154,1.0406846,1.0406846,,,,
10.066667,12.776878,-2.710211,2.710211,,,,
30.8,24.37962,6.42038,6.42038,,,,
10.816667,7.80056,3.016107,3.016107,,,,
6.0833335,14.738459,-8.6551255,8.6551255,,,,
6.8,22.400982,-15.600982,15.600982,,,,
15,38.598686,-23.598686,23.598686,,,,
16.033333,15.027515,1.005818,1.005818,,,,
7.1833334,10.054919,-2.8715856,2.8715856,,,,
4.616667,19.84658,-15.229913,15.229913,,,,
24.516666,24.115469,0.401197,0.401197,,,,
8.216666,18.964487,-10.747821,10.747821,,,,
28.75,42.32921,-13.57921,13.57921,,,,
17.9,13.858459,4.041541,4.041541,,,,
23.466667,25.935894,-2.469227,2.469227,,,,
13.366667,22.023811,-8.657144,8.657144,,,,
32.466667,15.020523,17.446144,17.446144,,,,
22.333334,22.763136,-0.429802,0.429802,,,,
9.4,6.780891,2.619109,2.619109,,,,
4.55,11.871048,-7.321048,7.321048,,,,
23.25,19.398655,3.851345,3.851345,,,,
11.55,10.550871,0.999129,0.999129,,,,
5.75,14.194245,-8.444245,8.444245,,,,
30.8,30.02644,0.77356,0.77356,,,,
7.1666665,8.675815,-1.5091485,1.5091485,,,,
36.133335,40.477707,-4.344372,4.344372,,,,
9.633333,17.511288,-7.877955,7.877955,,,,
9.466666,9.1237755,0.3428905,0.3428905,,,,
12.766666,20.398758,-7.632092,7.632092,,,,
39.466667,51.79166,-12.324993,12.324993,,,,
9.7,16.981657,-7.281657,7.281657,,,,
6.266667,7.86358,-1.596913,1.596913,,,,
10,8.519375,1.480625,1.480625,,,,
11.383333,15.911051,-4.527718,4.527718,,,,
14.75,34.419533,-19.669533,19.669533,,,,
18.983334,28.29453,-9.311196,9.311196,,,,
27.766666,64.708786,-36.94212,36.94212,,,,
48.716667,99.19263,-50.475963,50.475963,,,,
15.633333,36.33367,-20.700337,20.700337,,,,
6.0833335,11.088724,-5.0053905,5.0053905,,,,
29.1,23.595093,5.504907,5.504907,,,,
14,18.368338,-4.368338,4.368338,,,,
6.1833334,15.839781,-9.6564476,9.6564476,,,,
7.7833333,13.488491,-5.7051577,5.7051577,,,,
33.233334,55.265244,-22.03191,22.03191,,,,
27.95,41.92534,-13.97534,13.97534,,,,
10.666667,20.753834,-10.087167,10.087167,,,,
21.566668,19.74676,1.819908,1.819908,,,,
61.283333,25.397457,35.885876,35.885876,,,,
2.9333334,3.6383796,-0.7050462,0.7050462,,,,
16.35,35.014038,-18.664038,18.664038,,,,
22.633333,23.358267,-0.724934,0.724934,,,,
11,13.965586,-2.965586,2.965586,,,,
43.016666,40.10371,2.912956,2.912956,,,,
4.4,14.704269,-10.304269,10.304269,,,,
22.1,24.654472,-2.554472,2.554472,,,,
23.366667,15.552219,7.814448,7.814448,,,,
14.383333,19.303158,-4.919825,4.919825,,,,
3.9833333,8.475074,-4.4917407,4.4917407,,,,
5.3166666,12.862773,-7.5461064,7.5461064,,,,
21.633333,32.336105,-10.702772,10.702772,,,,
2.5166667,7.809189,-5.2925223,5.2925223,,,,
20.983334,21.241669,-0.258335,0.258335,,,,
7.366667,6.904192,0.462475,0.462475,,,,
47.2,15.824096,31.375904,31.375904,,,,
4.9333334,8.197775,-3.2644416,3.2644416,,,,
22.833334,33.04786,-10.214526,10.214526,,,,
23.4,15.78872,7.61128,7.61128,,,,
5.6833334,29.07602,-23.3926866,23.3926866,,,,
34.5,23.684067,10.815933,10.815933,,,,
9.4,10.120428,-0.720428,0.720428,,,,
5.866667,5.7733917,0.0932753,0.0932753,,,,
27.783333,13.622344,14.160989,14.160989,,,,
16.05,24.232174,-8.182174,8.182174,,,,
14.633333,32.29144,-17.658107,17.658107,,,,
11.883333,8.500956,3.382377,3.382377,,,,
58.066666,46.137375,11.929291,11.929291,,,,
11,8.367411,2.632589,2.632589,,,,
23.2,43.712517,-20.512517,20.512517,,,,
30.533333,28.598661,1.934672,1.934672,,,,
7.516667,12.56368,-5.047013,5.047013,,,,
5.05,10.322981,-5.272981,5.272981,,,,
7.3333335,16.728043,-9.3947095,9.3947095,,,,
5.2166667,7.920539,-2.7038723,2.7038723,,,,
45.116665,52.913643,-7.796978,7.796978,,,,
8,9.598881,-1.598881,1.598881,,,,
10.633333,16.488615,-5.855282,5.855282,,,,
6.383333,16.587278,-10.203945,10.203945,,,,
31.55,27.964256,3.585744,3.585744,,,,
20.366667,30.490707,-10.12404,10.12404,,,,
11.55,20.553822,-9.003822,9.003822,,,,
30.35,84.83356,-54.48356,54.48356,,,,
22.016666,21.343132,0.673534,0.673534,,,,
9.916667,20.341963,-10.425296,10.425296,,,,
3.75,8.86676,-5.11676,5.11676,,,,
100.76667,63.84348,36.92319,36.92319,,,,
25.4,27.183722,-1.783722,1.783722,,,,
18.683332,35.516953,-16.833621,16.833621,,,,
28.416666,34.040703,-5.624037,5.624037,,,,
25.8,30.50829,-4.70829,4.70829,,,,
14.633333,21.57934,-6.946007,6.946007,,,,
3.5,14.832214,-11.332214,11.332214,,,,
4.983333,10.963317,-5.979984,5.979984,,,,
21.25,53.264366,-32.014366,32.014366,,,,
16.016666,8.993842,7.022824,7.022824,,,,
5,18.908075,-13.908075,13.908075,,,,
6.4166665,10.628929,-4.2122625,4.2122625,,,,
2.7333333,4.125443,-1.3921097,1.3921097,,,,
26.65,29.955437,-3.305437,3.305437,,,,
18.033333,42.248978,-24.215645,24.215645,,,,
53.35,59.689426,-6.339426,6.339426,,,,
63.933334,66.98951,-3.056176,3.056176,,,,
23.85,42.491333,-18.641333,18.641333,,,,
15.166667,54.012733,-38.846066,38.846066,,,,
8.2,15.632658,-7.432658,7.432658,,,,
11.883333,22.94638,-11.063047,11.063047,,,,
7.4166665,17.38749,-9.9708235,9.9708235,,,,
5.3166666,6.939678,-1.6230114,1.6230114,,,,
23.116667,39.69069,-16.574023,16.574023,,,,
11.383333,21.274883,-9.89155,9.89155,,,,
13.366667,22.862411,-9.495744,9.495744,,,,
10.033334,15.404093,-5.370759,5.370759,,,,
24.516666,38.154255,-13.637589,13.637589,,,,
25.5,17.028263,8.471737,8.471737,,,,
8.8,16.078249,-7.278249,7.278249,,,,
20.3,15.551626,4.748374,4.748374,,,,
17.7,17.757504,-0.057504,0.057504,,,,
19.633333,13.28327,6.350063,6.350063,,,,
15.683333,17.518328,-1.834995,1.834995,,,,
24.566668,18.560793,6.005875,6.005875,,,,
104.95,67.36615,37.58385,37.58385,,,,
40.433334,44.157482,-3.724148,3.724148,,,,
11.75,12.171167,-0.421167,0.421167,,,,
7.4333334,10.640061,-3.2067276,3.2067276,,,,
9.433333,14.298535,-4.865202,4.865202,,,,
8.6,8.464131,0.135869,0.135869,,,,
54.1,47.697235,6.402765,6.402765,,,,
23.783333,52.210823,-28.42749,28.42749,,,,
9.9,20.836872,-10.936872,10.936872,,,,
9.783334,22.95403,-13.170696,13.170696,,,,
24.466667,34.435486,-9.968819,9.968819,,,,
35.85,45.109596,-9.259596,9.259596,,,,
40.266666,16.59175,23.674916,23.674916,,,,
5.15,11.305895,-6.155895,6.155895,,,,
6.65,5.608124,1.041876,1.041876,,,,
12.516666,35.89953,-23.382864,23.382864,,,,
67.78333,61.74901,6.03432,6.03432,,,,
10.85,5.725691,5.124309,5.124309,,,,
10.266666,10.065677,0.200989,0.200989,,,,
2.3833334,9.640439,-7.2571056,7.2571056,,,,
6.8,15.574011,-8.774011,8.774011,,,,
4.0666666,13.827766,-9.7610994,9.7610994,,,,
21.766666,50.608166,-28.8415,28.8415,,,,
35.266666,62.63357,-27.366904,27.366904,,,,
26.5,54.22554,-27.72554,27.72554,,,,
21,23.20369,-2.20369,2.20369,,,,
7.35,21.964546,-14.614546,14.614546,,,,
7.4,6.9947014,0.4052986,0.4052986,,,,
51.966667,77.809395,-25.842728,25.842728,,,,
9.166667,12.876696,-3.710029,3.710029,,,,
32.1,12.258045,19.841955,19.841955,,,,
7.3333335,19.56648,-12.2331465,12.2331465,,,,
18.633333,29.648901,-11.015568,11.015568,,,,
60.983334,81.403625,-20.420291,20.420291,,,,
12.95,11.556644,1.393356,1.393356,,,,
14.2,17.800838,-3.600838,3.600838,,,,
20.466667,55.842964,-35.376297,35.376297,,,,
52.85,89.9659,-37.1159,37.1159,,,,
58.083332,50.022747,8.060585,8.060585,,,,
2.2,4.9414425,-2.7414425,2.7414425,,,,
6,14.128587,-8.128587,8.128587,,,,
10.9,23.84968,-12.94968,12.94968,,,,
9.75,13.961637,-4.211637,4.211637,,,,
3.05,7.985141,-4.935141,4.935141,,,,
13.216666,16.424313,-3.207647,3.207647,,,,
13.666667,16.972124,-3.305457,3.305457,,,,
17.9,19.64169,-1.74169,1.74169,,,,
50.833332,57.08647,-6.253138,6.253138,,,,
3.4666667,4.722229,-1.2555623,1.2555623,,,,
26.083334,13.771584,12.31175,12.31175,,,,
18.2,31.958435,-13.758435,13.758435,,,,
26.65,30.738613,-4.088613,4.088613,,,,
2.0833333,3.7705662,-1.6872329,1.6872329,,,,
11.083333,21.632263,-10.54893,10.54893,,,,
26.916666,30.970877,-4.054211,4.054211,,,,
10.983334,24.212826,-13.229492,13.229492,,,,
54.633335,44.161617,10.471718,10.471718,,,,
12.066667,9.776011,2.290656,2.290656,,,,
17.516666,21.745659,-4.228993,4.228993,,,,
41.333332,64.35178,-23.018448,23.018448,,,,
8.116667,17.650578,-9.533911,9.533911,,,,
17.883333,18.382786,-0.499453,0.499453,,,,
4.8,9.926911,-5.126911,5.126911,,,,
7.516667,4.2350173,3.2816497,3.2816497,,,,
52.066666,43.611336,8.45533,8.45533,,,,
8.2,6.7822723,1.4177277,1.4177277,,,,
4.85,9.97595,-5.12595,5.12595,,,,
9.233334,14.343586,-5.110252,5.110252,,,,
29.733334,15.313854,14.41948,14.41948,,,,
37.066666,37.91109,-0.844424,0.844424,,,,
13.616667,6.0234547,7.5932123,7.5932123,,,,
18.2,22.649433,-4.449433,4.449433,,,,
32.5,24.573828,7.926172,7.926172,,,,
5.866667,6.3461876,-0.4795206,0.4795206,,,,
7.266667,12.376501,-5.109834,5.109834,,,,
13.733334,24.093937,-10.360603,10.360603,,,,
17.216667,43.282413,-26.065746,26.065746,,,,
23.15,28.921762,-5.771762,5.771762,,,,
5.983333,3.1555576,2.8277754,2.8277754,,,,
23.016666,25.392256,-2.37559,2.37559,,,,
3.6166666,8.493675,-4.8770084,4.8770084,,,,
25.033333,18.466467,6.566866,6.566866,,,,
25.3,26.679949,-1.379949,1.379949,,,,
16.05,46.227577,-30.177577,30.177577,,,,
19.016666,37.027718,-18.011052,18.011052,,,,
13,16.831715,-3.831715,3.831715,,,,
50.633335,37.746323,12.887012,12.887012,,,,
16.416666,33.472015,-17.055349,17.055349,,,,
5.35,5.4795065,-0.1295065,0.1295065,,,,
5.116667,16.760117,-11.64345,11.64345,,,,
42.516666,37.44681,5.069856,5.069856,,,,
7.5666666,16.45446,-8.8877934,8.8877934,,,,
7.9,10.666867,-2.766867,2.766867,,,,
4.6,2.6087828,1.9912172,1.9912172,,,,
11.683333,14.437077,-2.753744,2.753744,,,,
16.35,16.78028,-0.43028,0.43028,,,,
5.016667,28.041307,-23.02464,23.02464,,,,
13.2,30.636139,-17.436139,17.436139,,,,
6.0666666,6.235463,-0.1687964,0.1687964,,,,
9.9,34.804752,-24.904752,24.904752,,,,
17.533333,63.747284,-46.213951,46.213951,,,,
26.1,22.265892,3.834108,3.834108,,,,
17.583334,22.863678,-5.280344,5.280344,,,,
5.15,19.162987,-14.012987,14.012987,,,,
18.816668,25.569584,-6.752916,6.752916,,,,
56,62.527218,-6.527218,6.527218,,,,
5.1,7.4287167,-2.3287167,2.3287167,,,,
12.25,14.385334,-2.135334,2.135334,,,,
33.683334,28.942951,4.740383,4.740383,,,,
15.766666,41.354324,-25.587658,25.587658,,,,
10.8,5.924836,4.875164,4.875164,,,,
68.36667,79.0616,-10.69493,10.69493,,,,
11.216666,3.7199163,7.4967497,7.4967497,,,,
14.683333,37.170986,-22.487653,22.487653,,,,
8.733334,24.298683,-15.565349,15.565349,,,,
30.25,28.296198,1.953802,1.953802,,,,
7.95,14.982277,-7.032277,7.032277,,,,
14.733334,43.1597,-28.426366,28.426366,,,,
43.483334,10.919065,32.564269,32.564269,,,,
18.116667,46.17501,-28.058343,28.058343,,,,
13.8,12.253373,1.546627,1.546627,,,,
50.583332,24.652454,25.930878,25.930878,,,,
12.516666,19.210918,-6.694252,6.694252,,,,
14.683333,26.883732,-12.200399,12.200399,,,,
3.8833334,6.62112,-2.7377866,2.7377866,,,,
7.6,6.5774794,1.0225206,1.0225206,,,,
11.75,8.751955,2.998045,2.998045,,,,
5.1833334,12.401,-7.2176666,7.2176666,,,,
42.516666,74.08852,-31.571854,31.571854,,,,
23.1,17.949001,5.150999,5.150999,,,,
4.75,10.404312,-5.654312,5.654312,,,,
13.133333,19.548573,-6.41524,6.41524,,,,
3.9166667,7.9207067,-4.00404,4.00404,,,,
9.8,5.7668405,4.0331595,4.0331595,,,,
52.566666,42.352173,10.214493,10.214493,,,,
16.816668,21.289238,-4.47257,4.47257,,,,
14.116667,30.32116,-16.204493,16.204493,,,,
3.85,12.579487,-8.729487,8.729487,,,,
11.3,19.739214,-8.439214,8.439214,,,,
110.3,104.579185,5.720815,5.720815,,,,
5.05,10.507393,-5.457393,5.457393,,,,
7.2,9.543725,-2.343725,2.343725,,,,
31.85,31.077423,0.772577,0.772577,,,,
28.833334,30.551178,-1.717844,1.717844,,,,
7.7,11.19224,-3.49224,3.49224,,,,
4.633333,13.800753,-9.16742,9.16742,,,,
58.433334,64.03699,-5.603656,5.603656,,,,
21.3,41.69753,-20.39753,20.39753,,,,
10.766666,11.228819,-0.462153,0.462153,,,,
7.983333,7.0626945,0.9206385,0.9206385,,,,
29.416666,16.45393,12.962736,12.962736,,,,
12.466666,12.711518,-0.244852,0.244852,,,,
4.4666667,5.347329,-0.8806623,0.8806623,,,,
33.2,37.658504,-4.458504,4.458504,,,,
8.05,57.230713,-49.180713,49.180713,,,,
11.9,13.371269,-1.471269,1.471269,,,,
74.4,72.95676,1.44324,1.44324,,,,
7.2,9.162499,-1.962499,1.962499,,,,
14.066667,10.855404,3.211263,3.211263,,,,
7.5833335,15.683109,-8.0997755,8.0997755,,,,
4.366667,23.171967,-18.8053,18.8053,,,,
15.733334,25.796127,-10.062793,10.062793,,,,
29.166666,72.23073,-43.064064,43.064064,,,,
57.766666,61.492477,-3.725811,3.725811,,,,
64.98333,58.52911,6.45422,6.45422,,,,
13.433333,14.770836,-1.337503,1.337503,,,,
17.783333,23.768093,-5.98476,5.98476,,,,
16.783333,20.13127,-3.347937,3.347937,,,,
11.25,26.578356,-15.328356,15.328356,,,,
6.2,9.31245,-3.11245,3.11245,,,,
10.816667,16.533865,-5.717198,5.717198,,,,
11.183333,14.448519,-3.265186,3.265186,,,,
4.2,7.3850822,-3.1850822,3.1850822,,,,
20.1,20.896578,-0.796578,0.796578,,,,
5.4166665,4.5010552,0.9156113,0.9156113,,,,
17.3,15.587978,1.712022,1.712022,,,,
24.633333,27.698612,-3.065279,3.065279,,,,
19.366667,13.3105545,6.0561125,6.0561125,,,,
12.25,20.336092,-8.086092,8.086092,,,,
12.066667,6.740002,5.326665,5.326665,,,,
44.583332,43.314766,1.268566,1.268566,,,,
5,4.148364,0.851636,0.851636,,,,
13.233334,9.014193,4.219141,4.219141,,,,
11.25,23.303116,-12.053116,12.053116,,,,
16.95,11.88213,5.06787,5.06787,,,,
19.333334,15.075376,4.257958,4.257958,,,,
35.183334,23.044281,12.139053,12.139053,,,,
16.316668,20.571379,-4.254711,4.254711,,,,
15.416667,28.547428,-13.130761,13.130761,,,,
17.033333,37.032936,-19.999603,19.999603,,,,
6.1833334,3.5855188,2.5978146,2.5978146,,,,
14.666667,39.84877,-25.182103,25.182103,,,,
32.85,45.553707,-12.703707,12.703707,,,,
15.65,24.48846,-8.83846,8.83846,,,,
14.833333,38.27823,-23.444897,23.444897,,,,
41.416668,48.015358,-6.59869,6.59869,,,,
11.666667,18.812632,-7.145965,7.145965,,,,
5.366667,3.6134295,1.7532375,1.7532375,,,,
17.3,8.437679,8.862321,8.862321,,,,
14.5,17.571228,-3.071228,3.071228,,,,
11.05,15.801149,-4.751149,4.751149,,,,
3.5833333,27.387043,-23.8037097,23.8037097,,,,
18.716667,55.674065,-36.957398,36.957398,,,,
27.3,41.507786,-14.207786,14.207786,,,,
6.233333,16.469484,-10.236151,10.236151,,,,
10,10.307877,-0.307877,0.307877,,,,
6.516667,12.050333,-5.533666,5.533666,,,,
57.35,99.11772,-41.76772,41.76772,,,,
23.733334,27.144846,-3.411512,3.411512,,,,
7.4,9.767267,-2.367267,2.367267,,,,
15.316667,22.865705,-7.549038,7.549038,,,,
7.4,9.035625,-1.635625,1.635625,,,,
55.25,30.201149,25.048851,25.048851,,,,
20.3,33.5951,-13.2951,13.2951,,,,
43.666668,46.14544,-2.478772,2.478772,,,,
7.85,25.559273,-17.709273,17.709273,,,,
43.4,29.08524,14.31476,14.31476,,,,
9.4,12.968918,-3.568918,3.568918,,,,
37.966667,44.24839,-6.281723,6.281723,,,,
22.866667,31.245518,-8.378851,8.378851,,,,
32.966667,113.539536,-80.572869,80.572869,,,,
5.7833333,12.804089,-7.0207557,7.0207557,,,,
8.716666,18.402199,-9.685533,9.685533,,,,
13.383333,17.697369,-4.314036,4.314036,,,,
9.35,13.861293,-4.511293,4.511293,,,,
8.35,15.319442,-6.969442,6.969442,,,,
5.766667,19.772118,-14.005451,14.005451,,,,
26.466667,14.445868,12.020799,12.020799,,,,
15.816667,34.050407,-18.23374,18.23374,,,,
49.916668,25.70393,24.212738,24.212738,,,,
14.666667,10.877158,3.789509,3.789509,,,,
14.666667,12.673916,1.992751,1.992751,,,,
32.766666,28.899046,3.86762,3.86762,,,,
25.633333,21.719494,3.913839,3.913839,,,,
20.05,35.62906,-15.57906,15.57906,,,,
13.016666,7.707589,5.309077,5.309077,,,,
12.15,7.2003517,4.9496483,4.9496483,,,,
34.783333,58.08765,-23.304317,23.304317,,,,
4.1833334,6.4442205,-2.2608871,2.2608871,,,,
20.666666,47.936813,-27.270147,27.270147,,,,
13.666667,11.477552,2.189115,2.189115,,,,
18.866667,22.395672,-3.529005,3.529005,,,,
29.6,12.804327,16.795673,16.795673,,,,
10.45,21.613058,-11.163058,11.163058,,,,
18.816668,19.306435,-0.489767,0.489767,,,,
18.616667,30.232279,-11.615612,11.615612,,,,
26.55,65.25815,-38.70815,38.70815,,,,
31.633333,70.526306,-38.892973,38.892973,,,,
12,18.416021,-6.416021,6.416021,,,,
19.5,18.025335,1.474665,1.474665,,,,
19.216667,27.920227,-8.70356,8.70356,,,,
41.95,53.32145,-11.37145,11.37145,,,,
21.083334,32.76322,-11.679886,11.679886,,,,
15.3,29.389528,-14.089528,14.089528,,,,
15.3,26.71696,-11.41696,11.41696,,,,
15.533334,17.549595,-2.016261,2.016261,,,,
11.833333,12.41066,-0.577327,0.577327,,,,
14.216666,17.996801,-3.780135,3.780135,,,,
22,47.758068,-25.758068,25.758068,,,,
25.516666,49.19787,-23.681204,23.681204,,,,
59.3,55.38365,3.91635,3.91635,,,,
32.6,44.521053,-11.921053,11.921053,,,,
21.266666,26.296665,-5.029999,5.029999,,,,
21.766666,34.35428,-12.587614,12.587614,,,,
11.4,11.305363,0.094637,0.094637,,,,
4.383333,6.9268694,-2.5435364,2.5435364,,,,
7.983333,17.760517,-9.777184,9.777184,,,,
17.216667,19.196667,-1.98,1.98,,,,
26.9,28.974966,-2.074966,2.074966,,,,
33.683334,38.04527,-4.361936,4.361936,,,,
18.283333,10.970461,7.312872,7.312872,,,,
6.2833333,11.297716,-5.0143827,5.0143827,,,,
25.983334,42.02381,-16.040476,16.040476,,,,
5.7833333,5.529734,0.2535993,0.2535993,,,,
6.7833333,15.068986,-8.2856527,8.2856527,,,,
12.766666,47.73099,-34.964324,34.964324,,,,
21.65,30.014843,-8.364843,8.364843,,,,
6.1833334,6.7187576,-0.5354242,0.5354242,,,,
7.35,10.638489,-3.288489,3.288489,,,,
29.783333,15.630962,14.152371,14.152371,,,,
11.616667,22.795982,-11.179315,11.179315,,,,
18.616667,23.577335,-4.960668,4.960668,,,,
15.45,13.200623,2.249377,2.249377,,,,
8.883333,12.067411,-3.184078,3.184078,,,,
22.3,22.135822,0.164178,0.164178,,,,
5.616667,9.506286,-3.889619,3.889619,,,,
43.6,18.016277,25.583723,25.583723,,,,
17.133333,16.443842,0.689491,0.689491,,,,
11.383333,20.076162,-8.692829,8.692829,,,,
42.1,48.055603,-5.955603,5.955603,,,,
20.816668,25.414,-4.597332,4.597332,,,,
10.15,15.314165,-5.164165,5.164165,,,,
12.616667,14.050823,-1.434156,1.434156,,,,
29.416666,22.46185,6.954816,6.954816,,,,
38.966667,25.016174,13.950493,13.950493,,,,
40.8,59.570545,-18.770545,18.770545,,,,
31.716667,28.90473,2.811937,2.811937,,,,
17.65,41.30729,-23.65729,23.65729,,,,
6.4666667,24.074984,-17.6083173,17.6083173,,,,
18.366667,43.123474,-24.756807,24.756807,,,,
11,13.267827,-2.267827,2.267827,,,,
10.333333,22.695354,-12.362021,12.362021,,,,
43,8.968771,34.031229,34.031229,,,,
8.533334,15.302082,-6.768748,6.768748,,,,
21.366667,33.031826,-11.665159,11.665159,,,,
13.4,21.77636,-8.37636,8.37636,,,,
4.366667,5.260195,-0.893528,0.893528,,,,
43.05,46.260826,-3.210826,3.210826,,,,
19.266666,18.336132,0.930534,0.930534,,,,
12.133333,12.662132,-0.528799,0.528799,,,,
8.116667,2.5892684,5.5273986,5.5273986,,,,
67.2,79.759735,-12.559735,12.559735,,,,
21.183332,72.5344,-51.351068,51.351068,,,,
29.716667,69.88078,-40.164113,40.164113,,,,
5,12.599103,-7.599103,7.599103,,,,
15.716666,18.529764,-2.813098,2.813098,,,,
25.283333,29.239956,-3.956623,3.956623,,,,
9.916667,15.374306,-5.457639,5.457639,,,,
7.55,7.192629,0.357371,0.357371,,,,
10.466666,12.48736,-2.020694,2.020694,,,,
16.2,18.729198,-2.529198,2.529198,,,,
13.983334,19.844358,-5.861024,5.861024,,,,
27.2,23.743534,3.456466,3.456466,,,,
32.333332,35.177982,-2.84465,2.84465,,,,
3.2,5.8493814,-2.6493814,2.6493814,,,,
19.566668,30.579044,-11.012376,11.012376,,,,
22.1,15.478425,6.621575,6.621575,,,,
7.0833335,15.372274,-8.2889405,8.2889405,,,,
15.183333,14.311949,0.871384,0.871384,,,,
5.4166665,17.11229,-11.6956235,11.6956235,,,,
18.866667,32.464924,-13.598257,13.598257,,,,
33.616665,54.079605,-20.46294,20.46294,,,,
26.966667,55.888657,-28.92199,28.92199,,,,
19.8,15.923086,3.876914,3.876914,,,,
17.416666,12.137358,5.279308,5.279308,,,,
30.166666,33.101562,-2.934896,2.934896,,,,
37.166668,34.104786,3.061882,3.061882,,,,
45.15,45.02516,0.12484,0.12484,,,,
4.2833333,8.904684,-4.6213507,4.6213507,,,,
4.75,8.821392,-4.071392,4.071392,,,,
14.183333,35.850845,-21.667512,21.667512,,,,
14.666667,18.115381,-3.448714,3.448714,,,,
50.483334,49.794823,0.688511,0.688511,,,,
14.766666,21.88977,-7.123104,7.123104,,,,
7.7166667,19.345867,-11.6292003,11.6292003,,,,
12.816667,40.296223,-27.479556,27.479556,,,,
17.65,23.186678,-5.536678,5.536678,,,,
48.233334,107.90558,-59.672246,59.672246,,,,
47.183334,69.29883,-22.115496,22.115496,,,,
5.4,5.1598063,0.2401937,0.2401937,,,,
11.016666,16.358538,-5.341872,5.341872,,,,
15.45,29.213284,-13.763284,13.763284,,,,
77.36667,116.69122,-39.32455,39.32455,,,,
13.6,43.038635,-29.438635,29.438635,,,,
14.583333,15.958534,-1.375201,1.375201,,,,
43.35,45.723343,-2.373343,2.373343,,,,
3.6,5.8324127,-2.2324127,2.2324127,,,,
