label time,predicted time,diff,绝对差值平均,绝对差值标准差,,,
43.916668,89.816315,-45.899647,,,,,
41.4,73.532745,-32.132745,,,,,
12.466666,71.62158,-59.154914,,,,,
9.5,54.610374,-45.110374,,,,,
13.683333,50.694393,-37.01106,,,,,
9.55,21.582266,-12.032266,,,,,
27.116667,110.160805,-83.044138,,,,,
23.683332,68.95969,-45.276358,,,,,
16.016666,25.110676,-9.09401,,,,,
12,30.927015,-18.927015,,,,,
17.65,52.18756,-34.53756,,,,,
32,111.13029,-79.13029,,,,,
4.866667,68.93611,-64.069443,,,,,
5.116667,47.016678,-41.900011,,,,,
17.433332,92.5447,-75.111368,,,,,
13.216666,43.4433,-30.226634,,,,,
27.6,44.931877,-17.331877,,,,,
15.416667,54.93959,-39.522923,,,,,
17.2,56.182514,-38.982514,,,,,
14.6,46.73576,-32.13576,,,,,
31.75,55.147697,-23.397697,,,,,
10.266666,79.57112,-69.304454,,,,,
13.616667,57.08493,-43.468263,,,,,
21.65,102.310394,-80.660394,,,,,
5.45,23.235542,-17.785542,,,,,
33.35,116.55188,-83.20188,,,,,
33.133335,178.98955,-145.856215,,,,,
11.9,65.094246,-53.194246,,,,,
11.65,43.77031,-32.12031,,,,,
35.183334,80.842514,-45.65918,,,,,
14.15,57.81234,-43.66234,,,,,
15.183333,28.987728,-13.804395,,,,,
15.233334,44.25337,-29.020036,,,,,
8.55,42.94768,-34.39768,,,,,
2.75,48.945923,-46.195923,,,,,
93.98333,152.18317,-58.19984,,,,,
11.8,25.70716,-13.90716,,,,,
5.4666667,47.16925,-41.7025833,,,,,
9.216666,32.07998,-22.863314,,,,,
22.983334,71.50717,-48.523836,,,,,
37.15,111.00198,-73.85198,,,,,
3.1166666,40.54117,-37.4245034,,,,,
9.35,63.133057,-53.783057,,,,,
70.38333,113.41201,-43.02868,,,,,
9.166667,54.823822,-45.657155,,,,,
5.116667,36.196014,-31.079347,,,,,
43.866665,104.99655,-61.129885,,,,,
24.733334,84.23871,-59.505376,,,,,
28.366667,15.05213,13.314537,,,,,
51.883335,131.53036,-79.647025,,,,,
9.7,40.166603,-30.466603,,,,,
26.55,118.09266,-91.54266,,,,,
9.666667,39.61663,-29.949963,,,,,
7.0666666,41.95878,-34.8921134,,,,,
7.9333334,62.444294,-54.5109606,,,,,
84.183334,100.60264,-16.419306,,,,,
10.333333,43.59144,-33.258107,,,,,
9.733334,44.55111,-34.817776,,,,,
6.85,32.719765,-25.869765,,,,,
6.616667,58.92686,-52.310193,,,,,
3.2,47.824394,-44.624394,,,,,
16.416666,74.044556,-57.62789,,,,,
5.383333,19.43133,-14.047997,,,,,
16.9,78.257095,-61.357095,,,,,
117.88333,190.25159,-72.36826,,,,,
63.8,132.2398,-68.4398,,,,,
12.183333,50.00731,-37.823977,,,,,
17.433332,82.69031,-65.256978,,,,,
14,47.667442,-33.667442,,,,,
12.133333,36.093056,-23.959723,,,,,
7.983333,52.086613,-44.10328,,,,,
8.216666,38.10199,-29.885324,,,,,
33.683334,90.87709,-57.193756,,,,,
21.733334,45.658066,-23.924732,,,,,
23.25,65.7729,-42.5229,,,,,
23.033333,102.74277,-79.709437,,,,,
6.9,41.137383,-34.237383,,,,,
5.9333334,76.68467,-70.7513366,,,,,
10.983334,26.32703,-15.343696,,,,,
7.4,41.738274,-34.338274,,,,,
5.3166666,13.677562,-8.3608954,,,,,
8.383333,40.5952,-32.211867,,,,,
12.066667,55.088894,-43.022227,,,,,
21.6,65.709785,-44.109785,,,,,
75.583336,133.48886,-57.905524,,,,,
29.216667,62.402664,-33.185997,,,,,
2.9833333,19.937075,-16.9537417,,,,,
40.716667,89.2563,-48.539633,,,,,
14.916667,61.111553,-46.194886,,,,,
29.95,99.56385,-69.61385,,,,,
39.6,58.648247,-19.048247,,,,,
10.7,49.622845,-38.922845,,,,,
35.933334,115.73607,-79.802736,,,,,
6.983333,35.844204,-28.860871,,,,,
19.966667,106.20011,-86.233443,,,,,
75.2,152.29837,-77.09837,,,,,
3.9333334,11.016327,-7.0829936,,,,,
10.75,42.823013,-32.073013,,,,,
11.6,35.815468,-24.215468,,,,,
9.666667,36.316704,-26.650037,,,,,
3.1333334,62.409187,-59.2758536,,,,,
7.383333,28.345278,-20.961945,,,,,
4.366667,74.33008,-69.963413,,,,,
28.25,118.287125,-90.037125,,,,,
6.133333,14.201462,-8.068129,,,,,
35.783333,107.01877,-71.235437,,,,,
13.416667,50.600174,-37.183507,,,,,
8,42.0536,-34.0536,,,,,
11.233334,79.72285,-68.489516,,,,,
15.116667,79.82711,-64.710443,,,,,
17.9,62.548347,-44.648347,,,,,
35.85,75.3923,-39.5423,,,,,
21.266666,41.957405,-20.690739,,,,,
25.533333,75.39858,-49.865247,,,,,
23.783333,76.44758,-52.664247,,,,,
14.933333,15.931706,-0.998373,,,,,
18.933332,36.71223,-17.778898,,,,,
7,19.026901,-12.026901,,,,,
22.183332,55.856766,-33.673434,,,,,
17.266666,81.694496,-64.42783,,,,,
6.8333335,16.688622,-9.8552885,,,,,
27.833334,102.9038,-75.070466,,,,,
15.316667,67.33377,-52.017103,,,,,
11.333333,30.898304,-19.564971,,,,,
5.116667,40.306644,-35.189977,,,,,
13.616667,70.53311,-56.916443,,,,,
10.266666,25.93792,-15.671254,,,,,
20.2,58.319214,-38.119214,,,,,
23.116667,25.403952,-2.287285,,,,,
22.516666,121.88083,-99.364164,,,,,
16.25,64.65469,-48.40469,,,,,
4.4,59.66945,-55.26945,,,,,
27.883333,51.52659,-23.643257,,,,,
26.266666,85.897705,-59.631039,,,,,
3.4666667,55.28782,-51.8211533,,,,,
8.1,54.093987,-45.993987,,,,,
5.733333,20.30112,-14.567787,,,,,
16.133333,48.03258,-31.899247,,,,,
18.75,52.529377,-33.779377,,,,,
11.616667,57.3033,-45.686633,,,,,
2.7166667,50.003082,-47.2864153,,,,,
10.2,24.754154,-14.554154,,,,,
8.866667,64.159454,-55.292787,,,,,
17.5,65.23495,-47.73495,,,,,
19.45,46.951607,-27.501607,,,,,
18.2,46.89122,-28.69122,,,,,
71.03333,88.11272,-17.07939,,,,,
18.983334,57.488415,-38.505081,,,,,
12.716666,51.267345,-38.550679,,,,,
19.283333,62.41825,-43.134917,,,,,
44.95,128.93045,-83.98045,,,,,
60.466667,111.45052,-50.983853,,,,,
22.166666,26.556114,-4.389448,,,,,
18.283333,85.69386,-67.410527,,,,,
2.35,44.339817,-41.989817,,,,,
5.516667,72.082756,-66.566089,,,,,
64,165.38884,-101.38884,,,,,
86,175.777,-89.777,,,,,
7.516667,39.753902,-32.237235,,,,,
2.3833334,12.554817,-10.1714836,,,,,
35.383335,60.34557,-24.962235,,,,,
15.783334,70.97518,-55.191846,,,,,
33.066666,75.81502,-42.748354,,,,,
22.3,37.416756,-15.116756,,,,,
9.4,55.38468,-45.98468,,,,,
9.033334,60.332817,-51.299483,,,,,
11.15,53.162052,-42.012052,,,,,
13.033334,48.890472,-35.857138,,,,,
30.783333,33.62668,-2.843347,,,,,
43.566666,120.870125,-77.303459,,,,,
18.983334,104.04059,-85.057256,,,,,
59,93.46405,-34.46405,,,,,
15.033334,73.17758,-58.144246,,,,,
9.916667,75.53406,-65.617393,,,,,
8.85,47.317627,-38.467627,,,,,
8.75,37.733223,-28.983223,,,,,
10.633333,13.668356,-3.035023,,,,,
20.366667,88.16794,-67.801273,,,,,
4,35.187805,-31.187805,,,,,
8.216666,48.256638,-40.039972,,,,,
18.116667,117.12996,-99.013293,,,,,
8.9,32.821495,-23.921495,,,,,
26.9,94.302376,-67.402376,,,,,
13.016666,96.24939,-83.232724,,,,,
7.7833333,14.128152,-6.3448187,,,,,
37.516666,127.848206,-90.33154,,,,,
10.7,30.929317,-20.229317,,,,,
22.516666,109.4534,-86.936734,,,,,
30.616667,98.06967,-67.453003,,,,,
13.8,74.50082,-60.70082,,,,,
40.533333,98.3521,-57.818767,,,,,
23.383333,21.167381,2.215952,,,,,
4.4,3.1107864,1.2892136,,,,,
4.9666667,68.64364,-63.6769733,,,,,
57.75,115.7157,-57.9657,,,,,
13.35,71.29725,-57.94725,,,,,
17.1,51.400043,-34.300043,,,,,
23.333334,78.833435,-55.500101,,,,,
6.4,46.73704,-40.33704,,,,,
26.15,62.765965,-36.615965,,,,,
14,48.34589,-34.34589,,,,,
30,91.26617,-61.26617,,,,,
11.866667,61.47759,-49.610923,,,,,
25.566668,73.24803,-47.681362,,,,,
5.5,30.07632,-24.57632,,,,,
15.183333,64.93011,-49.746777,,,,,
9.033334,71.34143,-62.308096,,,,,
13.016666,86.266335,-73.249669,,,,,
12.616667,10.257008,2.359659,,,,,
22.65,69.041855,-46.391855,,,,,
16.35,66.514,-50.164,,,,,
9.1,53.738068,-44.638068,,,,,
7.75,43.39018,-35.64018,,,,,
4.9166665,74.243256,-69.3265895,,,,,
3.2333333,71.717804,-68.4844707,,,,,
19.666666,51.43763,-31.770964,,,,,
20.1,40.456413,-20.356413,,,,,
9.5,71.49915,-61.99915,,,,,
18.333334,68.11426,-49.780926,,,,,
21.2,63.84668,-42.64668,,,,,
20.65,112.63392,-91.98392,,,,,
8.433333,24.947632,-16.514299,,,,,
10.5,75.20899,-64.70899,,,,,
10,34.487442,-24.487442,,,,,
14.733334,52.735855,-38.002521,,,,,
17.416666,114.12846,-96.711794,,,,,
15.75,41.81019,-26.06019,,,,,
18.866667,102.586266,-83.719599,,,,,
14.466666,64.9623,-50.495634,,,,,
16.066668,95.96416,-79.897492,,,,,
9.166667,46.136063,-36.969396,,,,,
4.483333,22.953888,-18.470555,,,,,
3.0166667,14.668976,-11.6523093,,,,,
11.533334,67.60256,-56.069226,,,,,
66.98333,102.13665,-35.15332,,,,,
22.133333,121.26436,-99.131027,,,,,
4.75,41.784565,-37.034565,,,,,
14.383333,67.38703,-53.003697,,,,,
7.6,38.07944,-30.47944,,,,,
7.3333335,49.843754,-42.5104205,,,,,
13.983334,41.474857,-27.491523,,,,,
29.75,78.52688,-48.77688,,,,,
17.216667,31.345541,-14.128874,,,,,
3.85,29.803759,-25.953759,,,,,
4.766667,82.623,-77.856333,,,,,
18.983334,98.00476,-79.021426,,,,,
7.25,44.97166,-37.72166,,,,,
5.4,29.894772,-24.494772,,,,,
21.183332,67.82696,-46.643628,,,,,
11.2,46.61959,-35.41959,,,,,
23.9,54.698425,-30.798425,,,,,
48.25,59.134697,-10.884697,,,,,
11.366667,29.272844,-17.906177,,,,,
17.266666,40.984306,-23.71764,,,,,
6.133333,58.770947,-52.637614,,,,,
6.483333,63.747,-57.263667,,,,,
18.633333,34.81232,-16.178987,,,,,
26.983334,76.47266,-49.489326,,,,,
18.5,73.399536,-54.899536,,,,,
23.783333,72.054184,-48.270851,,,,,
19.833334,61.743614,-41.91028,,,,,
91.71667,191.81534,-100.09867,,,,,
15.233334,47.05201,-31.818676,,,,,
11.083333,65.978,-54.894667,,,,,
5.4166665,16.931126,-11.5144595,,,,,
2.3833334,42.084045,-39.7007116,,,,,
18.95,25.818968,-6.868968,,,,,
4.9666667,52.732117,-47.7654503,,,,,
48.7,111.45636,-62.75636,,,,,
64.7,96.615845,-31.915845,,,,,
8.616667,52.960026,-44.343359,,,,,
6.05,33.43929,-27.38929,,,,,
28.383333,68.36665,-39.983317,,,,,
6.6,51.215042,-44.615042,,,,,
8.216666,26.674473,-18.457807,,,,,
7.6,28.749943,-21.149943,,,,,
4.383333,27.852509,-23.469176,,,,,
11.083333,69.92595,-58.842617,,,,,
21.533333,104.29184,-82.758507,,,,,
16.183332,48.45433,-32.270998,,,,,
10.083333,10.456949,-0.373616,,,,,
9.1,27.775745,-18.675745,,,,,
13.316667,71.1202,-57.803533,,,,,
2.5166667,34.95159,-32.4349233,,,,,
63.033333,135.46161,-72.428277,,,,,
33.9,89.248055,-55.348055,,,,,
29.166666,101.28284,-72.116174,,,,,
50.833332,143.9816,-93.148268,,,,,
94.566666,148.36626,-53.799594,,,,,
6.233333,33.758625,-27.525292,,,,,
46.3,114.000626,-67.700626,,,,,
33.783333,52.994514,-19.211181,,,,,
32.3,83.263245,-50.963245,,,,,
3.9333334,35.159653,-31.2263196,,,,,
11.366667,38.87407,-27.507403,,,,,
9.233334,52.57548,-43.342146,,,,,
6.3333335,8.721102,-2.3877685,,,,,
34.183334,76.09798,-41.914646,,,,,
36.183334,61.646706,-25.463372,,,,,
27.616667,107.99007,-80.373403,,,,,
23.55,97.65953,-74.10953,,,,,
16.733334,96.38308,-79.649746,,,,,
26.916666,113.552635,-86.635969,,,,,
26.783333,83.94137,-57.158037,,,,,
9.833333,49.675674,-39.842341,,,,,
40.7,138.01593,-97.31593,,,,,
16.916666,50.95999,-34.043324,,,,,
17.483334,78.24912,-60.765786,,,,,
10.533334,34.69433,-24.160996,,,,,
2.4166667,52.218327,-49.8016603,,,,,
19.433332,20.062761,-0.629429,,,,,
20.1,110.22826,-90.12826,,,,,
11.883333,66.841446,-54.958113,,,,,
25.566668,155.66959,-130.102922,,,,,
65.65,174.38008,-108.73008,,,,,
9.9,46.202778,-36.302778,,,,,
25.133333,133.28513,-108.151797,,,,,
4.75,27.42286,-22.67286,,,,,
12.916667,80.69371,-67.777043,,,,,
11.9,59.06855,-47.16855,,,,,
31.083334,45.883064,-14.79973,,,,,
9.2,46.97493,-37.77493,,,,,
12.366667,80.897705,-68.531038,,,,,
18.516666,75.24402,-56.727354,,,,,
16.116667,73.926216,-57.809549,,,,,
8.266666,34.79086,-26.524194,,,,,
26.183332,81.424484,-55.241152,,,,,
18.766666,55.805294,-37.038628,,,,,
27.766666,53.82983,-26.063164,,,,,
6.55,58.090317,-51.540317,,,,,
10.216666,36.8034,-26.586734,,,,,
24.433332,81.44979,-57.016458,,,,,
26.466667,92.078705,-65.612038,,,,,
17.05,105.91518,-88.86518,,,,,
11.483334,61.75465,-50.271316,,,,,
6.7833333,66.57579,-59.7924567,,,,,
2.55,17.553854,-15.003854,,,,,
32.766666,106.7316,-73.964934,,,,,
11.133333,66.31286,-55.179527,,,,,
16.2,76.64615,-60.44615,,,,,
2.9666667,10.536189,-7.5695223,,,,,
10.316667,47.436077,-37.11941,,,,,
34.816666,67.812355,-32.995689,,,,,
4,38.51503,-34.51503,,,,,
15.216666,78.98704,-63.770374,,,,,
19.316668,82.37901,-63.062342,,,,,
8.1,77.904015,-69.804015,,,,,
14.983334,62.387856,-47.404522,,,,,
53.666668,121.85064,-68.183972,,,,,
11.05,64.80662,-53.75662,,,,,
14.3,86.4496,-72.1496,,,,,
7.2833333,78.87803,-71.5946967,,,,,
39.7,109.681076,-69.981076,,,,,
16.516666,43.371735,-26.855069,,,,,
5.616667,67.33178,-61.715113,,,,,
5.4166665,51.276447,-45.8597805,,,,,
38.1,79.36202,-41.26202,,,,,
5.866667,50.049686,-44.183019,,,,,
6.95,51.50591,-44.55591,,,,,
20.616667,42.363544,-21.746877,,,,,
19.183332,24.791147,-5.607815,,,,,
12.566667,20.990612,-8.423945,,,,,
37.016666,98.67343,-61.656764,,,,,
9.033334,49.93966,-40.906326,,,,,
3.6666667,49.15167,-45.4850033,,,,,
21.85,84.731445,-62.881445,,,,,
7.233333,33.51528,-26.281947,,,,,
3.6,34.981167,-31.381167,,,,,
76.316666,103.82437,-27.507704,,,,,
9.1,40.865707,-31.765707,,,,,
10.2,29.112377,-18.912377,,,,,
11,38.36216,-27.36216,,,,,
4.7166667,37.07777,-32.3611033,,,,,
20.8,63.814926,-43.014926,,,,,
7.3333335,56.45912,-49.1257865,,,,,
20.566668,45.989452,-25.422784,,,,,
9.483334,47.62642,-38.143086,,,,,
20.683332,84.80703,-64.123698,,,,,
44.233334,95.25932,-51.025986,,,,,
29.45,80.97432,-51.52432,,,,,
13.416667,64.783325,-51.366658,,,,,
45.333332,126.84656,-81.513228,,,,,
64.8,131.96136,-67.16136,,,,,
13.366667,52.7416,-39.374933,,,,,
14.7,54.923782,-40.223782,,,,,
15.75,51.088673,-35.338673,,,,,
16.183332,77.10511,-60.921778,,,,,
6.6,27.04517,-20.44517,,,,,
16.5,73.462654,-56.962654,,,,,
39.016666,112.59917,-73.582504,,,,,
23.066668,60.44937,-37.382702,,,,,
5.233333,48.687073,-43.45374,,,,,
7,24.69105,-17.69105,,,,,
22.916666,93.50535,-70.588684,,,,,
32.766666,85.52117,-52.754504,,,,,
13.883333,44.325214,-30.441881,,,,,
29.966667,86.350555,-56.383888,,,,,
8.416667,57.428154,-49.011487,,,,,
17.266666,60.96428,-43.697614,,,,,
11.533334,27.118597,-15.585263,,,,,
9.583333,53.49726,-43.913927,,,,,
39.816666,71.49273,-31.676064,,,,,
8.516666,22.26219,-13.745524,,,,,
15.55,57.479675,-41.929675,,,,,
19.316668,67.964905,-48.648237,,,,,
14.2,54.030403,-39.830403,,,,,
37.983334,113.72964,-75.746306,,,,,
8.166667,48.606647,-40.43998,,,,,
7.983333,19.45848,-11.475147,,,,,
14.466666,64.483765,-50.017099,,,,,
15.4,25.962856,-10.562856,,,,,
6.05,45.683304,-39.633304,,,,,
17.866667,91.56712,-73.700453,,,,,
22.416666,78.77717,-56.360504,,,,,
16.983334,30.705587,-13.722253,,,,,
9.533334,56.59924,-47.065906,,,,,
19.966667,69.035065,-49.068398,,,,,
14.083333,36.408653,-22.32532,,,,,
30.166666,108.75364,-78.586974,,,,,
26.6,70.46402,-43.86402,,,,,
17.616667,67.71623,-50.099563,,,,,
12.166667,43.088867,-30.9222,,,,,
8.6,83.06251,-74.46251,,,,,
15,82.13791,-67.13791,,,,,
17.166666,64.484856,-47.31819,,,,,
44.55,98.30406,-53.75406,,,,,
12.083333,68.51663,-56.433297,,,,,
22,87.26459,-65.26459,,,,,
11.916667,55.881226,-43.964559,,,,,
35.916668,84.793236,-48.876568,,,,,
53.966667,162.26253,-108.295863,,,,,
11.55,83.204636,-71.654636,,,,,
8.05,32.762794,-24.712794,,,,,
20.683332,41.893154,-21.209822,,,,,
16.016666,70.16924,-54.152574,,,,,
7.7833333,48.90739,-41.1240567,,,,,
17.316668,77.6813,-60.364632,,,,,
18.966667,82.45125,-63.484583,,,,,
5.9333334,56.447147,-50.5138136,,,,,
4.8,45.762848,-40.962848,,,,,
20.533333,56.019844,-35.486511,,,,,
10.983334,30.214226,-19.230892,,,,,
21.15,67.99306,-46.84306,,,,,
5,44.722523,-39.722523,,,,,
44.05,94.8755,-50.8255,,,,,
5,25.51708,-20.51708,,,,,
31.683332,120.595634,-88.912302,,,,,
18.65,74.22117,-55.57117,,,,,
7.8166666,16.023212,-8.2065454,,,,,
17.9,82.33179,-64.43179,,,,,
10.783334,23.742594,-12.95926,,,,,
45.183334,85.41853,-40.235196,,,,,
5.3166666,61.102467,-55.7858004,,,,,
8.383333,64.98039,-56.597057,,,,,
2.1,34.18345,-32.08345,,,,,
26,73.79106,-47.79106,,,,,
6.016667,21.175564,-15.158897,,,,,
19.133333,118.59471,-99.461377,,,,,
9.216666,17.464249,-8.247583,,,,,
7.0833335,39.123043,-32.0397095,,,,,
8.216666,35.681465,-27.464799,,,,,
46.566666,76.951935,-30.385269,,,,,
2.0833333,22.721016,-20.6376827,,,,,
5.016667,39.650547,-34.63388,,,,,
5.5,16.757801,-11.257801,,,,,
34.8,80.16935,-45.36935,,,,,
8.233334,34.319164,-26.08583,,,,,
33.316666,82.87517,-49.558504,,,,,
5,28.051113,-23.051113,,,,,
5.266667,28.608978,-23.342311,,,,,
11.8,33.05789,-21.25789,,,,,
10,38.83454,-28.83454,,,,,
11.75,24.936014,-13.186014,,,,,
11.866667,52.935158,-41.068491,,,,,
8.183333,53.573578,-45.390245,,,,,
74.4,118.649734,-44.249734,,,,,
11.85,98.95349,-87.10349,,,,,
5.15,17.12336,-11.97336,,,,,
11.683333,55.98508,-44.301747,,,,,
7.366667,47.010765,-39.644098,,,,,
28.766666,48.838924,-20.072258,,,,,
11.283334,58.42817,-47.144836,,,,,
11.4,57.070293,-45.670293,,,,,
14.533334,47.111107,-32.577773,,,,,
10.083333,110.41477,-100.331437,,,,,
14.216666,50.05242,-35.835754,,,,,
22,86.3899,-64.3899,,,,,
8.466666,55.038345,-46.571679,,,,,
14.283334,43.5595,-29.276166,,,,,
17.033333,32.692574,-15.659241,,,,,
14.833333,55.030422,-40.197089,,,,,
18.816668,37.24177,-18.425102,,,,,
4.866667,57.45239,-52.585723,,,,,
44.366665,100.1332,-55.766535,,,,,
28.683332,57.81881,-29.135478,,,,,
28.766666,65.69742,-36.930754,,,,,
10.816667,21.480543,-10.663876,,,,,
17.1,59.6296,-42.5296,,,,,
27.166666,116.73026,-89.563594,,,,,
10.866667,77.071045,-66.204378,,,,,
16.633333,81.37475,-64.741417,,,,,
11.966666,66.00389,-54.037224,,,,,
16.95,131.91397,-114.96397,,,,,
24.366667,94.529755,-70.163088,,,,,
2.3166666,13.35286,-11.0361934,,,,,
67.2,182.48967,-115.28967,,,,,
15.7,112.124466,-96.424466,,,,,
26.95,107.8303,-80.8803,,,,,
7.6666665,39.025955,-31.3592885,,,,,
57.216667,139.65872,-82.442053,,,,,
34.583332,141.58362,-107.000288,,,,,
40.783333,109.81356,-69.030227,,,,,
10.983334,30.275242,-19.291908,,,,,
2,11.442993,-9.442993,,,,,
8.166667,51.745968,-43.579301,,,,,
15.8,57.136116,-41.336116,,,,,
40.55,91.4089,-50.8589,,,,,
25.816668,49.933495,-24.116827,,,,,
23.616667,53.009815,-29.393148,,,,,
10.216666,59.090324,-48.873658,,,,,
26.433332,92.02697,-65.593638,,,,,
36.65,61.62191,-24.97191,,,,,
12.6,27.59127,-14.99127,,,,,
15.966666,79.43878,-63.472114,,,,,
6.6833334,29.449106,-22.7657726,,,,,
11.033334,106.06051,-95.027176,,,,,
24.183332,115.02814,-90.844808,,,,,
16.983334,76.496826,-59.513492,,,,,
11.75,34.223167,-22.473167,,,,,
15.633333,108.14138,-92.508047,,,,,
6.266667,76.87252,-70.605853,,,,,
9.966666,76.54739,-66.580724,,,,,
17.683332,56.140114,-38.456782,,,,,
45.333332,128.02228,-82.688948,,,,,
17.733334,45.888893,-28.155559,,,,,
6.016667,29.317808,-23.301141,,,,,
17.433332,61.649773,-44.216441,,,,,
6.4666667,31.184313,-24.7176463,,,,,
9.5,76.65358,-67.15358,,,,,
9.75,23.108788,-13.358788,,,,,
61.35,93.20982,-31.85982,,,,,
6.7833333,49.151806,-42.3684727,,,,,
21.366667,60.831688,-39.465021,,,,,
16.066668,67.81923,-51.752562,,,,,
20.883333,53.570637,-32.687304,,,,,
31.85,58.5134,-26.6634,,,,,
18.166666,74.95377,-56.787104,,,,,
13,61.58484,-48.58484,,,,,
20.183332,35.76198,-15.578648,,,,,
13.9,68.42479,-54.52479,,,,,
12.983334,54.158134,-41.1748,,,,,
33.516666,75.780266,-42.2636,,,,,
18.683332,63.04152,-44.358188,,,,,
17.55,94.86804,-77.31804,,,,,
17.233334,76.79092,-59.557586,,,,,
16.25,91.24437,-74.99437,,,,,
8.216666,71.22643,-63.009764,,,,,
41.5,152.46051,-110.96051,,,,,
27.616667,91.92006,-64.303393,,,,,
12.816667,64.44954,-51.632873,,,,,
24.266666,58.86353,-34.596864,,,,,
10.966666,32.836952,-21.870286,,,,,
19.783333,67.897705,-48.114372,,,,,
14.55,69.865,-55.315,,,,,
55.916668,128.77426,-72.857592,,,,,
7.016667,19.979952,-12.963285,,,,,
12.65,71.973366,-59.323366,,,,,
11.55,68.60768,-57.05768,,,,,
11.916667,45.13301,-33.216343,,,,,
40.133335,97.9773,-57.843965,,,,,
7,75.94388,-68.94388,,,,,
19.883333,52.619984,-32.736651,,,,,
58.083332,102.374146,-44.290814,,,,,
26.983334,78.04324,-51.059906,,,,,
16.383333,70.19179,-53.808457,,,,,
15.3,77.57912,-62.27912,,,,,
32.633335,67.6629,-35.029565,,,,,
27.783333,113.99335,-86.210017,,,,,
13.083333,69.95533,-56.871997,,,,,
20.033333,77.7209,-57.687567,,,,,
16.983334,111.074036,-94.090702,,,,,
36.133335,89.164276,-53.030941,,,,,
10.183333,39.14855,-28.965217,,,,,
17.65,80.62872,-62.97872,,,,,
19.633333,30.276154,-10.642821,,,,,
20.183332,68.20008,-48.016748,,,,,
18.116667,51.254513,-33.137846,,,,,
11.933333,63.804893,-51.87156,,,,,
25.25,110.47772,-85.22772,,,,,
20.983334,90.86657,-69.883236,,,,,
11.716666,47.39522,-35.678554,,,,,
8.45,38.351227,-29.901227,,,,,
27.033333,33.221504,-6.188171,,,,,
4.7166667,29.243929,-24.5272623,,,,,
9.233334,34.069042,-24.835708,,,,,
4.983333,40.5226,-35.539267,,,,,
3.45,42.24318,-38.79318,,,,,
40.8,110.4904,-69.6904,,,,,
33.6,72.24146,-38.64146,,,,,
13.85,74.826225,-60.976225,,,,,
7.35,16.566288,-9.216288,,,,,
11.55,54.96631,-43.41631,,,,,
71.11667,108.81061,-37.69394,,,,,
5,40.54531,-35.54531,,,,,
95,125.05524,-30.05524,,,,,
32.666668,86.73865,-54.071982,,,,,
6.4,34.13084,-27.73084,,,,,
65.71667,154.16425,-88.44758,,,,,
25.416666,85.46662,-60.049954,,,,,
21.4,85.24086,-63.84086,,,,,
30.5,79.210396,-48.710396,,,,,
5,47.75476,-42.75476,,,,,
29.583334,65.32504,-35.741706,,,,,
26.966667,110.67746,-83.710793,,,,,
12.066667,37.420906,-25.354239,,,,,
46.733334,98.48777,-51.754436,,,,,
14.283334,38.72822,-24.444886,,,,,
36.583332,96.94162,-60.358288,,,,,
24.4,54.303825,-29.903825,,,,,
9,61.88184,-52.88184,,,,,
6.266667,62.698677,-56.43201,,,,,
2.75,37.73654,-34.98654,,,,,
7.5833335,63.180588,-55.5972545,,,,,
14.583333,30.258875,-15.675542,,,,,
42.683334,61.94172,-19.258386,,,,,
14.75,78.95836,-64.20836,,,,,
9.783334,47.055862,-37.272528,,,,,
71.23333,184.58292,-113.34959,,,,,
9.533334,58.39638,-48.863046,,,,,
10.783334,43.0016,-32.218266,,,,,
12.816667,57.77394,-44.957273,,,,,
13.716666,43.87164,-30.154974,,,,,
63.783333,154.69598,-90.912647,,,,,
14.5,69.81614,-55.31614,,,,,
35,70.78451,-35.78451,,,,,
9.183333,57.35733,-48.173997,,,,,
4.0833335,34.90408,-30.8207465,,,,,
12.616667,85.73033,-73.113663,,,,,
11.8,66.671265,-54.871265,,,,,
21.4,100.07779,-78.67779,,,,,
6.7833333,15.92986,-9.1465267,,,,,
7.366667,51.246452,-43.879785,,,,,
4.983333,38.957928,-33.974595,,,,,
20.983334,135.27762,-114.294286,,,,,
18.55,119.39217,-100.84217,,,,,
12.216666,48.30767,-36.091004,,,,,
9.183333,30.13651,-20.953177,,,,,
27,126.43623,-99.43623,,,,,
10.916667,92.635086,-81.718419,,,,,
23.8,54.57446,-30.77446,,,,,
6.366667,78.33982,-71.973153,,,,,
7.35,56.868435,-49.518435,,,,,
8.933333,37.33307,-28.399737,,,,,
6.133333,47.83701,-41.703677,,,,,
55.55,133.00792,-77.45792,,,,,
5.2833333,31.003248,-25.7199147,,,,,
17.366667,101.8546,-84.487933,,,,,
12.533334,41.89902,-29.365686,,,,,
11.4,50.76528,-39.36528,,,,,
3.3833334,23.28565,-19.9023166,,,,,
47.266666,134.69402,-87.427354,,,,,
10.383333,52.2366,-41.853267,,,,,
7,43.877354,-36.877354,,,,,
48.516666,104.70375,-56.187084,,,,,
8.983334,31.100407,-22.117073,,,,,
17.466667,36.383904,-18.917237,,,,,
31.366667,96.559586,-65.192919,,,,,
22.383333,94.87334,-72.490007,,,,,
6.233333,23.883446,-17.650113,,,,,
15.983334,83.65001,-67.666676,,,,,
26.083334,98.10557,-72.022236,,,,,
5.5,56.194603,-50.694603,,,,,
27.616667,37.780045,-10.163378,,,,,
18.016666,57.34238,-39.325714,,,,,
