,label,predicted,,,±ê×¼²î
3426,8.9,53.679066,-44.779066,,
3427,30.783333,64.757,-33.973667,,
3428,12.916667,34.403915,-21.487248,,
3429,29.3,46.503372,-17.203372,,
3430,32.4,17.725922,14.674078,,
3431,56.033333,2,54.033333,,
3432,4.116667,45.83,-41.713333,,
3433,20.516666,43.098236,-22.58157,,
3434,21.45,64.30216,-42.85216,,
3435,14.983334,36.609962,-21.626628,,
3436,8.966666,22.57299,-13.606324,,
3437,16.85,10.724239,6.125761,,
3438,6.983333,9.338196,-2.354863,,
3439,11.05,33.063072,-22.013072,,
3440,40.383335,60.676346,-20.293011,,
3441,3.5166667,3.9414425,-0.4247758,,
3442,33.733334,49.880005,-16.146671,,
3443,12.066667,37.3975,-25.330833,,
3444,13.666667,47.73984,-34.073173,,
3445,29.833334,14.113632,15.719702,,
3446,10,2,8,,
3447,15,5.924324,9.075676,,
3448,5.383333,50.279118,-44.895785,,
3449,22.35,11.2535515,11.0964485,,
3450,8.65,46.20399,-37.55399,,
3451,14.666667,48.88636,-34.219693,,
3452,7.6,45.426384,-37.826384,,
3453,15.066667,50.108654,-35.041987,,
3454,45.1,30.847763,14.252237,,
3455,9.95,88.38997,-78.43997,,
3456,22.2,57.795387,-35.595387,,
3457,21.033333,2,19.033333,,
3458,17.75,2,15.75,,
3459,22.483334,42.167244,-19.68391,,
3460,13.016666,2,11.016666,,
3461,5.4333334,36.853607,-31.4202736,,
3462,5.5,25.842663,-20.342663,,
3463,85.683334,27.952492,57.730842,,
3464,11.733334,66.12711,-54.393776,,
3465,6.1,2,4.1,,
3466,16.2,5.62236,10.57764,,
3467,6.5333333,42.173878,-35.6405447,,
3468,41.15,45.041702,-3.891702,,
3469,23.65,46.703285,-23.053285,,
3470,58.516666,56.588158,1.928508,,
3471,14.7,32.35092,-17.65092,,
3472,27,44.995354,-17.995354,,
3473,71.23333,2,69.23333,,
3474,5.016667,41.680504,-36.663837,,
3475,18.966667,2,16.966667,,
3476,20.066668,17.59584,2.470828,,
3477,41.55,49.880726,-8.330726,,
3478,15.5,21.000439,-5.500439,,
3479,13.5,61.38551,-47.88551,,
3480,35.433334,43.416462,-7.983128,,
3481,32.933334,2,30.933334,,
3482,12.35,29.984953,-17.634953,,
3483,15.95,53.759464,-37.809464,,
3484,14.9,2,12.9,,
3485,34.8,63.44889,-28.64889,,
3486,4.4166665,16.5798,-12.1631335,,
3487,20.583334,2.3565903,18.2267437,,
3488,7.55,25.206985,-17.656985,,
3489,19.9,40.035744,-20.135744,,
3490,17.583334,2,15.583334,,
3491,16,26.071426,-10.071426,,
3492,19.316668,2,17.316668,,
3493,28.183332,51.987,-23.803668,,
3494,21.683332,2.685791,18.997541,,
3495,27.383333,2,25.383333,,
3496,31.983334,50.140976,-18.157642,,
3497,9.05,3.8273125,5.2226875,,
3498,11.333333,51.178425,-39.845092,,
3499,22.583334,2,20.583334,,
3500,22.833334,45.824562,-22.991228,,
3501,26.633333,77.8533,-51.219967,,
3502,5.1,32.142906,-27.042906,,
3503,5.8,18.131968,-12.331968,,
3504,20.766666,2,18.766666,,
3505,84.8,2,82.8,,
3506,97.416664,2,95.416664,,
3507,9.6,37.53157,-27.93157,,
3508,17.9,28.507061,-10.607061,,
3509,18.65,12.18515,6.46485,,
3510,3.2,51.0259,-47.8259,,
3511,22.416666,20.602127,1.814539,,
3512,28.6,31.333195,-2.733195,,
3513,26.75,34.141396,-7.391396,,
3514,37.583332,14.879509,22.703823,,
3515,30.166666,38.346397,-8.179731,,
3516,42.533333,15.975178,26.558155,,
3517,7.3333335,20.498627,-13.1652935,,
3518,39.166668,20.18792,18.978748,,
3519,6.1666665,2,4.1666665,,
3520,23.116667,17.063728,6.052939,,
3521,16.283333,2,14.283333,,
3522,19.2,61.72087,-42.52087,,
3523,53.65,3.5840302,50.0659698,,
3524,9,104.51813,-95.51813,,
3525,22.866667,50.184124,-27.317457,,
3526,5.7166667,62.211594,-56.4949273,,
3527,34.65,9.344658,25.305342,,
3528,8.283334,10.062134,-1.7788,,
3529,16.8,2,14.8,,
3530,2.4,27.275072,-24.875072,,
3531,9.85,2,7.85,,
3532,20.45,22.075232,-1.625232,,
3533,17.433332,24.759628,-7.326296,,
3534,10.216666,27.22011,-17.003444,,
3535,9.033334,30.995697,-21.962363,,
3536,3.6833334,23.00476,-19.3214266,,
3537,10.816667,2,8.816667,,
3538,10.616667,2,8.616667,,
3539,94.566666,127.24096,-32.674294,,
3540,22,17.053017,4.946983,,
3541,18.2,24.724518,-6.524518,,
3542,2.2166667,16.96791,-14.7512433,,
3543,9.033334,13.163315,-4.129981,,
3544,8.2,7.5217037,0.6782963,,
3545,10.566667,8.43491,2.131757,,
3546,18.983334,51.932907,-32.949573,,
3547,24.433332,56.502914,-32.069582,,
3548,9.4,2,7.4,,
3549,13.35,35.714447,-22.364447,,
3550,14.116667,2,12.116667,,
3551,9.533334,33.586987,-24.053653,,
3552,15.533334,56.210495,-40.677161,,
3553,9.35,4.292095,5.057905,,
3554,22.766666,2,20.766666,,
3555,8.566667,12.103618,-3.536951,,
3556,2.0833333,16.080397,-13.9970637,,
3557,16.233334,2,14.233334,,
3558,20.35,2.8930092,17.4569908,,
3559,10.166667,2,8.166667,,
3560,2.5333333,39.86697,-37.3336367,,
3561,45.916668,2,43.916668,,
3562,26.633333,31.315647,-4.682314,,
3563,21.066668,17.040401,4.026267,,
3564,27.9,49.422684,-21.522684,,
3565,7.516667,4.9195843,2.5970827,,
3566,16.633333,2,14.633333,,
3567,25.216667,2,23.216667,,
3568,7.366667,16.300362,-8.933695,,
3569,64.23333,80.52434,-16.29101,,
3570,7.4333334,14.721113,-7.2877796,,
3571,8.916667,49.69137,-40.774703,,
3572,12.35,25.879486,-13.529486,,
3573,14.516666,11.918468,2.598198,,
3574,39.266666,2.4804993,36.7861667,,
3575,13.583333,34.454357,-20.871024,,
3576,6.516667,64.80042,-58.283753,,
3577,13.433333,25.502113,-12.06878,,
3578,23.933332,49.909225,-25.975893,,
3579,14.133333,45.450504,-31.317171,,
3580,9.216666,37.008766,-27.7921,,
3581,5,26.75446,-21.75446,,
3582,8.233334,67.85876,-59.625426,,
3583,4.7166667,35.61417,-30.8975033,,
3584,5.4,25.529558,-20.129558,,
3585,25.383333,9.400864,15.982469,,
3586,18.116667,35.88453,-17.767863,,
3587,7.2166667,17.756775,-10.5401083,,
3588,26.416666,27.436974,-1.020308,,
3589,3.65,47.43345,-43.78345,,
3590,78.2,119.92655,-41.72655,,
3591,9,28.912214,-19.912214,,
3592,13.266666,26.196997,-12.930331,,
3593,6,17.318626,-11.318626,,
3594,37.9,57.044174,-19.144174,,
3595,73.333336,2,71.333336,,
3596,14.766666,22.494633,-7.727967,,
3597,39.183334,2,37.183334,,
3598,6.4166665,35.915424,-29.4987575,,
3599,7.4,18.191174,-10.791174,,
3600,57.766666,28.80368,28.962986,,
3601,9.9,10.037783,-0.137783,,
3602,8.4,17.215279,-8.815279,,
3603,3.5833333,57.040764,-53.4574307,,
3604,13.583333,23.42141,-9.838077,,
3605,29.133333,14.396849,14.736484,,
3606,4.7833333,30.502243,-25.7189097,,
3607,2.9166667,24.326733,-21.4100663,,
3608,50.416668,61.990437,-11.573769,,
3609,20.516666,5.1084976,15.4081684,,
3610,28.583334,32.48242,-3.899086,,
3611,25.566668,105.07074,-79.504072,,
3612,34.816666,67.55354,-32.736874,,
3613,8.05,113.94818,-105.89818,,
3614,5.4333334,20.011429,-14.5780956,,
3615,16.35,29.65263,-13.30263,,
3616,26.916666,38.815372,-11.898706,,
3617,23.35,2,21.35,,
3618,8.566667,31.381416,-22.814749,,
3619,17.366667,57.28922,-39.922553,,
3620,13.45,47.57253,-34.12253,,
3621,50.683334,19.183403,31.499931,,
3622,8.216666,38.362934,-30.146268,,
3623,16.6,13.088272,3.511728,,
3624,48.7,2,46.7,,
3625,24.433332,2,22.433332,,
3626,19.266666,17.047176,2.21949,,
3627,10.75,7.3926773,3.3573227,,
3628,15.75,2,13.75,,
3629,3.6166666,61.823406,-58.2067394,,
3630,14.35,8.603813,5.746187,,
3631,12.083333,59.43893,-47.355597,,
3632,11.6,20.722548,-9.122548,,
3633,13.533334,14.733152,-1.199818,,
3634,2.25,2,0.25,,
3635,19.233334,26.921886,-7.688552,,
3636,4.8166666,38.387306,-33.5706394,,
3637,4.7833333,5.4566274,-0.6732941,,
3638,9.6,63.82331,-54.22331,,
3639,31.75,3.0251617,28.7248383,,
3640,18.933332,20.806772,-1.87344,,
3641,10.983334,25.848795,-14.865461,,
3642,16.7,43.817684,-27.117684,,
3643,3.6666667,35.03405,-31.3673833,,
3644,13.733334,13.079224,0.65411,,
3645,14.2,833.32715,-819.12715,,
3646,11.65,46.853466,-35.203466,,
3647,6.133333,13.190376,-7.057043,,
3648,10.45,5.211752,5.238248,,
3649,7.65,2.4501038,5.1998962,,
3650,10.066667,21.628422,-11.561755,,
3651,30.8,20.541737,10.258263,,
3652,10.816667,2,8.816667,,
3653,6.0833335,34.328827,-28.2454935,,
3654,6.8,7.433136,-0.633136,,
3655,15,2,13,,
3656,16.033333,27.749554,-11.716221,,
3657,7.1833334,4.3232613,2.8600721,,
3658,4.616667,18.336304,-13.719637,,
3659,24.516666,32.488304,-7.971638,,
3660,8.216666,2,6.216666,,
3661,28.75,2,26.75,,
3662,17.9,11.305815,6.594185,,
3663,23.466667,2,21.466667,,
3664,13.366667,56.486523,-43.119856,,
3665,32.466667,11.094131,21.372536,,
3666,22.333334,8.873089,13.460245,,
3667,9.4,51.02112,-41.62112,,
3668,4.55,34.839836,-30.289836,,
3669,23.25,42.355774,-19.105774,,
3670,11.55,12.561968,-1.011968,,
3671,5.75,40.184784,-34.434784,,
3672,30.8,29.951195,0.848805,,
3673,7.1666665,5.325859,1.8408075,,
3674,36.133335,87.02434,-50.891005,,
3675,9.633333,47.183975,-37.550642,,
3676,9.466666,5.8531837,3.6134823,,
3677,12.766666,34.06747,-21.300804,,
3678,39.466667,2,37.466667,,
3679,9.7,67.9619,-58.2619,,
3680,6.266667,27.431063,-21.164396,,
3681,10,24.006557,-14.006557,,
3682,11.383333,13.171284,-1.787951,,
3683,14.75,23.762314,-9.012314,,
3684,18.983334,2,16.983334,,
3685,27.766666,2,25.766666,,
3686,48.716667,2,46.716667,,
3687,15.633333,2,13.633333,,
3688,6.0833335,33.976555,-27.8932215,,
3689,29.1,2,27.1,,
3690,14,68.12785,-54.12785,,
3691,6.1833334,27.489304,-21.3059706,,
3692,7.7833333,18.85713,-11.0737967,,
3693,33.233334,2,31.233334,,
3694,27.95,2,25.95,,
3695,10.666667,48.33719,-37.670523,,
3696,21.566668,30.885735,-9.319067,,
3697,61.283333,2,59.283333,,
3698,2.9333334,20.739933,-17.8065996,,
3699,16.35,2,14.35,,
3700,22.633333,7.4598694,15.1734636,,
3701,11,70.53864,-59.53864,,
3702,43.016666,2,41.016666,,
3703,4.4,33.897865,-29.497865,,
3704,22.1,2,20.1,,
3705,23.366667,21.17947,2.187197,,
3706,14.383333,26.376728,-11.993395,,
3707,3.9833333,22.845871,-18.8625377,,
3708,5.3166666,25.152044,-19.8353774,,
3709,21.633333,16.122578,5.510755,,
3710,2.5166667,26.949114,-24.4324473,,
3711,20.983334,2,18.983334,,
3712,7.366667,16.237198,-8.870531,,
3713,47.2,2,45.2,,
3714,4.9333334,33.858227,-28.9248936,,
3715,22.833334,46.52377,-23.690436,,
3716,23.4,2,21.4,,
3717,5.6833334,54.414154,-48.7308206,,
3718,34.5,67.848885,-33.348885,,
3719,9.4,29.43979,-20.03979,,
3720,5.866667,2.67268,3.193987,,
3721,27.783333,41.597084,-13.813751,,
3722,16.05,23.64666,-7.59666,,
3723,14.633333,46.918133,-32.2848,,
3724,11.883333,38.13553,-26.252197,,
3725,58.066666,22.620522,35.446144,,
3726,11,9.487053,1.512947,,
3727,23.2,12.080048,11.119952,,
3728,30.533333,2,28.533333,,
3729,7.516667,16.805769,-9.289102,,
3730,5.05,17.296396,-12.246396,,
3731,7.3333335,42.685673,-35.3523395,,
3732,5.2166667,37.114147,-31.8974803,,
3733,45.116665,46.061165,-0.9445,,
3734,8,26.397175,-18.397175,,
3735,10.633333,2.0615501,8.5717829,,
3736,6.383333,33.941605,-27.558272,,
3737,31.55,31.104038,0.445962,,
3738,20.366667,11.950439,8.416228,,
3739,11.55,53.702496,-42.152496,,
3740,30.35,36.943832,-6.593832,,
3741,22.016666,14.807163,7.209503,,
3742,9.916667,69.72903,-59.812363,,
3743,3.75,34.355515,-30.605515,,
3744,100.76667,2,98.76667,,
3745,25.4,50.046326,-24.646326,,
3746,18.683332,36.150192,-17.46686,,
3747,28.416666,21.887157,6.529509,,
3748,25.8,34.17842,-8.37842,,
3749,14.633333,28.125332,-13.491999,,
3750,3.5,44.75335,-41.25335,,
3751,4.983333,28.5415,-23.558167,,
3752,21.25,9.896622,11.353378,,
3753,16.016666,2,14.016666,,
3754,5,22.95977,-17.95977,,
3755,6.4166665,20.98762,-14.5709535,,
3756,2.7333333,2.413475,0.3198583,,
3757,26.65,47.295902,-20.645902,,
3758,18.033333,34.88028,-16.846947,,
3759,53.35,2,51.35,,
3760,63.933334,2,61.933334,,
3761,23.85,2,21.85,,
3762,15.166667,6.547493,8.619174,,
3763,8.2,37.978634,-29.778634,,
3764,11.883333,47.72835,-35.845017,,
3765,7.4166665,29.182846,-21.7661795,,
3766,5.3166666,47.37692,-42.0602534,,
3767,23.116667,67.0618,-43.945133,,
3768,11.383333,21.903688,-10.520355,,
3769,13.366667,41.11283,-27.746163,,
3770,10.033334,36.59555,-26.562216,,
3771,24.516666,45.268417,-20.751751,,
3772,25.5,59.059578,-33.559578,,
3773,8.8,14.737259,-5.937259,,
3774,20.3,45.952362,-25.652362,,
3775,17.7,32.311333,-14.611333,,
3776,19.633333,10.750942,8.882391,,
3777,15.683333,12.963978,2.719355,,
3778,24.566668,3.3057365,21.2609315,,
3779,104.95,25.279968,79.670032,,
3780,40.433334,36.454178,3.979156,,
3781,11.75,19.102758,-7.352758,,
3782,7.4333334,38.35885,-30.9255166,,
3783,9.433333,2,7.433333,,
3784,8.6,9.270111,-0.670111,,
3785,54.1,2,52.1,,
3786,23.783333,71.35573,-47.572397,,
3787,9.9,26.430408,-16.530408,,
3788,9.783334,2,7.783334,,
3789,24.466667,5.748062,18.718605,,
3790,35.85,36.293404,-0.443404,,
3791,40.266666,15.91589,24.350776,,
3792,5.15,80.97099,-75.82099,,
3793,6.65,26.274734,-19.624734,,
3794,12.516666,66.45694,-53.940274,,
3795,67.78333,60.38952,7.39381,,
3796,10.85,3.7216034,7.1283966,,
3797,10.266666,51.28054,-41.013874,,
3798,2.3833334,16.32158,-13.9382466,,
3799,6.8,53.924774,-47.124774,,
3800,4.0666666,48.576286,-44.5096194,,
3801,21.766666,2,19.766666,,
3802,35.266666,17.730667,17.535999,,
3803,26.5,2,24.5,,
3804,21,59.06754,-38.06754,,
3805,7.35,38.392895,-31.042895,,
3806,7.4,49.846966,-42.446966,,
3807,51.966667,60.137466,-8.170799,,
3808,9.166667,13.310722,-4.144055,,
3809,32.1,22.24844,9.85156,,
3810,7.3333335,2.6951103,4.6382232,,
3811,18.633333,2,16.633333,,
3812,60.983334,24.72902,36.254314,,
3813,12.95,22.61007,-9.66007,,
3814,14.2,372.1099,-357.9099,,
3815,20.466667,2,18.466667,,
3816,52.85,2,50.85,,
3817,58.083332,44.521957,13.561375,,
3818,2.2,33.07663,-30.87663,,
3819,6,11.009773,-5.009773,,
3820,10.9,41.12848,-30.22848,,
3821,9.75,2,7.75,,
3822,3.05,43.05253,-40.00253,,
3823,13.216666,64.14472,-50.928054,,
3824,13.666667,9.196003,4.470664,,
3825,17.9,2,15.9,,
3826,50.833332,11.821976,39.011356,,
3827,3.4666667,19.023424,-15.5567573,,
3828,26.083334,4.551487,21.531847,,
3829,18.2,28.859158,-10.659158,,
3830,26.65,35.51283,-8.86283,,
3831,2.0833333,26.745335,-24.6620017,,
3832,11.083333,2,9.083333,,
3833,26.916666,2,24.916666,,
3834,10.983334,35.963932,-24.980598,,
3835,54.633335,72.97124,-18.337905,,
3836,12.066667,41.198586,-29.131919,,
3837,17.516666,5.48563,12.031036,,
3838,41.333332,107.92666,-66.593328,,
3839,8.116667,57.037758,-48.921091,,
3840,17.883333,37.325077,-19.441744,,
3841,4.8,4.8731203,-0.0731203,,
3842,7.516667,2,5.516667,,
3843,52.066666,5.601486,46.46518,,
3844,8.2,23.709747,-15.509747,,
3845,4.85,40.306423,-35.456423,,
3846,9.233334,11.256508,-2.023174,,
3847,29.733334,2,27.733334,,
3848,37.066666,12.875992,24.190674,,
3849,13.616667,2,11.616667,,
3850,18.2,24.489534,-6.289534,,
3851,32.5,13.503441,18.996559,,
3852,5.866667,22.367052,-16.500385,,
3853,7.266667,34.26719,-27.000523,,
3854,13.733334,20.57554,-6.842206,,
3855,17.216667,47.823227,-30.60656,,
3856,23.15,36.242638,-13.092638,,
3857,5.983333,5.024688,0.958645,,
3858,23.016666,14.409092,8.607574,,
3859,3.6166666,55.538425,-51.9217584,,
3860,25.033333,28.09792,-3.064587,,
3861,25.3,36.231113,-10.931113,,
3862,16.05,41.293213,-25.243213,,
3863,19.016666,54.162857,-35.146191,,
3864,13,21.924263,-8.924263,,
3865,50.633335,25.533295,25.10004,,
3866,16.416666,37.54406,-21.127394,,
3867,5.35,21.310474,-15.960474,,
3868,5.116667,42.594532,-37.477865,,
3869,42.516666,22.562187,19.954479,,
3870,7.5666666,29.3484,-21.7817334,,
3871,7.9,26.696945,-18.796945,,
3872,4.6,2,2.6,,
3873,11.683333,23.106524,-11.423191,,
3874,16.35,42.062996,-25.712996,,
3875,5.016667,31.932837,-26.91617,,
3876,13.2,34.838493,-21.638493,,
3877,6.0666666,26.7264,-20.6597334,,
3878,9.9,18.232826,-8.332826,,
3879,17.533333,55.533325,-37.999992,,
3880,26.1,11.821682,14.278318,,
3881,17.583334,2,15.583334,,
3882,5.15,34.275635,-29.125635,,
3883,18.816668,65.290306,-46.473638,,
3884,56,44.784035,11.215965,,
3885,5.1,25.713371,-20.613371,,
3886,12.25,38.086037,-25.836037,,
3887,33.683334,2,31.683334,,
3888,15.766666,35.381027,-19.614361,,
3889,10.8,4.2082005,6.5917995,,
3890,68.36667,11.275711,57.090959,,
3891,11.216666,10.048733,1.167933,,
3892,14.683333,58.872803,-44.18947,,
3893,8.733334,42.155663,-33.422329,,
3894,30.25,33.1127,-2.8627,,
3895,7.95,2,5.95,,
3896,14.733334,21.327446,-6.594112,,
3897,43.483334,5.1935444,38.2897896,,
3898,18.116667,5.5221405,12.5945265,,
3899,13.8,22.58732,-8.78732,,
3900,50.583332,16.568535,34.014797,,
3901,12.516666,50.56295,-38.046284,,
3902,14.683333,30.712666,-16.029333,,
3903,3.8833334,47.814377,-43.9310436,,
3904,7.6,40.935066,-33.335066,,
3905,11.75,2,9.75,,
3906,5.1833334,54.37443,-49.1910966,,
3907,42.516666,26.929901,15.586765,,
3908,23.1,2,21.1,,
3909,4.75,35.01648,-30.26648,,
3910,13.133333,26.61345,-13.480117,,
3911,3.9166667,46.056366,-42.1396993,,
3912,9.8,47.2192,-37.4192,,
3913,52.566666,2,50.566666,,
3914,16.816668,50.34641,-33.529742,,
3915,14.116667,26.228245,-12.111578,,
3916,3.85,5.017914,-1.167914,,
3917,11.3,60.866127,-49.566127,,
3918,110.3,42.360855,67.939145,,
3919,5.05,32.4167,-27.3667,,
3920,7.2,17.74935,-10.54935,,
3921,31.85,15.678543,16.171457,,
3922,28.833334,38.227547,-9.394213,,
3923,7.7,41.57905,-33.87905,,
3924,4.633333,26.802849,-22.169516,,
3925,58.433334,67.44117,-9.007836,,
3926,21.3,2,19.3,,
3927,10.766666,16.792667,-6.026001,,
3928,7.983333,17.67411,-9.690777,,
3929,29.416666,2,27.416666,,
3930,12.466666,24.393232,-11.926566,,
3931,4.4666667,2.7978992,1.6687675,,
3932,33.2,26.398788,6.801212,,
3933,8.05,57.77646,-49.72646,,
3934,11.9,18.499302,-6.599302,,
3935,74.4,45.197983,29.202017,,
3936,7.2,27.127197,-19.927197,,
3937,14.066667,2,12.066667,,
3938,7.5833335,22.393642,-14.8103085,,
3939,4.366667,50.741695,-46.375028,,
3940,15.733334,34.383205,-18.649871,,
3941,29.166666,2,27.166666,,
3942,57.766666,14.294312,43.472354,,
3943,64.98333,52.368538,12.614792,,
3944,13.433333,28.253563,-14.82023,,
3945,17.783333,12.625843,5.15749,,
3946,16.783333,29.504955,-12.721622,,
3947,11.25,7.0006943,4.2493057,,
3948,6.2,53.926426,-47.726426,,
3949,10.816667,29.578594,-18.761927,,
3950,11.183333,26.08869,-14.905357,,
3951,4.2,23.255236,-19.055236,,
3952,20.1,2,18.1,,
3953,5.4166665,11.655654,-6.2389875,,
3954,17.3,12.147919,5.152081,,
3955,24.633333,22.272003,2.36133,,
3956,19.366667,25.871813,-6.505146,,
3957,12.25,10.850723,1.399277,,
3958,12.066667,13.878424,-1.811757,,
3959,44.583332,53.842747,-9.259415,,
3960,5,31.262459,-26.262459,,
3961,13.233334,16.70346,-3.470126,,
3962,11.25,36.534637,-25.284637,,
3963,16.95,35.632137,-18.682137,,
3964,19.333334,20.665867,-1.332533,,
3965,35.183334,41.462708,-6.279374,,
3966,16.316668,24.635572,-8.318904,,
3967,15.416667,18.081882,-2.665215,,
3968,17.033333,34.005108,-16.971775,,
3969,6.1833334,2.4455118,3.7378216,,
3970,14.666667,73.52702,-58.860353,,
3971,32.85,36.29699,-3.44699,,
3972,15.65,14.905476,0.744524,,
3973,14.833333,26.221706,-11.388373,,
3974,41.416668,2,39.416668,,
3975,11.666667,30.702911,-19.036244,,
3976,5.366667,11.794845,-6.428178,,
3977,17.3,2,15.3,,
3978,14.5,2,12.5,,
3979,11.05,2,9.05,,
3980,3.5833333,18.432266,-14.8489327,,
3981,18.716667,47.22206,-28.505393,,
3982,27.3,43.781845,-16.481845,,
3983,6.233333,8.195049,-1.961716,,
3984,10,46.95121,-36.95121,,
3985,6.516667,9.466776,-2.950109,,
3986,57.35,2,55.35,,
3987,23.733334,34.71984,-10.986506,,
3988,7.4,14.879652,-7.479652,,
3989,15.316667,76.35629,-61.039623,,
3990,7.4,43.30237,-35.90237,,
3991,55.25,2,53.25,,
3992,20.3,15.957764,4.342236,,
3993,43.666668,69.33104,-25.664372,,
3994,7.85,22.776016,-14.926016,,
3995,43.4,54.941063,-11.541063,,
3996,9.4,56.591682,-47.191682,,
3997,37.966667,40.965008,-2.998341,,
3998,22.866667,22.23433,0.632337,,
3999,32.966667,2,30.966667,,
4000,5.7833333,61.641438,-55.8581047,,
4001,8.716666,14.407658,-5.690992,,
4002,13.383333,70.05768,-56.674347,,
4003,9.35,55.903637,-46.553637,,
4004,8.35,29.758038,-21.408038,,
4005,5.766667,43.7052,-37.938533,,
4006,26.466667,29.029633,-2.562966,,
4007,15.816667,2,13.816667,,
4008,49.916668,35.172527,14.744141,,
4009,14.666667,31.29462,-16.627953,,
4010,14.666667,26.521097,-11.85443,,
4011,32.766666,2,30.766666,,
4012,25.633333,34.691574,-9.058241,,
4013,20.05,15.002693,5.047307,,
4014,13.016666,23.850468,-10.833802,,
4015,12.15,43.8207,-31.6707,,
4016,34.783333,25.534317,9.249016,,
4017,4.1833334,11.097407,-6.9140736,,
4018,20.666666,64.863014,-44.196348,,
4019,13.666667,34.759007,-21.09234,,
4020,18.866667,2,16.866667,,
4021,29.6,42.325535,-12.725535,,
4022,10.45,31.805126,-21.355126,,
4023,18.816668,20.272846,-1.456178,,
4024,18.616667,15.696518,2.920149,,
4025,26.55,2,24.55,,
4026,31.633333,16.170906,15.462427,,
4027,12,53.732437,-41.732437,,
4028,19.5,10.3639145,9.1360855,,
4029,19.216667,19.272888,-0.056221,,
4030,41.95,2,39.95,,
4031,21.083334,34.81657,-13.733236,,
4032,15.3,2,13.3,,
4033,15.3,31.247002,-15.947002,,
4034,15.533334,13.364479,2.168855,,
4035,11.833333,28.500557,-16.667224,,
4036,14.216666,32.270523,-18.053857,,
4037,22,4.213707,17.786293,,
4038,25.516666,55.892143,-30.375477,,
4039,59.3,32.267456,27.032544,,
4040,32.6,52.985176,-20.385176,,
4041,21.266666,9.042076,12.22459,,
4042,21.766666,19.311241,2.455425,,
4043,11.4,11.477396,-0.077396,,
4044,4.383333,40.576454,-36.193121,,
4045,7.983333,36.71234,-28.729007,,
4046,17.216667,38.766193,-21.549526,,
4047,26.9,14.102898,12.797102,,
4048,33.683334,30.565777,3.117557,,
4049,18.283333,2.874857,15.408476,,
4050,6.2833333,2.614729,3.6686043,,
4051,25.983334,30.082123,-4.098789,,
4052,5.7833333,16.26168,-10.4783467,,
4053,6.7833333,35.936546,-29.1532127,,
4054,12.766666,69.58522,-56.818554,,
4055,21.65,5.864975,15.785025,,
4056,6.1833334,17.709135,-11.5258016,,
4057,7.35,32.06253,-24.71253,,
4058,29.783333,18.445175,11.338158,,
4059,11.616667,24.123665,-12.506998,,
4060,18.616667,2,16.616667,,
4061,15.45,27.49721,-12.04721,,
4062,8.883333,39.392548,-30.509215,,
4063,22.3,7.304287,14.995713,,
4064,5.616667,20.04885,-14.432183,,
4065,43.6,10.650284,32.949716,,
4066,17.133333,32.939056,-15.805723,,
4067,11.383333,23.36256,-11.979227,,
4068,42.1,2,40.1,,
4069,20.816668,35.676193,-14.859525,,
4070,10.15,26.084686,-15.934686,,
4071,12.616667,56.98414,-44.367473,,
4072,29.416666,31.444893,-2.028227,,
4073,38.966667,2,36.966667,,
4074,40.8,92.73623,-51.93623,,
4075,31.716667,2,29.716667,,
4076,17.65,63.885773,-46.235773,,
4077,6.4666667,4.8820267,1.58464,,
4078,18.366667,68.0832,-49.716533,,
4079,11,19.909779,-8.909779,,
4080,10.333333,2,8.333333,,
4081,43,12.463127,30.536873,,
4082,8.533334,52.128246,-43.594912,,
4083,21.366667,117.57102,-96.204353,,
4084,13.4,14.634193,-1.234193,,
4085,4.366667,13.387663,-9.020996,,
4086,43.05,17.828522,25.221478,,
4087,19.266666,61.872086,-42.60542,,
4088,12.133333,21.801907,-9.668574,,
4089,8.116667,3.7264621,4.3902049,,
4090,67.2,2.9972076,64.2027924,,
4091,21.183332,2,19.183332,,
4092,29.716667,2,27.716667,,
4093,5,34.813713,-29.813713,,
4094,15.716666,23.17397,-7.457304,,
4095,25.283333,8.037811,17.245522,,
4096,9.916667,30.951614,-21.034947,,
4097,7.55,11.573996,-4.023996,,
4098,10.466666,28.772469,-18.305803,,
4099,16.2,42.462837,-26.262837,,
4100,13.983334,38.93666,-24.953326,,
4101,27.2,39.23834,-12.03834,,
4102,32.333332,2,30.333332,,
4103,3.2,28.772,-25.572,,
4104,19.566668,19.122952,0.443716,,
4105,22.1,2,20.1,,
4106,7.0833335,45.086544,-38.0032105,,
4107,15.183333,16.938549,-1.755216,,
4108,5.4166665,8.165489,-2.7488225,,
4109,18.866667,57.79429,-38.927623,,
4110,33.616665,24.750824,8.865841,,
4111,26.966667,2,24.966667,,
4112,19.8,12.708317,7.091683,,
4113,17.416666,6.530718,10.885948,,
4114,30.166666,36.555935,-6.389269,,
4115,37.166668,2,35.166668,,
4116,45.15,12.070114,33.079886,,
4117,4.2833333,9.097511,-4.8141777,,
4118,4.75,30.521088,-25.771088,,
4119,14.183333,39.437088,-25.253755,,
4120,14.666667,20.9585,-6.291833,,
4121,50.483334,2,48.483334,,
4122,14.766666,40.480427,-25.713761,,
4123,7.7166667,48.614944,-40.8982773,,
4124,12.816667,90.278076,-77.461409,,
4125,17.65,40.087715,-22.437715,,
4126,48.233334,140.2902,-92.056866,,
4127,47.183334,94.26555,-47.082216,,
4128,5.4,6.931459,-1.531459,,
